date_obj,Iron%20gold-trimmed%20set%20(lg) price
2018-12-10,1531752
2018-12-11,1531752
2018-12-12,1508274
2018-12-13,1483071
2018-12-14,1461582
2018-12-15,1459671
2018-12-16,1442313
2018-12-17,1442313
2018-12-18,1417740
2018-12-19,1397955
2018-12-20,1398424
2018-12-21,1385967
2018-12-22,1361071
2018-12-23,1395196
2018-12-24,1408922
2018-12-25,1408922
2018-12-26,1436614
2018-12-27,1466479
2018-12-28,1466479
2018-12-29,1486352
2018-12-30,1486352
2018-12-31,1484833
2019-01-01,1484833
2019-01-02,1484247
2019-01-03,1480417
2019-01-04,1480417
2019-01-05,1491290
2019-01-06,1479467
2019-01-08,1465410
2019-01-10,1442560
2019-01-11,1502059
2019-01-12,1571159
2019-01-13,1629265
2019-01-14,1611269
2019-01-15,1578181
2019-01-16,1578181
2019-01-17,1538351
2019-01-18,1521302
2019-01-19,1500841
2019-01-20,1465899
2019-01-21,1465899
2019-01-22,1432307
2019-01-23,1416229
2019-01-24,1416229
2019-01-25,1404258
2019-01-26,1400376
2019-01-27,1396117
2019-01-28,1383225
2019-01-29,1375887
2019-01-30,1363718
2019-01-31,1363718
2019-02-01,1351598
2019-02-02,1351598
2019-02-03,1334886
2019-02-04,1334886
2019-02-05,1289370
2019-02-06,1289370
2019-02-07,1251438
2019-02-08,1251438
2019-02-09,1205016
2019-02-10,1144765
2019-02-11,1095417
2019-02-12,1095417
2019-02-13,1053267
2019-02-14,1053267
2019-02-15,1045898
2019-02-16,1052515
2019-02-17,1052515
2019-02-18,1041796
2019-02-19,1023172
2019-02-20,1009401
2019-02-21,995151
2019-02-22,995151
2019-02-23,1008233
2019-02-24,1021314
2019-02-25,1008006
2019-02-26,1008006
2019-02-27,1000506
2019-02-28,1000506
2019-03-01,996442
2019-03-02,1010022
2019-03-03,1014580
2019-03-04,1006921
2019-03-05,1005189
2019-03-06,994120
2019-03-07,989232
2019-03-08,989232
2019-03-09,987327
2019-03-10,981302
2019-03-11,974601
2019-03-12,974252
2019-03-13,974252
2019-03-14,981053
2019-03-15,981053
2019-03-16,992522
2019-03-17,1000455
2019-03-18,1000455
2019-03-19,1015370
2019-03-20,1033516
2019-03-21,1046161
2019-03-22,1046161
2019-03-23,1062783
2019-03-24,1086892
2019-03-25,1086892
2019-03-26,1113644
2019-03-27,1113644
2019-03-28,1145640
2019-03-29,1137213
2019-03-30,1137213
2019-03-31,1133856
2019-04-01,1134840
2019-04-02,1134840
2019-04-03,1137286
2019-04-04,1147363
2019-04-05,1163085
2019-04-06,1163085
2019-04-07,1189231
2019-04-08,1199913
2019-04-09,1199913
2019-04-10,1216046
2019-04-11,1235840
2019-04-12,1240093
2019-04-13,1232779
2019-04-14,1227925
2019-04-15,1227925
2019-04-16,1199040
2019-04-17,1155883
2019-04-18,1100502
2019-04-19,1074807
2019-04-20,1026033
2019-04-21,1026033
2019-04-22,983659
2019-04-23,941160
2019-04-24,914987
2019-04-25,888093
2019-04-26,877946
2019-04-27,877946
2019-04-28,879481
2019-04-29,879481
2019-04-30,866101
2019-05-01,866101
2019-05-02,864104
2019-05-03,875777
2019-05-04,865485
2019-05-05,865485
2019-05-06,868645
2019-05-07,884741
2019-05-08,884741
2019-05-09,897602
2019-05-10,910731
2019-05-11,910731
2019-05-12,934161
2019-05-13,928449
2019-05-14,917978
2019-05-15,917978
2019-05-16,906311
2019-05-17,906311
2019-05-18,923455
2019-05-19,923455
2019-05-20,942475
2019-05-21,942475
2019-05-22,952466
2019-05-23,949174
2019-05-24,949174
2019-05-25,948955
2019-05-26,948955
2019-05-27,953189
2019-05-28,953189
2019-05-29,955877
2019-05-30,955877
2019-05-31,958309
2019-06-01,974904
2019-06-02,984465
2019-06-03,973167
2019-06-04,971576
2019-06-05,970708
2019-06-06,968174
2019-06-07,968174
2019-06-08,967669
2019-06-09,969164
2019-06-10,969164
2019-06-11,970516
2019-06-12,970516
2019-06-13,974326
2019-06-14,985084
2019-06-15,985084
2019-06-16,1003385
2019-06-17,1003385
2019-06-18,997834
2019-06-19,997834
2019-06-20,1001746
2019-06-21,1001746
2019-06-22,1026667
2019-06-23,1042344
2019-06-24,1042344
2019-06-25,1066122
2019-06-26,1066122
2019-06-27,1062921
2019-06-28,1062921
2019-06-29,1058138
2019-06-30,1064127
2019-07-01,1064127
2019-07-02,1057220
2019-07-03,1057220
2019-07-04,1070837
2019-07-05,1070775
2019-07-06,1070775
2019-07-07,1057187
2019-07-08,1057187
2019-07-09,1062913
2019-07-10,1062913
2019-07-11,1053615
2019-07-12,1058563
2019-07-13,1058563
2019-07-14,1057197
2019-07-15,1057197
2019-07-16,1058027
2019-07-17,1051795
2019-07-18,1051795
2019-07-19,1050521
2019-07-20,1050521
2019-07-21,1053712
2019-07-22,1053712
2019-07-23,1053850
2019-07-24,1053850
2019-07-25,1053850
2019-07-26,1053639
2019-07-27,1053639
2019-07-28,1046113
2019-07-29,1046113
2019-07-30,1040596
2019-07-31,1040596
2019-08-01,1029939
2019-08-02,1029939
2019-08-03,1021316
2019-08-04,1021316
2019-08-05,1022077
2019-08-06,1022077
2019-08-07,1014578
2019-08-08,1014578
2019-08-09,1009937
2019-08-10,996236
2019-08-11,996236
2019-08-12,993106
2019-08-13,993106
2019-08-14,992669
2019-08-15,992669
2019-08-16,1007024
2019-08-17,1007024
2019-08-18,1006624
2019-08-19,1006624
2019-08-20,1006631
2019-08-21,1006631
2019-08-22,1010057
2019-08-23,1010057
2019-08-24,1029445
2019-08-24,1029445
2019-08-25,1029445
2019-08-25,1029445
2019-08-26,1027000
2019-08-26,1027000
2019-08-27,1027000
2019-08-27,1027000
2019-08-28,1031939
2019-08-29,1031939
2019-08-30,1042376
2019-08-31,1042376
2019-09-01,1061538
2019-09-02,1061538
2019-09-03,1072407
2019-09-04,1072407
2019-09-05,1099590
2019-09-06,1099590
2019-09-07,1096591
2019-09-08,1096591
2019-09-09,1113651
2019-09-10,1113651
2019-09-11,1121161
2019-09-12,1121161
2019-09-13,1129339
2019-09-14,1129339
2019-09-15,1141430
2019-09-16,1152932
2019-09-17,1152932
2019-09-18,1151487
2019-09-19,1151487
2019-09-20,1162072
2019-09-21,1162072
2019-09-22,1158095
2019-09-23,1158095
2019-09-24,1156288
2019-09-25,1156288
2019-09-26,1159429
2019-09-27,1159429
2019-09-28,1160096
2019-09-29,1160096
2019-09-30,1177537
2019-10-01,1168154
2019-10-02,1168154
2019-10-03,1164421
2019-10-04,1164421
2019-10-05,1150066
2019-10-06,1150066
2019-10-07,1145586
2019-10-08,1145586
2019-10-09,1133769
2019-10-10,1133769
2019-10-11,1122129
2019-10-12,1122129
2019-10-13,1129162
2019-10-14,1129162
2019-10-15,1120274
2019-10-16,1120274
2019-10-17,1120726
2019-10-18,1120726
2019-10-19,1117632
2019-10-20,1117632
2019-10-21,1123729
2019-10-22,1123729
2019-10-23,1121070
2019-10-24,1121070
2019-10-25,1118115
2019-10-26,1118115
2019-10-27,1114996
2019-10-28,1104873
2019-10-29,1104873
2019-10-30,1104873
2019-10-31,1093926
2019-11-01,1093926
2019-11-02,1082220
2019-11-03,1082220
2019-11-04,1079575
2019-11-05,1079575
2019-11-06,1079575
2019-11-07,1076895
2019-11-08,1076895
2019-11-09,1076172
2019-11-10,1068625
2019-11-11,1068625
2019-11-12,1062810
2019-11-13,1062810
2019-11-14,1059304
2019-11-15,1059304
2019-11-16,1058763
2019-11-17,1058763
2019-11-18,1055271
2019-11-19,1055271
2019-11-20,1045108
2019-11-21,1045108
2019-11-22,1038133
2019-11-23,1038133
2019-11-24,1041285
2019-11-25,1041285
2019-11-26,1044022
2019-11-27,1044022
2019-11-28,1057721
2019-11-29,1057721
2019-11-30,1082255
2019-12-01,1082255
2019-12-02,1087648
2019-12-03,1087648
2019-12-04,1081153
2019-12-05,1081153
2019-12-06,1081719
2019-12-07,1081719
2019-12-08,1102981
2019-12-09,1102981
2019-12-10,1110106
2019-12-11,1110106
2019-12-12,1118510
2019-12-13,1118510
2019-12-14,1110566
2019-12-15,1100665
2019-12-16,1100665
2019-12-17,1108448
2019-12-18,1108448
2019-12-19,1139319
2019-12-20,1139319
2019-12-21,1169266
2019-12-22,1169266
2019-12-23,1155644
2019-12-24,1155644
2019-12-25,1144816
2019-12-26,1144816
2019-12-27,1185004
2019-12-28,1202231
2019-12-29,1202231
2019-12-30,1236611
2019-12-31,1236611
2020-01-01,1211971
2020-01-02,1211971
2020-01-03,1212440
2020-01-04,1212440
2020-01-05,1232311
2020-01-06,1232311
2020-01-07,1248760
2020-01-08,1248760
2020-01-09,1255744
2020-01-10,1255744
2020-01-11,1248275
2020-01-12,1248275
2020-01-13,1244900
2020-01-14,1244900
2020-01-15,1260252
2020-01-16,1272264
2020-01-17,1272264
2020-01-18,1275269
2020-01-19,1264210
2020-01-20,1264210
2020-01-21,1261373
2020-01-22,1256772
2020-01-23,1256772
2020-01-24,1246553
2020-01-25,1246553
2020-01-26,1242213
2020-01-27,1242213
2020-01-28,1232434
2020-01-29,1232434
2020-01-30,1229082
2020-01-31,1229082
2020-02-01,1220162
2020-02-02,1210046
2020-02-03,1210046
2020-02-04,1197181
2020-02-05,1197181
2020-02-06,1180240
2020-02-07,1180240
2020-02-08,1165744
2020-02-09,1165744
2020-02-10,1159721
2020-02-11,1159721
2020-02-12,1156288
2020-02-13,1156288
2020-02-14,1153663
2020-02-15,1153663
2020-02-16,1137421
2020-02-17,1118141
2020-02-18,1118141
2020-02-19,1100945
2020-02-20,1087335
2020-02-21,1087335
2020-02-22,1071284
2020-02-23,1071284
2020-02-24,1085615
2020-02-25,1085615
2020-02-26,1081940
2020-02-27,1081940
2020-02-28,1075786
2020-02-29,1075786
2020-03-01,1068207
2020-03-02,1068207
2020-03-03,1077361
2020-03-04,1077361
2020-03-05,1077813
2020-03-06,1077813
2020-03-07,1076650
2020-03-08,1076650
2020-03-09,1068266
2020-03-10,1064873
2020-03-11,1064873
2020-03-12,1061021
2020-03-13,1061021
2020-03-14,1060671
2020-03-15,1060671
2020-03-16,1054774
2020-03-17,1054774
2020-03-18,1040609
2020-03-19,1040609
2020-03-20,1051647
2020-03-21,1051647
2020-03-22,1034468
2020-03-23,1034468
2020-03-24,1045309
2020-03-25,1045309
2020-03-26,1043197
2020-03-27,1038699
2020-03-28,1038699
2020-03-29,1039739
2020-03-30,1050351
2020-03-31,1050351
2020-04-01,1062592
2020-04-02,1066079
2020-04-03,1066079
2020-04-04,1062429
2020-04-05,1062429
2020-04-06,1056598
2020-04-07,1056598
2020-04-08,1050232
2020-04-09,1050232
2020-04-10,1043709
2020-04-11,1040059
2020-04-12,1040059
2020-04-13,1043449
2020-04-14,1053785
2020-04-15,1052205
2020-04-16,1052205
2020-04-17,1048857
2020-04-18,1044544
2020-04-19,1037744
2020-04-20,1037744
2020-04-21,1033601
2020-04-22,1029671
2020-04-23,1029671
2020-04-24,1023341
2020-04-25,1023341
2020-04-26,1009778
2020-04-27,1001796
2020-04-28,991594
2020-04-29,991594
2020-04-30,978798
2020-05-01,978798
2020-05-02,975821
2020-05-03,972117
2020-05-04,972117
2020-05-05,974559
2020-05-06,973406
2020-05-07,973406
2020-05-08,968500
2020-05-09,955318
2020-05-10,948559
2020-05-11,948559
2020-05-12,937509
2020-05-13,936747
