date_obj,Xerician%20fabric price
2020-01-20,3194
2020-01-21,3141
2020-01-22,3122
2020-01-23,3058
2020-01-24,2982
2020-01-25,2879
2020-01-26,2776
2020-01-27,2700
2020-01-28,2591
2020-01-29,2467
2020-01-30,2383
2020-01-31,2276
2020-02-01,2170
2020-02-02,2234
2020-02-03,2344
2020-02-04,2370
2020-02-05,2337
2020-02-06,2341
2020-02-07,2240
2020-02-08,2146
2020-02-09,2143
2020-02-10,2099
2020-02-11,2070
2020-02-12,2022
2020-02-13,1945
2020-02-14,1932
2020-02-15,1936
2020-02-16,1940
2020-02-17,1926
2020-02-18,1923
2020-02-19,1872
2020-02-20,1790
2020-02-21,1810
2020-02-22,1795
2020-02-23,1821
2020-02-24,1846
2020-02-25,1906
2020-02-26,2000
2020-02-27,2065
2020-02-28,2141
2020-02-29,2170
2020-03-01,2166
2020-03-02,2220
2020-03-03,2236
2020-03-04,2223
2020-03-05,2255
2020-03-06,2270
2020-03-07,2280
2020-03-08,2292
2020-03-09,2314
2020-03-10,2355
2020-03-11,2473
2020-03-12,2543
2020-03-13,2542
2020-03-14,2491
2020-03-15,2523
2020-03-16,2542
2020-03-17,2573
2020-03-18,2675
2020-03-19,2735
2020-03-20,2761
2020-03-21,2690
2020-03-22,2610
2020-03-23,2484
2020-03-24,2389
2020-03-25,2319
2020-03-26,2318
2020-03-27,2301
2020-03-28,2328
2020-03-29,2230
2020-03-30,2138
2020-03-31,2054
2020-04-01,1974
2020-04-02,1951
2020-04-03,1994
2020-04-04,1965
2020-04-05,1895
2020-04-06,1824
2020-04-07,1764
2020-04-08,1804
2020-04-09,1874
2020-04-10,1880
2020-04-11,1933
2020-04-12,1954
2020-04-13,2007
2020-04-14,2009
2020-04-15,2080
2020-04-16,2100
2020-04-17,2110
2020-04-18,2115
2020-04-19,2110
2020-04-20,2066
2020-04-21,1994
2020-04-22,1924
2020-04-23,1955
2020-04-24,1911
2020-04-25,1825
2020-04-26,1772
2020-04-27,1693
2020-04-28,1655
2020-04-29,1607
2020-04-30,1580
2020-05-01,1628
2020-05-02,1659
2020-05-03,1689
2020-05-04,1680
2020-05-05,1665
2020-05-06,1647
2020-05-07,1677
2020-05-08,1666
2020-05-09,1624
2020-05-10,1606
2020-05-11,1586
2020-05-12,1547
2020-05-13,1539
