date_obj,Toktz-xil-ak price
2019-04-09,509308
2019-04-10,534588
2019-04-11,561251
2019-04-12,587980
2019-04-13,590983
2019-04-14,565407
2019-04-15,551424
2019-04-16,560880
2019-04-17,569787
2019-04-18,576193
2019-04-19,588003
2019-04-20,604544
2019-04-21,586070
2019-04-22,597526
2019-04-23,597074
2019-04-24,609447
2019-04-25,602272
2019-04-26,596646
2019-04-27,585011
2019-04-28,579301
2019-04-29,592716
2019-04-30,589375
2019-05-01,576869
2019-05-02,582984
2019-05-03,594860
2019-05-04,595902
2019-05-05,589826
2019-05-06,595666
2019-05-07,602627
2019-05-08,611434
2019-05-09,615716
2019-05-10,604111
2019-05-11,591380
2019-05-12,591822
2019-05-13,600905
2019-05-14,597648
2019-05-15,596622
2019-05-16,595479
2019-05-17,588967
2019-05-18,569419
2019-05-19,565525
2019-05-20,577219
2019-05-21,586431
2019-05-22,587626
2019-05-23,605338
2019-05-24,614521
2019-05-25,610487
2019-05-26,600968
2019-05-27,604521
2019-05-28,608047
2019-05-29,604978
2019-05-30,601283
2019-05-31,606932
2019-06-01,599828
2019-06-02,593188
2019-06-03,594924
2019-06-04,600765
2019-06-05,594266
2019-06-06,591913
2019-06-07,590476
2019-06-08,587119
2019-06-09,589813
2019-06-10,587581
2019-06-11,586383
2019-06-12,586379
2019-06-13,588786
2019-06-14,584657
2019-06-15,580752
2019-06-16,585100
2019-06-17,584990
2019-06-18,584072
2019-06-19,580982
2019-06-20,578138
2019-06-21,567154
2019-06-22,556962
2019-06-23,552482
2019-06-24,547314
2019-06-25,548713
2019-06-26,549444
2019-06-27,548299
2019-06-28,549038
2019-06-29,548634
2019-06-30,551058
2019-07-01,548352
2019-07-02,545073
2019-07-03,541880
2019-07-04,538320
2019-07-05,534829
2019-07-06,541735
2019-07-07,554125
2019-07-08,565296
2019-07-09,566492
2019-07-10,570439
2019-07-11,589496
2019-07-12,609180
2019-07-13,585440
2019-07-14,580944
2019-07-15,573691
2019-07-16,566999
2019-07-17,555089
2019-07-18,549073
2019-07-19,540248
2019-07-20,536272
2019-07-21,532991
2019-07-22,525979
2019-07-23,529594
2019-07-24,519714
2019-07-25,511198
2019-07-26,504675
2019-07-27,509452
2019-07-28,499900
2019-07-29,513544
2019-07-30,505575
2019-07-31,496568
2019-08-01,491990
2019-08-02,491743
2019-08-03,499626
2019-08-04,502244
2019-08-05,506332
2019-08-06,493798
2019-08-07,478455
2019-08-08,458006
2019-08-09,441914
2019-08-10,428855
2019-08-11,428147
2019-08-12,440265
2019-08-13,461230
2019-08-14,466233
2019-08-15,457342
2019-08-16,447412
2019-08-17,443197
2019-08-18,444009
2019-08-19,458528
2019-08-20,463299
2019-08-21,457790
2019-08-22,452320
2019-08-23,446337
2019-08-24,453690
2019-08-24,453690
2019-08-25,459327
2019-08-25,459327
2019-08-26,473202
2019-08-26,473202
2019-08-27,483987
2019-08-27,483987
2019-08-28,485283
2019-08-29,473434
2019-08-30,471174
2019-08-31,470040
2019-09-01,478190
2019-09-02,491954
2019-09-03,494174
2019-09-04,491836
2019-09-05,487875
2019-09-06,477939
2019-09-07,469142
2019-09-08,463108
2019-09-09,460353
2019-09-10,463673
2019-09-11,476101
2019-09-12,490697
2019-09-13,487038
2019-09-14,492876
2019-09-15,497900
2019-09-16,511830
2019-09-17,535842
2019-09-18,549856
2019-09-19,548992
2019-09-20,555433
2019-09-21,552946
2019-09-22,529067
2019-09-23,502613
2019-09-24,477482
2019-09-25,468422
2019-09-26,464529
2019-09-27,459469
2019-09-28,454910
2019-09-29,450331
2019-09-30,456726
2019-10-01,452854
2019-10-02,445407
2019-10-03,440303
2019-10-04,437275
2019-10-05,447188
2019-10-06,442803
2019-10-07,448477
2019-10-08,453194
2019-10-09,462731
2019-10-10,461329
2019-10-11,455054
2019-10-12,446231
2019-10-13,439150
2019-10-14,454775
2019-10-15,467380
2019-10-16,469745
2019-10-17,487050
2019-10-18,478623
2019-10-19,467257
2019-10-20,466555
2019-10-21,460372
2019-10-22,464859
2019-10-23,462517
2019-10-24,458947
2019-10-25,452636
2019-10-26,432685
2019-10-27,427714
2019-10-28,419949
2019-10-29,428591
2019-10-30,443174
2019-10-31,428058
2019-11-01,426167
2019-11-02,413606
2019-11-03,413771
2019-11-04,423301
2019-11-05,425994
2019-11-06,433938
2019-11-07,416500
2019-11-08,414542
2019-11-09,412306
2019-11-10,404949
2019-11-11,407117
2019-11-12,405539
2019-11-13,414926
2019-11-14,416123
2019-11-15,411099
2019-11-16,402796
2019-11-17,410795
2019-11-18,412421
2019-11-19,410307
2019-11-20,412728
2019-11-21,411691
2019-11-22,414409
2019-11-23,412921
2019-11-24,407606
2019-11-25,415612
2019-11-26,416730
2019-11-27,415940
2019-11-28,421479
2019-11-29,420049
2019-11-30,411481
2019-12-01,411539
2019-12-02,404468
2019-12-03,407303
2019-12-04,408303
2019-12-05,410428
2019-12-06,412930
2019-12-07,407850
2019-12-08,411707
2019-12-09,421296
2019-12-10,412920
2019-12-11,412391
2019-12-12,413216
2019-12-13,410168
2019-12-14,407605
2019-12-15,402092
2019-12-16,405435
2019-12-17,411391
2019-12-18,409762
2019-12-19,409820
2019-12-20,409492
2019-12-21,405408
2019-12-22,399078
2019-12-23,382637
2019-12-24,386224
2019-12-25,384424
2019-12-26,385508
2019-12-27,383879
2019-12-28,378079
2019-12-29,374798
2019-12-30,374924
2019-12-31,366021
2020-01-01,365734
2020-01-02,364819
2020-01-03,367157
2020-01-04,385027
2020-01-05,404279
2020-01-06,422692
2020-01-07,428320
2020-01-08,416646
2020-01-09,413174
2020-01-10,408004
2020-01-11,413731
2020-01-12,425893
2020-01-13,444265
2020-01-14,435065
2020-01-15,426025
2020-01-16,414030
2020-01-17,404326
2020-01-18,401357
2020-01-19,403562
2020-01-20,402547
2020-01-21,401794
2020-01-22,401047
2020-01-23,408601
2020-01-24,416735
2020-01-25,415026
2020-01-26,430183
2020-01-27,442966
2020-01-28,430042
2020-01-29,419135
2020-01-30,422492
2020-01-31,428378
2020-02-01,428825
2020-02-02,424591
2020-02-03,422995
2020-02-04,424569
2020-02-05,438191
2020-02-06,430006
2020-02-07,435629
2020-02-08,426732
2020-02-09,437110
2020-02-10,437048
2020-02-11,437390
2020-02-12,437059
2020-02-13,429705
2020-02-14,435205
2020-02-15,434934
2020-02-16,431862
2020-02-17,433321
2020-02-18,435423
2020-02-19,449698
2020-02-20,450961
2020-02-21,454421
2020-02-22,454854
2020-02-23,450641
2020-02-24,451483
2020-02-25,448827
2020-02-26,453317
2020-02-27,445772
2020-02-28,440841
2020-02-29,441035
2020-03-01,440159
2020-03-02,442614
2020-03-03,442544
2020-03-04,442174
2020-03-05,446330
2020-03-06,452012
2020-03-07,457209
2020-03-08,452562
2020-03-09,455940
2020-03-10,453821
2020-03-11,454407
2020-03-12,472708
2020-03-13,455237
2020-03-14,437839
2020-03-15,448171
2020-03-16,467392
2020-03-17,490540
2020-03-18,513872
2020-03-19,521283
2020-03-20,497096
2020-03-21,482818
2020-03-22,476750
2020-03-23,498720
2020-03-24,490701
2020-03-25,487622
2020-03-26,484810
2020-03-27,503241
2020-03-28,499244
2020-03-29,489975
2020-03-30,499123
2020-03-31,512620
2020-04-01,538186
2020-04-02,545226
2020-04-03,529431
2020-04-04,548623
2020-04-05,568148
2020-04-06,570306
2020-04-07,598422
2020-04-08,590956
2020-04-09,561429
2020-04-10,533456
2020-04-11,523385
2020-04-12,506444
2020-04-13,527495
2020-04-14,535894
2020-04-15,529035
2020-04-16,548522
2020-04-17,531817
2020-04-18,527549
2020-04-19,525110
2020-04-20,526005
2020-04-21,549682
2020-04-22,567265
2020-04-23,557497
2020-04-24,551787
2020-04-25,548779
2020-04-26,567239
2020-04-27,560622
2020-04-28,577646
2020-04-29,579844
2020-04-30,566240
2020-05-01,556885
2020-05-02,544810
2020-05-03,532352
2020-05-04,534834
2020-05-05,539202
2020-05-06,563442
2020-05-07,554222
2020-05-08,551387
2020-05-09,566327
2020-05-10,563356
2020-05-11,569419
2020-05-12,575682
2020-05-13,600189
