date_obj,Saradomin%20armour%20set%20(lg) price
2019-04-03,275937
2019-04-04,274060
2019-04-05,271655
2019-04-06,272076
2019-04-07,274662
2019-04-08,275168
2019-04-09,273201
2019-04-10,275553
2019-04-11,277321
2019-04-12,280504
2019-04-13,276968
2019-04-14,275568
2019-04-15,271293
2019-04-16,268512
2019-04-17,269943
2019-04-18,269638
2019-04-19,268462
2019-04-20,271422
2019-04-21,275285
2019-04-22,280759
2019-04-23,282869
2019-04-24,279333
2019-04-25,275584
2019-04-26,273553
2019-04-27,270311
2019-04-28,269472
2019-04-29,269782
2019-04-30,268988
2019-05-01,267139
2019-05-02,270838
2019-05-03,271019
2019-05-04,272396
2019-05-05,281838
2019-05-06,283587
2019-05-07,286014
2019-05-08,283610
2019-05-09,284396
2019-05-10,283318
2019-05-11,284049
2019-05-12,285103
2019-05-13,284371
2019-05-14,283412
2019-05-15,283489
2019-05-16,283129
2019-05-17,280777
2019-05-18,280885
2019-05-19,284438
2019-05-20,283008
2019-05-21,284866
2019-05-22,288099
2019-05-23,292884
2019-05-24,287777
2019-05-25,290424
2019-05-26,290316
2019-05-27,290421
2019-05-28,284966
2019-05-29,282494
2019-05-30,281038
2019-05-31,285020
2019-06-01,286621
2019-06-02,290514
2019-06-03,290839
2019-06-04,287506
2019-06-05,284892
2019-06-06,282627
2019-06-07,283155
2019-06-08,280611
2019-06-09,279263
2019-06-10,279263
2019-06-11,280467
2019-06-12,281747
2019-06-13,278509
2019-06-14,282200
2019-06-15,282072
2019-06-16,282105
2019-06-17,280203
2019-06-18,278821
2019-06-19,276731
2019-06-20,275834
2019-06-21,274325
2019-06-22,274529
2019-06-23,275363
2019-06-24,275566
2019-06-25,273145
2019-06-26,273028
2019-06-27,270592
2019-06-28,268084
2019-06-29,266065
2019-06-30,265346
2019-07-01,264394
2019-07-02,261986
2019-07-03,256416
2019-07-04,252876
2019-07-05,252011
2019-07-06,254735
2019-07-07,254372
2019-07-08,252303
2019-07-09,252168
2019-07-10,253689
2019-07-11,252648
2019-07-12,256635
2019-07-13,258991
2019-07-14,256599
2019-07-15,252958
2019-07-16,251570
2019-07-17,249187
2019-07-18,250928
2019-07-19,253750
2019-07-20,254664
2019-07-21,257596
2019-07-22,257875
2019-07-23,256022
2019-07-24,255469
2019-07-25,254384
2019-07-26,255341
2019-07-27,254977
2019-07-28,254830
2019-07-29,254228
2019-07-30,251424
2019-07-31,250181
2019-08-01,248583
2019-08-02,252796
2019-08-03,255983
2019-08-04,256516
2019-08-05,260265
2019-08-06,261176
2019-08-07,265017
2019-08-08,268863
2019-08-09,270438
2019-08-10,270922
2019-08-11,275080
2019-08-12,278210
2019-08-13,278834
2019-08-14,283331
2019-08-15,288276
2019-08-16,289112
2019-08-17,291841
2019-08-18,290591
2019-08-19,287459
2019-08-20,284119
2019-08-21,285303
2019-08-22,289805
2019-08-23,285966
2019-08-24,286598
2019-08-24,286598
2019-08-25,286644
2019-08-25,286644
2019-08-26,287273
2019-08-26,287273
2019-08-27,286857
2019-08-27,286857
2019-08-28,287784
2019-08-29,287604
2019-08-30,287073
2019-08-31,288255
2019-09-01,289097
2019-09-02,289972
2019-09-03,293777
2019-09-04,293088
2019-09-05,294155
2019-09-06,294866
2019-09-07,294542
2019-09-08,294588
2019-09-09,296518
2019-09-10,291079
2019-09-11,290448
2019-09-12,291637
2019-09-13,292692
2019-09-14,292564
2019-09-15,292197
2019-09-16,290513
2019-09-17,291381
2019-09-18,291683
2019-09-19,289979
2019-09-20,289801
2019-09-21,288305
2019-09-22,288546
2019-09-23,288073
2019-09-24,288073
2019-09-25,289585
2019-09-26,289814
2019-09-27,291109
2019-09-28,290630
2019-09-29,290494
2019-09-30,288494
2019-10-01,289617
2019-10-02,290991
2019-10-03,293131
2019-10-04,292902
2019-10-05,294301
2019-10-06,293741
2019-10-07,293663
2019-10-08,291684
2019-10-09,291145
2019-10-10,289677
2019-10-11,287428
2019-10-12,285243
2019-10-13,282557
2019-10-14,280830
2019-10-15,280652
2019-10-16,279213
2019-10-17,281251
2019-10-18,277954
2019-10-19,279993
2019-10-20,283324
2019-10-21,282457
2019-10-22,280013
2019-10-23,281515
2019-10-24,282531
2019-10-25,279707
2019-10-26,281196
2019-10-27,282637
2019-10-28,285764
2019-10-29,291104
2019-10-30,289460
2019-10-31,289683
2019-11-01,287967
2019-11-02,291063
2019-11-03,293401
2019-11-04,293071
2019-11-05,293071
2019-11-06,292786
2019-11-07,294769
2019-11-08,288677
2019-11-09,287885
2019-11-10,288424
2019-11-11,285191
2019-11-12,285869
2019-11-13,286661
2019-11-14,286528
2019-11-15,286143
2019-11-16,285097
2019-11-17,285097
2019-11-18,284353
2019-11-19,281917
2019-11-20,281126
2019-11-21,279675
2019-11-22,278197
2019-11-23,278733
2019-11-24,280235
2019-11-25,279607
2019-11-26,277512
2019-11-27,275650
2019-11-28,277936
2019-11-29,280123
2019-11-30,283344
2019-12-01,283087
2019-12-02,287234
2019-12-03,290724
2019-12-04,287366
2019-12-05,286934
2019-12-06,287146
2019-12-07,286232
2019-12-08,286836
2019-12-09,289909
2019-12-10,289634
2019-12-11,288591
2019-12-12,286171
2019-12-13,284112
2019-12-14,283110
2019-12-15,281782
2019-12-16,281357
2019-12-17,283649
2019-12-18,283865
2019-12-19,281732
2019-12-20,283871
2019-12-21,286957
2019-12-22,284827
2019-12-23,284402
2019-12-24,286888
2019-12-25,287866
2019-12-26,286479
2019-12-27,285549
2019-12-28,284348
2019-12-29,283664
2019-12-30,284447
2019-12-31,286478
2020-01-01,285345
2020-01-02,283146
2020-01-03,281454
2020-01-04,284317
2020-01-05,284803
2020-01-06,286208
2020-01-07,290216
2020-01-08,296184
2020-01-09,295068
2020-01-10,295057
2020-01-11,294321
2020-01-12,291870
2020-01-13,290873
2020-01-14,287654
2020-01-15,285933
2020-01-16,286673
2020-01-17,289977
2020-01-18,294349
2020-01-19,293224
2020-01-20,293397
2020-01-21,293397
2020-01-22,289973
2020-01-23,287856
2020-01-24,286507
2020-01-25,285153
2020-01-26,287796
2020-01-27,288927
2020-01-28,285363
2020-01-29,283313
2020-01-30,281225
2020-01-31,277683
2020-02-01,282681
2020-02-02,283453
2020-02-03,285323
2020-02-04,282253
2020-02-05,280323
2020-02-06,278091
2020-02-07,277318
2020-02-08,277962
2020-02-09,279372
2020-02-10,277881
2020-02-11,277761
2020-02-12,275845
2020-02-13,274593
2020-02-14,272142
2020-02-15,270854
2020-02-16,267858
2020-02-17,264871
2020-02-18,260487
2020-02-19,263590
2020-02-20,263945
2020-02-21,263945
2020-02-22,266226
2020-02-23,271320
2020-02-24,271906
2020-02-25,271580
2020-02-26,269437
2020-02-27,267977
2020-02-28,266008
2020-02-29,266285
2020-03-01,263230
2020-03-02,263538
2020-03-03,263032
2020-03-04,263032
2020-03-05,264259
2020-03-06,263455
2020-03-07,262139
2020-03-08,264993
2020-03-09,265447
2020-03-10,267650
2020-03-11,270005
2020-03-12,270541
2020-03-13,268684
2020-03-14,265176
2020-03-15,262782
2020-03-16,260679
2020-03-17,257211
2020-03-18,255329
2020-03-19,253424
2020-03-20,250503
2020-03-21,247425
2020-03-22,247875
2020-03-23,247608
2020-03-24,245674
2020-03-25,247553
2020-03-26,245433
2020-03-27,244654
2020-03-28,245727
2020-03-29,246435
2020-03-30,243507
2020-03-31,241601
2020-04-01,240040
2020-04-02,238676
2020-04-03,239463
2020-04-04,237215
2020-04-05,235541
2020-04-06,233567
2020-04-07,231674
2020-04-08,229656
2020-04-09,226143
2020-04-10,223990
2020-04-11,221185
2020-04-12,217502
2020-04-13,213861
2020-04-14,210909
2020-04-15,206730
2020-04-16,205883
2020-04-17,206365
2020-04-18,205690
2020-04-19,205025
2020-04-20,203581
2020-04-21,201494
2020-04-22,199074
2020-04-23,201137
2020-04-24,202150
2020-04-25,205965
2020-04-26,205993
2020-04-27,204171
2020-04-28,203882
2020-04-29,205891
2020-04-30,207096
2020-05-01,209163
2020-05-02,208295
2020-05-03,209927
2020-05-04,210275
2020-05-05,210595
2020-05-06,210521
2020-05-07,212095
2020-05-08,210764
2020-05-09,213124
2020-05-10,213471
2020-05-11,215825
2020-05-12,218063
2020-05-13,215499
