date_obj,Teal%20robe%20top price
2019-05-24,688
2019-05-25,693
2019-05-26,693
2019-05-27,693
2019-05-28,693
2019-05-29,693
2019-05-30,693
2019-05-31,693
2019-06-01,693
2019-06-02,693
2019-06-03,693
2019-06-04,693
2019-06-05,693
2019-06-06,693
2019-06-07,693
2019-06-08,695
2019-06-09,695
2019-06-10,695
2019-06-11,695
2019-06-12,695
2019-06-13,695
2019-06-14,695
2019-06-15,695
2019-06-16,695
2019-06-17,695
2019-06-18,695
2019-06-19,695
2019-06-20,674
2019-06-21,674
2019-06-22,674
2019-06-23,674
2019-06-24,674
2019-06-25,674
2019-06-26,674
2019-06-27,674
2019-06-28,674
2019-06-29,674
2019-06-30,674
2019-07-01,674
2019-07-02,674
2019-07-03,648
2019-07-04,648
2019-07-05,648
2019-07-06,648
2019-07-07,648
2019-07-08,648
2019-07-09,648
2019-07-10,648
2019-07-11,648
2019-07-12,648
2019-07-13,648
2019-07-14,648
2019-07-15,648
2019-07-16,648
2019-07-17,648
2019-07-18,648
2019-07-19,655
2019-07-20,655
2019-07-21,655
2019-07-22,655
2019-07-23,655
2019-07-24,655
2019-07-25,655
2019-07-26,655
2019-07-27,655
2019-07-28,655
2019-07-29,655
2019-07-30,655
2019-07-31,655
2019-08-01,655
2019-08-02,655
2019-08-03,655
2019-08-04,655
2019-08-05,661
2019-08-06,661
2019-08-07,661
2019-08-08,661
2019-08-09,661
2019-08-10,661
2019-08-11,661
2019-08-12,661
2019-08-13,661
2019-08-14,661
2019-08-15,661
2019-08-16,661
2019-08-17,661
2019-08-18,661
2019-08-19,661
2019-08-20,661
2019-08-21,661
2019-08-22,661
2019-08-23,661
2019-08-24,641
2019-08-24,641
2019-08-25,641
2019-08-25,641
2019-08-26,641
2019-08-26,641
2019-08-27,641
2019-08-27,641
2019-08-28,641
2019-08-29,641
2019-08-30,641
2019-08-31,641
2019-09-01,641
2019-09-02,641
2019-09-03,641
2019-09-04,641
2019-09-05,641
2019-09-06,641
2019-09-07,641
2019-09-08,641
2019-09-09,620
2019-09-10,620
2019-09-11,620
2019-09-12,620
2019-09-13,620
2019-09-14,620
2019-09-15,620
2019-09-16,620
2019-09-17,620
2019-09-18,620
2019-09-19,620
2019-09-20,620
2019-09-21,620
2019-09-22,620
2019-09-23,620
2019-09-24,620
2019-09-25,620
2019-09-26,620
2019-09-27,620
2019-09-28,620
2019-09-29,620
2019-09-30,620
2019-10-01,602
2019-10-02,602
2019-10-03,602
2019-10-04,602
2019-10-05,602
2019-10-06,602
2019-10-07,602
2019-10-08,602
2019-10-09,602
2019-10-10,602
2019-10-11,602
2019-10-12,602
2019-10-13,602
2019-10-14,602
2019-10-15,602
2019-10-16,602
2019-10-17,602
2019-10-18,602
2019-10-19,602
2019-10-20,602
2019-10-21,602
2019-10-22,602
2019-10-23,617
2019-10-24,617
2019-10-25,617
2019-10-26,617
2019-10-27,617
2019-10-28,617
2019-10-29,617
2019-10-30,617
2019-10-31,617
2019-11-01,617
2019-11-02,617
2019-11-03,617
2019-11-04,617
2019-11-05,617
2019-11-06,617
2019-11-07,617
2019-11-08,617
2019-11-09,617
2019-11-10,617
2019-11-11,617
2019-11-12,617
2019-11-13,617
2019-11-14,617
2019-11-15,620
2019-11-16,620
2019-11-17,620
2019-11-18,620
2019-11-19,620
2019-11-20,620
2019-11-21,620
2019-11-22,620
2019-11-23,620
2019-11-24,620
2019-11-25,620
2019-11-26,620
2019-11-27,620
2019-11-28,620
2019-11-29,620
2019-11-30,620
2019-12-01,620
2019-12-02,620
2019-12-03,620
2019-12-04,620
2019-12-05,620
2019-12-06,620
2019-12-07,620
2019-12-08,620
2019-12-09,632
2019-12-10,632
2019-12-11,632
2019-12-12,632
2019-12-13,632
2019-12-14,632
2019-12-15,632
2019-12-16,632
2019-12-17,632
2019-12-18,632
2019-12-19,632
2019-12-20,632
2019-12-21,632
2019-12-22,632
2019-12-23,632
2019-12-24,632
2019-12-25,632
2019-12-26,632
2019-12-27,632
2019-12-28,632
2019-12-29,632
2019-12-30,632
2019-12-31,645
2020-01-01,645
2020-01-02,645
2020-01-03,645
2020-01-04,645
2020-01-05,645
2020-01-06,645
2020-01-07,645
2020-01-08,645
2020-01-09,645
2020-01-10,645
2020-01-11,645
2020-01-12,645
2020-01-13,645
2020-01-14,645
2020-01-15,645
2020-01-16,645
2020-01-17,648
2020-01-18,648
2020-01-19,648
2020-01-20,648
2020-01-21,648
2020-01-22,648
2020-01-23,648
2020-01-24,648
2020-01-25,648
2020-01-26,648
2020-01-27,648
2020-01-28,648
2020-01-29,648
2020-01-30,648
2020-01-31,648
2020-02-01,648
2020-02-02,648
2020-02-03,648
2020-02-04,648
2020-02-05,648
2020-02-06,648
2020-02-07,650
2020-02-08,650
2020-02-09,650
2020-02-10,650
2020-02-11,650
2020-02-12,650
2020-02-13,650
2020-02-14,650
2020-02-15,650
2020-02-16,650
2020-02-17,650
2020-02-18,650
2020-02-19,650
2020-02-20,650
2020-02-21,650
2020-02-22,650
2020-02-23,650
2020-02-24,650
2020-02-25,624
2020-02-26,624
2020-02-27,624
2020-02-28,624
2020-02-29,624
2020-03-01,624
2020-03-02,624
2020-03-03,624
2020-03-04,624
2020-03-05,624
2020-03-06,624
2020-03-07,624
2020-03-08,624
2020-03-09,624
2020-03-10,624
2020-03-11,624
2020-03-12,624
2020-03-13,624
2020-03-14,624
2020-03-15,624
2020-03-16,624
2020-03-17,624
2020-03-18,624
2020-03-19,624
2020-03-20,624
2020-03-21,624
2020-03-22,624
2020-03-23,624
2020-03-24,624
2020-03-25,624
2020-03-26,624
2020-03-27,624
2020-03-28,620
2020-03-29,620
2020-03-30,620
2020-03-31,620
2020-04-01,620
2020-04-02,620
2020-04-03,620
2020-04-04,620
2020-04-05,620
2020-04-06,620
2020-04-07,620
2020-04-08,624
2020-04-09,624
2020-04-10,624
2020-04-11,624
2020-04-12,624
2020-04-13,624
2020-04-14,624
2020-04-15,624
2020-04-16,624
2020-04-17,624
2020-04-18,624
2020-04-19,636
2020-04-20,636
2020-04-21,636
2020-04-22,636
2020-04-23,636
2020-04-24,636
2020-04-25,636
2020-04-26,636
2020-04-27,636
2020-04-28,636
2020-04-29,636
2020-04-30,619
2020-05-01,619
2020-05-02,619
2020-05-03,619
2020-05-04,619
2020-05-05,619
2020-05-06,619
2020-05-07,619
2020-05-08,619
2020-05-09,619
2020-05-10,619
2020-05-11,619
2020-05-12,619
2020-05-13,637
