date_obj,White%20dark%20bow%20paint price
2019-04-06,132987
2019-04-07,129811
2019-04-08,129811
2019-04-09,129811
2019-04-10,129811
2019-04-11,130934
2019-04-12,130934
2019-04-13,130934
2019-04-14,128523
2019-04-15,128523
2019-04-16,128523
2019-04-17,128920
2019-04-18,128920
2019-04-19,128920
2019-04-20,128920
2019-04-21,128340
2019-04-22,128340
2019-04-23,128340
2019-04-24,127031
2019-04-25,127031
2019-04-26,127031
2019-04-27,127031
2019-04-28,126423
2019-04-29,126423
2019-04-30,126423
2019-05-01,126423
2019-05-02,124714
2019-05-03,124714
2019-05-04,124714
2019-05-05,124789
2019-05-06,124789
2019-05-07,124789
2019-05-08,124789
2019-05-09,124167
2019-05-10,124167
2019-05-11,124167
2019-05-12,125672
2019-05-13,125672
2019-05-14,125672
2019-05-15,125672
2019-05-16,131624
2019-05-17,131624
2019-05-18,131624
2019-05-19,137889
2019-05-20,137889
2019-05-21,137889
2019-05-22,142945
2019-05-23,142945
2019-05-24,142945
2019-05-25,149690
2019-05-26,149690
2019-05-27,149690
2019-05-28,149690
2019-05-29,155164
2019-05-30,155164
2019-05-31,155164
2019-06-01,155164
2019-06-02,159409
2019-06-03,159409
2019-06-04,159409
2019-06-05,160247
2019-06-06,160247
2019-06-07,160247
2019-06-08,160247
2019-06-09,164663
2019-06-10,164663
2019-06-11,164663
2019-06-12,164663
2019-06-13,159961
2019-06-14,159961
2019-06-15,159961
2019-06-16,151962
2019-06-17,151962
2019-06-18,151962
2019-06-19,151962
2019-06-20,146759
2019-06-21,146759
2019-06-22,146759
2019-06-23,153832
2019-06-24,153832
2019-06-25,153832
2019-06-26,161140
2019-06-27,161140
2019-06-28,161140
2019-06-29,168600
2019-06-30,168600
2019-07-01,168600
2019-07-02,168600
2019-07-03,176345
2019-07-04,176345
2019-07-05,176345
2019-07-06,184005
2019-07-07,184005
2019-07-08,184005
2019-07-09,184005
2019-07-10,190642
2019-07-11,190642
2019-07-12,190642
2019-07-13,190642
2019-07-14,197655
2019-07-15,197655
2019-07-16,197655
2019-07-17,197655
2019-07-18,206945
2019-07-19,206945
2019-07-20,206945
2019-07-21,206945
2019-07-22,210716
2019-07-23,210716
2019-07-24,210716
2019-07-25,210716
2019-07-26,210716
2019-07-27,219015
2019-07-28,219015
2019-07-29,219015
2019-07-30,219015
2019-07-31,220121
2019-08-01,220121
2019-08-02,220121
2019-08-03,219438
2019-08-04,219438
2019-08-05,219438
2019-08-06,219438
2019-08-07,221350
2019-08-08,221350
2019-08-09,221350
2019-08-10,221350
2019-08-11,222112
2019-08-12,222112
2019-08-13,222112
2019-08-14,222112
2019-08-15,211498
2019-08-16,211498
2019-08-17,211498
2019-08-18,201756
2019-08-19,201756
2019-08-20,201756
2019-08-21,201756
2019-08-22,194161
2019-08-23,194161
2019-08-24,194161
2019-08-24,194161
2019-08-25,194161
2019-08-25,194161
2019-08-26,196961
2019-08-26,196961
2019-08-27,196961
2019-08-27,196961
2019-08-28,196961
2019-08-29,196961
2019-08-30,193503
2019-08-31,193503
2019-09-01,193503
2019-09-02,193503
2019-09-03,189233
2019-09-04,189233
2019-09-05,189233
2019-09-06,189233
2019-09-07,189233
2019-09-08,188167
2019-09-09,188167
2019-09-10,188167
2019-09-11,188167
2019-09-12,188167
2019-09-13,195723
2019-09-14,195723
2019-09-15,195723
2019-09-16,195723
2019-09-17,204389
2019-09-18,204389
2019-09-19,204389
2019-09-20,204389
2019-09-21,210830
2019-09-22,210830
2019-09-23,210830
2019-09-24,210830
2019-09-25,210830
2019-09-26,218958
2019-09-27,218958
2019-09-28,218958
2019-09-29,218958
2019-09-30,218958
2019-10-01,227869
2019-10-02,227869
2019-10-03,227869
2019-10-04,227869
2019-10-05,227869
2019-10-06,235473
2019-10-07,235473
2019-10-08,235473
2019-10-09,235473
2019-10-10,235473
2019-10-11,235473
2019-10-12,241154
2019-10-13,241154
2019-10-14,241154
2019-10-15,241154
2019-10-16,245093
2019-10-17,245093
2019-10-18,245093
2019-10-19,245093
2019-10-20,243094
2019-10-21,243094
2019-10-22,243094
2019-10-23,243094
2019-10-24,251626
2019-10-25,251626
2019-10-26,251626
2019-10-27,251626
2019-10-28,259659
2019-10-29,259659
2019-10-30,259659
2019-10-31,259659
2019-11-01,259659
2019-11-02,270929
2019-11-03,270929
2019-11-04,270929
2019-11-05,270929
2019-11-06,270929
2019-11-07,283474
2019-11-08,283474
2019-11-09,283474
2019-11-10,283474
2019-11-11,295763
2019-11-12,295763
2019-11-13,295763
2019-11-14,295763
2019-11-15,295763
2019-11-16,307281
2019-11-17,307281
2019-11-18,307281
2019-11-19,307281
2019-11-20,307281
2019-11-21,318068
2019-11-22,318068
2019-11-23,318068
2019-11-24,318068
2019-11-25,333637
2019-11-26,333637
2019-11-27,333637
2019-11-28,333637
2019-11-29,333637
2019-11-30,348937
2019-12-01,348937
2019-12-02,348937
2019-12-03,348937
2019-12-04,348937
2019-12-05,348937
2019-12-06,364887
2019-12-07,364887
2019-12-08,364887
2019-12-09,364887
2019-12-10,364887
2019-12-11,364887
2019-12-12,374473
2019-12-13,374473
2019-12-14,374473
2019-12-15,374473
2019-12-16,374473
2019-12-17,387137
2019-12-18,387137
2019-12-19,387137
2019-12-20,387137
2019-12-21,389879
2019-12-22,389879
2019-12-23,389879
2019-12-24,389879
2019-12-25,373953
2019-12-26,373953
2019-12-27,373953
2019-12-28,373953
2019-12-29,356631
2019-12-30,356631
2019-12-31,356631
2020-01-01,356631
2020-01-02,339726
2020-01-03,339726
2020-01-04,339726
2020-01-05,339726
2020-01-06,328588
2020-01-07,328588
2020-01-08,328588
2020-01-09,328588
2020-01-10,328588
2020-01-11,335086
2020-01-12,335086
2020-01-13,335086
2020-01-14,335086
2020-01-15,335086
2020-01-16,347667
2020-01-17,347667
2020-01-18,347667
2020-01-19,347667
2020-01-20,347667
2020-01-21,347667
2020-01-22,348264
2020-01-23,348264
2020-01-24,348264
2020-01-25,350592
2020-01-26,350592
2020-01-27,350592
2020-01-28,350592
2020-01-29,366644
2020-01-30,366644
2020-01-31,366644
2020-02-01,366644
2020-02-02,383424
2020-02-03,383424
2020-02-04,383424
2020-02-05,383424
2020-02-06,401322
2020-02-07,401322
2020-02-08,401322
2020-02-09,401322
2020-02-10,401322
2020-02-11,420315
2020-02-12,420315
2020-02-13,420315
2020-02-14,420315
2020-02-15,420315
2020-02-16,439580
2020-02-17,439580
2020-02-18,439580
2020-02-19,439580
2020-02-20,439580
2020-02-21,459692
2020-02-22,459692
2020-02-23,459692
2020-02-24,481527
2020-02-25,481527
2020-02-26,481527
2020-02-27,481527
2020-02-28,504067
2020-02-29,504067
2020-03-01,504067
2020-03-02,504067
2020-03-03,504067
2020-03-04,519267
2020-03-05,519267
2020-03-06,519267
2020-03-07,519267
2020-03-08,519267
2020-03-09,543032
2020-03-10,543032
2020-03-11,543032
2020-03-12,543032
2020-03-13,543032
2020-03-14,568675
2020-03-15,568675
2020-03-16,568675
2020-03-17,568675
2020-03-18,568675
2020-03-19,594936
2020-03-20,594936
2020-03-21,594936
2020-03-22,594936
2020-03-23,594936
2020-03-24,622909
2020-03-25,622909
2020-03-26,622909
2020-03-27,622909
2020-03-28,622909
2020-03-29,644205
2020-03-30,644205
2020-03-31,644205
2020-04-01,644205
2020-04-02,644205
2020-04-03,644205
2020-04-04,673356
2020-04-05,673356
2020-04-06,673356
2020-04-07,673356
2020-04-08,673356
2020-04-09,705106
2020-04-10,705106
2020-04-11,705106
2020-04-12,705106
2020-04-13,705106
2020-04-14,737164
2020-04-15,737164
2020-04-16,737164
2020-04-17,737164
2020-04-18,737164
2020-04-19,769982
2020-04-20,769982
2020-04-21,769982
2020-04-22,769982
2020-04-23,769982
2020-04-24,766058
2020-04-25,766058
2020-04-26,766058
2020-04-27,766058
2020-04-28,728041
2020-04-29,728041
2020-04-30,728041
2020-05-01,728041
2020-05-02,728041
2020-05-03,691638
2020-05-04,691638
2020-05-05,691638
2020-05-06,691638
2020-05-07,691638
2020-05-08,694694
2020-05-09,694694
2020-05-10,694694
2020-05-11,694694
2020-05-12,694694
2020-05-13,724876
