date_obj,Harmony%20island%20teleport%20(tablet) price
2020-04-30,2342
2020-05-01,2342
2020-05-02,2342
2020-05-03,2256
2020-05-04,2256
2020-05-05,2256
2020-05-06,2210
2020-05-07,2210
2020-05-08,2210
2020-05-09,2120
2020-05-10,2120
2020-05-11,2120
2020-05-12,2156
2020-05-13,2156
