date_obj,Lava%20dragon%20mask price
2018-11-24,2701248
2018-11-25,2701248
2018-11-26,2701248
2018-11-27,2816938
2018-11-28,2816938
2018-11-29,2816938
2018-12-01,2938822
2018-12-02,2938822
2018-12-03,2938822
2018-12-04,3069854
2018-12-05,3069854
2018-12-07,3069854
2018-12-09,3204696
2018-12-10,3204696
2018-12-11,3204696
2018-12-13,3204696
2018-12-14,3270593
2018-12-15,3270593
2018-12-16,3270593
2018-12-17,3270593
2018-12-18,3270593
2018-12-19,3270593
2018-12-20,3404858
2018-12-21,3404858
2018-12-22,3404858
2018-12-23,3551930
2018-12-24,3551930
2018-12-25,3551930
2018-12-26,3551930
2018-12-27,3551930
2018-12-28,3690796
2018-12-29,3690796
2018-12-30,3690796
2018-12-31,3690796
2019-01-01,3809079
2019-01-02,3809079
2019-01-03,3809079
2019-01-04,3809079
2019-01-05,3820431
2019-01-06,3820431
2019-01-08,3820431
2019-01-10,3691675
2019-01-11,3691675
2019-01-12,3691675
2019-01-13,3691675
2019-01-14,3691675
2019-01-15,3691675
2019-01-16,3524530
2019-01-17,3524530
2019-01-18,3524530
2019-01-19,3524530
2019-01-20,3524530
2019-01-21,3524530
2019-01-22,3360768
2019-01-23,3360768
2019-01-24,3360768
2019-01-25,3360768
2019-01-26,3360768
2019-01-27,3207324
2019-01-28,3207324
2019-01-29,3207324
2019-01-30,3207324
2019-01-31,3207324
2019-02-01,3054648
2019-02-02,3054648
2019-02-03,3054648
2019-02-04,3054648
2019-02-05,2910782
2019-02-06,2910782
2019-02-07,2910782
2019-02-08,2910782
2019-02-09,2910782
2019-02-10,2769080
2019-02-11,2769080
2019-02-12,2769080
2019-02-13,2769080
2019-02-14,2769080
2019-02-15,2633341
2019-02-16,2633341
2019-02-17,2633341
2019-02-18,2633341
2019-02-19,2633341
2019-02-20,2501673
2019-02-21,2501673
2019-02-22,2501673
2019-02-23,2501673
2019-02-24,2384282
2019-02-25,2384282
2019-02-26,2384282
2019-02-27,2384282
2019-02-28,2384282
2019-03-01,2384282
2019-03-02,2384282
2019-03-03,2344141
2019-03-04,2344141
2019-03-05,2344141
2019-03-06,2344141
2019-03-07,2282768
2019-03-08,2282768
2019-03-09,2282768
2019-03-10,2282768
2019-03-11,2302290
2019-03-12,2302290
2019-03-13,2302290
2019-03-14,2361329
2019-03-15,2361329
2019-03-16,2361329
2019-03-17,2361329
2019-03-18,2361329
2019-03-19,2361329
2019-03-20,2436850
2019-03-21,2436850
2019-03-22,2436850
2019-03-23,2436850
2019-03-24,2436850
2019-03-25,2492066
2019-03-26,2492066
2019-03-27,2492066
2019-03-28,2492066
2019-03-29,2492066
2019-03-30,2492066
2019-03-31,2496191
2019-04-01,2496191
2019-04-02,2496191
2019-04-03,2496191
2019-04-04,2496191
2019-04-05,2496191
2019-04-06,2463094
2019-04-07,2463094
2019-04-08,2463094
2019-04-09,2463094
2019-04-10,2463094
2019-04-11,2463094
2019-04-12,2452102
2019-04-13,2452102
2019-04-14,2452102
2019-04-15,2452102
2019-04-16,2452102
2019-04-17,2452102
2019-04-18,2428168
2019-04-19,2428168
2019-04-20,2428168
2019-04-21,2428168
2019-04-22,2428168
2019-04-23,2337181
2019-04-24,2337181
2019-04-25,2337181
2019-04-26,2337181
2019-04-27,2337181
2019-04-28,2337181
2019-04-29,2251642
2019-04-30,2251642
2019-05-01,2251642
2019-05-02,2251642
2019-05-03,2251642
2019-05-04,2165062
2019-05-05,2165062
2019-05-06,2165062
2019-05-07,2165062
2019-05-08,2165062
2019-05-09,2165062
2019-05-10,2067069
2019-05-11,2067069
2019-05-12,2067069
2019-05-13,2067069
2019-05-14,2067069
2019-05-15,1964540
2019-05-16,1964540
2019-05-17,1964540
2019-05-18,1964540
2019-05-19,1964540
2019-05-20,1868971
2019-05-21,1868971
2019-05-22,1868971
2019-05-23,1868971
2019-05-24,1868971
2019-05-25,1783444
2019-05-26,1783444
2019-05-27,1783444
2019-05-28,1783444
2019-05-29,1783444
2019-05-30,1694271
2019-05-31,1694271
2019-06-01,1694271
2019-06-02,1694271
2019-06-03,1694271
2019-06-04,1612291
2019-06-05,1612291
2019-06-06,1612291
2019-06-07,1612291
2019-06-08,1612291
2019-06-09,1566818
2019-06-10,1566818
2019-06-11,1566818
2019-06-12,1566818
2019-06-13,1566818
2019-06-14,1566818
2019-06-15,1557853
2019-06-16,1557853
2019-06-17,1557853
2019-06-18,1557853
2019-06-19,1557853
2019-06-20,1583790
2019-06-21,1583790
2019-06-22,1583790
2019-06-23,1583790
2019-06-24,1583790
2019-06-25,1615415
2019-06-26,1615415
2019-06-27,1615415
2019-06-28,1615415
2019-06-29,1615415
2019-06-30,1590471
2019-07-01,1590471
2019-07-02,1590471
2019-07-03,1590471
2019-07-04,1590471
2019-07-05,1602035
2019-07-06,1602035
2019-07-07,1602035
2019-07-08,1602035
2019-07-09,1602035
2019-07-10,1602035
2019-07-11,1627158
2019-07-12,1627158
2019-07-13,1627158
2019-07-14,1627158
2019-07-15,1627158
2019-07-16,1661015
2019-07-17,1661015
2019-07-18,1661015
2019-07-19,1661015
2019-07-20,1661015
2019-07-21,1661015
2019-07-22,1686766
2019-07-23,1686766
2019-07-24,1686766
2019-07-25,1686766
2019-07-26,1686766
2019-07-27,1686766
2019-07-28,1711767
2019-07-29,1711767
2019-07-30,1711767
2019-07-31,1711767
2019-08-01,1711767
2019-08-02,1778651
2019-08-03,1778651
2019-08-04,1778651
2019-08-05,1778651
2019-08-06,1778651
2019-08-07,1778651
2019-08-08,1778651
2019-08-09,1858749
2019-08-10,1858749
2019-08-11,1858749
2019-08-12,1858749
2019-08-13,1858749
2019-08-14,1858749
2019-08-15,1943127
2019-08-16,1943127
2019-08-17,1943127
2019-08-18,1943127
2019-08-19,1943127
2019-08-20,2026772
2019-08-21,2026772
2019-08-22,2026772
2019-08-23,2026772
2019-08-24,2026772
2019-08-24,2026772
2019-08-25,2026772
2019-08-25,2026772
2019-08-26,2026772
2019-08-26,2026772
2019-08-27,2110281
2019-08-27,2110281
2019-08-28,2110281
2019-08-29,2110281
2019-08-30,2110281
2019-08-31,2110281
2019-09-01,2110281
2019-09-02,2110281
2019-09-03,2110281
2019-09-04,2110281
2019-09-05,2174197
2019-09-06,2174197
2019-09-07,2174197
2019-09-08,2174197
2019-09-09,2174197
2019-09-10,2174197
2019-09-11,2174197
2019-09-12,2174197
2019-09-13,2222639
2019-09-14,2222639
2019-09-15,2222639
2019-09-16,2222639
2019-09-17,2222639
2019-09-18,2222639
2019-09-19,2222639
2019-09-20,2222639
2019-09-21,2172749
2019-09-22,2172749
2019-09-23,2172749
2019-09-24,2172749
2019-09-25,2172749
2019-09-26,2172749
2019-09-27,2172749
2019-09-28,2172749
2019-09-29,2172749
2019-09-30,2172749
2019-10-01,2100630
2019-10-02,2100630
2019-10-03,2100630
2019-10-04,2100630
2019-10-05,2100630
2019-10-06,2100630
2019-10-07,2100630
2019-10-08,2100630
2019-10-09,2100630
2019-10-10,2030582
2019-10-11,2030582
2019-10-12,2030582
2019-10-13,2030582
2019-10-14,2030582
2019-10-15,2030582
2019-10-16,2030582
2019-10-17,2030582
2019-10-18,1949957
2019-10-19,1949957
2019-10-20,1949957
2019-10-21,1949957
2019-10-22,1949957
2019-10-23,1949957
2019-10-24,1949957
2019-10-25,1949957
2019-10-26,1933251
2019-10-27,1933251
2019-10-28,1933251
2019-10-29,1933251
2019-10-30,1933251
2019-10-31,1933251
2019-11-01,1933251
2019-11-02,1933251
2019-11-03,1903752
2019-11-04,1903752
2019-11-05,1903752
2019-11-06,1903752
2019-11-07,1903752
2019-11-08,1903752
2019-11-09,1903752
2019-11-10,1903752
2019-11-11,1852288
2019-11-12,1852288
2019-11-13,1852288
2019-11-14,1852288
2019-11-15,1852288
2019-11-16,1852288
2019-11-17,1852288
2019-11-18,1852288
2019-11-19,1809823
2019-11-20,1809823
2019-11-21,1809823
2019-11-22,1809823
2019-11-23,1809823
2019-11-24,1809823
2019-11-25,1809823
2019-11-26,1758221
2019-11-27,1758221
2019-11-28,1758221
2019-11-29,1758221
2019-11-30,1758221
2019-12-01,1758221
2019-12-02,1758221
2019-12-03,1758221
2019-12-04,1726404
2019-12-05,1726404
2019-12-06,1726404
2019-12-07,1726404
2019-12-08,1726404
2019-12-09,1726404
2019-12-10,1726404
2019-12-11,1726404
2019-12-12,1726404
2019-12-13,1690670
2019-12-14,1690670
2019-12-15,1690670
2019-12-16,1690670
2019-12-17,1690670
2019-12-18,1690670
2019-12-19,1690670
2019-12-20,1690670
2019-12-21,1690670
2019-12-22,1690670
2019-12-23,1659258
2019-12-24,1659258
2019-12-25,1659258
2019-12-26,1659258
2019-12-27,1659258
2019-12-28,1659258
2019-12-29,1659258
2019-12-30,1689552
2019-12-31,1689552
2020-01-01,1689552
2020-01-02,1689552
2020-01-03,1689552
2020-01-04,1689552
2020-01-05,1689552
2020-01-06,1690882
2020-01-07,1690882
2020-01-08,1690882
2020-01-09,1690882
2020-01-10,1690882
2020-01-11,1690882
2020-01-12,1690882
2020-01-13,1715268
2020-01-14,1715268
2020-01-15,1715268
2020-01-16,1715268
2020-01-17,1715268
2020-01-18,1741456
2020-01-19,1741456
2020-01-20,1741456
2020-01-21,1741456
2020-01-22,1741456
2020-01-23,1741456
2020-01-24,1741456
2020-01-25,1741456
2020-01-26,1805977
2020-01-27,1805977
2020-01-28,1805977
2020-01-29,1805977
2020-01-30,1805977
2020-01-31,1805977
2020-02-01,1805977
2020-02-02,1850893
2020-02-03,1850893
2020-02-04,1850893
2020-02-05,1850893
2020-02-06,1850893
2020-02-07,1850893
2020-02-08,1850893
2020-02-09,1850893
2020-02-10,1850893
2020-02-11,1873225
2020-02-12,1873225
2020-02-13,1873225
2020-02-14,1873225
2020-02-15,1873225
2020-02-16,1873225
2020-02-17,1873225
2020-02-18,1873225
2020-02-19,1873225
2020-02-20,1795443
2020-02-21,1795443
2020-02-22,1795443
2020-02-23,1795443
2020-02-24,1795443
2020-02-25,1795443
2020-02-26,1795443
2020-02-27,1753716
2020-02-28,1753716
2020-02-29,1753716
2020-03-01,1753716
2020-03-02,1753716
2020-03-03,1753716
2020-03-04,1753716
2020-03-05,1707557
2020-03-06,1707557
2020-03-07,1707557
2020-03-08,1707557
2020-03-09,1707557
2020-03-10,1707557
2020-03-11,1707557
2020-03-12,1649986
2020-03-13,1649986
2020-03-14,1649986
2020-03-15,1649986
2020-03-16,1649986
2020-03-17,1649986
2020-03-18,1641552
2020-03-19,1641552
2020-03-20,1641552
2020-03-21,1641552
2020-03-22,1641552
2020-03-23,1641552
2020-03-24,1581696
2020-03-25,1581696
2020-03-26,1581696
2020-03-27,1581696
2020-03-28,1581696
2020-03-29,1505943
2020-03-30,1505943
2020-03-31,1505943
2020-04-01,1505943
2020-04-02,1505943
2020-04-03,1505943
2020-04-04,1434100
2020-04-05,1434100
2020-04-06,1434100
2020-04-07,1434100
2020-04-08,1434100
2020-04-09,1393003
2020-04-10,1393003
2020-04-11,1393003
2020-04-12,1393003
2020-04-13,1393003
2020-04-14,1359921
2020-04-15,1359921
2020-04-16,1359921
2020-04-17,1359921
2020-04-18,1359921
2020-04-19,1302353
2020-04-20,1302353
2020-04-21,1302353
2020-04-22,1302353
2020-04-23,1302353
2020-04-24,1302353
2020-04-25,1270953
2020-04-26,1270953
2020-04-27,1270953
2020-04-28,1270953
2020-04-29,1257822
2020-04-30,1257822
2020-05-01,1257822
2020-05-02,1257822
2020-05-03,1257822
2020-05-04,1257822
2020-05-05,1257822
2020-05-06,1245992
2020-05-07,1245992
2020-05-08,1245992
2020-05-09,1245992
2020-05-10,1245992
2020-05-11,1245992
2020-05-12,1249605
2020-05-13,1249605
