date_obj,Saradomin%20robe%20legs price
2019-04-05,123437
2019-04-06,125656
2019-04-07,128145
2019-04-08,128658
2019-04-09,130787
2019-04-10,131310
2019-04-11,126515
2019-04-12,121677
2019-04-13,116197
2019-04-14,110877
2019-04-15,106114
2019-04-16,101805
2019-04-17,97424
2019-04-18,93844
2019-04-19,90298
2019-04-20,86010
2019-04-21,81709
2019-04-22,77906
2019-04-23,74161
2019-04-24,70452
2019-04-25,67459
2019-04-26,64490
2019-04-27,63169
2019-04-28,65557
2019-04-29,67589
2019-04-30,69356
2019-05-01,72080
2019-05-02,74018
2019-05-03,74713
2019-05-04,74462
2019-05-05,76290
2019-05-06,77525
2019-05-07,80397
2019-05-08,84018
2019-05-09,88050
2019-05-10,92453
2019-05-11,97076
2019-05-12,101930
2019-05-13,107027
2019-05-14,112379
2019-05-15,117622
2019-05-16,123472
2019-05-17,129328
2019-05-18,135795
2019-05-19,139273
2019-05-20,135430
2019-05-21,132171
2019-05-22,127640
2019-05-23,128228
2019-05-24,128023
2019-05-25,128135
2019-05-26,130141
2019-05-27,132694
2019-05-28,133006
2019-05-29,131958
2019-05-30,132114
2019-05-31,132865
2019-06-01,136181
2019-06-02,138101
2019-06-03,136813
2019-06-04,136019
2019-06-05,134225
2019-06-06,133307
2019-06-07,132188
2019-06-08,132198
2019-06-09,133060
2019-06-10,133060
2019-06-11,135964
2019-06-12,140670
2019-06-13,147693
2019-06-14,154858
2019-06-15,159182
2019-06-16,161533
2019-06-17,158017
2019-06-18,163493
2019-06-19,165405
2019-06-20,162361
2019-06-21,162698
2019-06-22,159248
2019-06-23,155503
2019-06-24,151878
2019-06-25,151664
2019-06-26,151489
2019-06-27,146846
2019-06-28,141671
2019-06-29,137829
2019-06-30,135276
2019-07-01,132135
2019-07-02,130136
2019-07-03,125870
2019-07-04,123361
2019-07-05,122187
2019-07-06,121469
2019-07-07,121537
2019-07-08,119597
2019-07-09,119084
2019-07-10,119551
2019-07-11,119659
2019-07-12,120004
2019-07-13,120004
2019-07-14,121725
2019-07-15,121725
2019-07-16,120323
2019-07-17,123016
2019-07-18,124617
2019-07-19,126810
2019-07-20,128159
2019-07-21,130355
2019-07-22,132228
2019-07-23,132707
2019-07-24,132707
2019-07-25,133986
2019-07-26,132734
2019-07-27,132319
2019-07-28,132039
2019-07-29,128781
2019-07-30,126402
2019-07-31,127388
2019-08-01,124858
2019-08-02,123353
2019-08-03,122825
2019-08-04,120414
2019-08-05,119186
2019-08-06,116481
2019-08-07,114436
2019-08-08,112024
2019-08-09,112024
2019-08-10,109890
2019-08-11,106110
2019-08-12,101720
2019-08-13,101461
2019-08-14,100470
2019-08-15,100223
2019-08-16,101132
2019-08-17,101132
2019-08-18,99553
2019-08-19,95433
2019-08-20,93273
2019-08-21,92834
2019-08-22,93615
2019-08-23,91038
2019-08-24,91120
2019-08-24,91120
2019-08-25,89071
2019-08-25,89071
2019-08-26,88836
2019-08-26,88836
2019-08-27,89593
2019-08-27,89593
2019-08-28,91323
2019-08-29,91811
2019-08-30,92161
2019-08-31,92161
2019-09-01,92684
2019-09-02,92684
2019-09-03,92558
2019-09-04,90966
2019-09-05,88929
2019-09-06,88929
2019-09-07,88561
2019-09-08,88698
2019-09-09,89296
2019-09-10,89107
2019-09-11,89608
2019-09-12,89409
2019-09-13,89024
2019-09-14,88661
2019-09-15,85146
2019-09-16,85132
2019-09-17,85403
2019-09-18,85910
2019-09-19,87262
2019-09-20,87691
2019-09-21,88368
2019-09-22,88499
2019-09-23,87461
2019-09-24,87461
2019-09-25,88076
2019-09-26,91016
2019-09-27,95024
2019-09-28,98290
2019-09-29,102023
2019-09-30,103850
2019-10-01,106779
2019-10-02,107427
2019-10-03,109271
2019-10-04,111588
2019-10-05,114011
2019-10-06,113671
2019-10-07,113671
2019-10-08,114432
2019-10-09,114432
2019-10-10,114728
2019-10-11,114728
2019-10-12,114355
2019-10-13,115734
2019-10-14,118075
2019-10-15,119259
2019-10-16,122832
2019-10-17,122832
2019-10-18,125902
2019-10-19,129898
2019-10-20,129465
2019-10-21,131097
2019-10-22,134673
2019-10-23,136459
2019-10-24,137325
2019-10-25,139441
2019-10-26,138094
2019-10-27,139418
2019-10-28,139113
2019-10-29,139113
2019-10-30,139446
2019-10-31,139075
2019-11-01,138771
2019-11-02,138858
2019-11-03,138162
2019-11-04,137095
2019-11-05,137095
2019-11-06,135375
2019-11-07,136366
2019-11-08,135835
2019-11-09,134323
2019-11-10,133759
2019-11-11,133434
2019-11-12,133299
2019-11-13,131876
2019-11-14,132117
2019-11-15,131611
2019-11-16,128616
2019-11-17,128616
2019-11-18,123370
2019-11-19,119546
2019-11-20,117707
2019-11-21,117707
2019-11-22,116050
2019-11-23,113178
2019-11-24,111323
2019-11-25,113051
2019-11-26,114081
2019-11-27,114081
2019-11-28,113383
2019-11-29,114602
2019-11-30,114565
2019-12-01,111341
2019-12-02,107839
2019-12-03,107946
2019-12-04,107636
2019-12-05,107636
2019-12-06,105687
2019-12-07,106029
2019-12-08,106779
2019-12-09,106647
2019-12-10,107245
2019-12-11,106694
2019-12-12,105878
2019-12-13,106307
2019-12-14,108697
2019-12-15,114132
2019-12-16,119839
2019-12-17,125776
2019-12-18,129312
2019-12-19,127747
2019-12-20,126764
2019-12-21,126655
2019-12-22,127141
2019-12-23,127132
2019-12-24,125322
2019-12-25,121373
2019-12-26,119224
2019-12-27,118624
2019-12-28,119494
2019-12-29,117563
2019-12-30,116835
2019-12-31,118170
2020-01-01,118025
2020-01-02,118040
2020-01-03,115650
2020-01-04,114925
2020-01-05,115716
2020-01-06,119628
2020-01-07,119616
2020-01-08,116744
2020-01-09,113048
2020-01-10,111003
2020-01-11,109459
2020-01-12,110337
2020-01-13,110337
2020-01-14,112560
2020-01-15,111954
2020-01-16,111424
2020-01-17,113031
2020-01-18,117348
2020-01-19,118800
2020-01-20,117578
2020-01-21,117578
2020-01-22,116411
2020-01-23,115739
2020-01-24,115102
2020-01-25,114366
2020-01-26,116301
2020-01-27,118293
2020-01-28,120113
2020-01-29,119428
2020-01-30,117062
2020-01-31,115002
2020-02-01,113873
2020-02-02,112870
2020-02-03,112520
2020-02-04,114513
2020-02-05,116594
2020-02-06,114291
2020-02-07,111815
2020-02-08,109866
2020-02-09,108141
2020-02-10,107499
2020-02-11,104279
2020-02-12,102164
2020-02-13,102631
2020-02-14,102937
2020-02-15,105797
2020-02-16,107170
2020-02-17,106115
2020-02-18,106435
2020-02-19,107040
2020-02-20,106060
2020-02-21,106060
2020-02-22,106173
2020-02-23,105327
2020-02-24,104056
2020-02-25,103401
2020-02-26,101737
2020-02-27,104454
2020-02-28,105443
2020-02-29,105443
2020-03-01,105921
2020-03-02,108368
2020-03-03,112688
2020-03-04,116658
2020-03-05,118996
2020-03-06,121395
2020-03-07,121838
2020-03-08,122636
2020-03-09,123643
2020-03-10,123655
2020-03-11,124725
2020-03-12,124530
2020-03-13,123825
2020-03-14,123175
2020-03-15,121946
2020-03-16,120412
2020-03-17,121941
2020-03-18,121622
2020-03-19,122089
2020-03-20,124071
2020-03-21,123663
2020-03-22,123517
2020-03-23,123392
2020-03-24,122095
2020-03-25,123115
2020-03-26,127486
2020-03-27,131278
2020-03-28,133442
2020-03-29,136160
2020-03-30,135628
2020-03-31,135745
2020-04-01,136350
2020-04-02,130570
2020-04-03,124041
2020-04-04,118987
2020-04-05,113922
2020-04-06,110986
2020-04-07,109438
2020-04-08,107915
2020-04-09,106480
2020-04-10,105462
2020-04-11,103659
2020-04-12,104047
2020-04-13,106674
2020-04-14,109473
2020-04-15,112314
2020-04-16,114029
2020-04-17,116173
2020-04-18,116116
2020-04-19,117178
2020-04-20,118607
2020-04-21,120160
2020-04-22,121377
2020-04-23,117717
2020-04-24,113193
2020-04-25,109344
2020-04-26,107642
2020-04-27,105512
2020-04-28,103940
2020-04-29,104081
2020-04-30,104253
2020-05-01,103811
2020-05-02,103603
2020-05-03,104111
2020-05-04,103481
2020-05-05,102334
2020-05-06,101890
2020-05-07,103513
2020-05-08,106377
2020-05-09,109602
2020-05-10,112014
2020-05-11,115131
2020-05-12,117416
2020-05-13,121698
