date_obj,3rd%20age%20platelegs price
2018-11-04,64635770
2018-11-05,65180459
2018-11-06,65180459
2018-11-07,64984781
2018-11-08,64984781
2018-11-09,63672931
2018-11-10,63672931
2018-11-11,63174167
2018-11-12,63174167
2018-11-13,61722874
2018-11-14,61722874
2018-11-15,61034035
2018-11-16,61034035
2018-11-17,61501730
2018-11-18,61501730
2018-11-19,61022930
2018-11-20,60327968
2018-11-21,60327968
2018-11-22,59535765
2018-11-23,59535765
2018-11-24,60222384
2018-11-25,60222384
2018-11-26,60922862
2018-11-27,60922862
2018-11-28,59933500
2018-11-29,59933500
2018-12-01,59110447
2018-12-02,59110447
2018-12-03,59110447
2018-12-04,59211331
2018-12-05,59211331
2018-12-07,58777193
2018-12-09,58926068
2018-12-10,58918478
2018-12-11,58918478
2018-12-12,58397105
2018-12-13,57955043
2018-12-14,57955043
2018-12-15,58123101
2018-12-16,57805654
2018-12-17,57805654
2018-12-18,56581133
2018-12-19,56581133
2018-12-20,56108450
2018-12-21,56108450
2018-12-22,55969002
2018-12-23,55969002
2018-12-24,55762781
2018-12-25,55762781
2018-12-26,56108025
2018-12-27,55160886
2018-12-28,55160886
2018-12-29,54431388
2018-12-30,54431388
2018-12-31,54028943
2019-01-01,54028943
2019-01-02,53983560
2019-01-03,53983560
2019-01-04,53936124
2019-01-05,54046899
2019-01-06,53466432
2019-01-08,53364805
2019-01-10,53262784
2019-01-11,53262784
2019-01-12,52054132
2019-01-13,52054132
2019-01-14,50895826
2019-01-15,50895826
2019-01-16,49862118
2019-01-17,49862118
2019-01-18,49121804
2019-01-19,49121804
2019-01-20,49077931
2019-01-21,49077931
2019-01-22,49079879
2019-01-23,50563863
2019-01-24,50563863
2019-01-25,52640356
2019-01-26,54936053
2019-01-27,56982908
2019-01-28,56982908
2019-01-29,55651866
2019-01-30,55651866
2019-01-31,55651866
2019-02-01,55444224
2019-02-02,55444224
2019-02-03,55771546
2019-02-04,55771546
2019-02-05,56517206
2019-02-06,56517206
2019-02-07,56776825
2019-02-08,57237468
2019-02-09,57237468
2019-02-10,57159065
2019-02-11,57159065
2019-02-12,56242877
2019-02-13,57712607
2019-02-14,57712607
2019-02-15,58331715
2019-02-16,58331715
2019-02-17,58144209
2019-02-18,58144209
2019-02-19,57701328
2019-02-20,57701328
2019-02-21,57998677
2019-02-22,57998677
2019-02-23,59485299
2019-02-24,57868929
2019-02-25,57578314
2019-02-26,57578314
2019-02-27,57405912
2019-02-28,57405912
2019-03-01,57804554
2019-03-02,57804554
2019-03-03,56819162
2019-03-04,56938992
2019-03-05,56938992
2019-03-06,57144806
2019-03-07,57144806
2019-03-08,56518436
2019-03-09,56518436
2019-03-10,56571569
2019-03-11,56571569
2019-03-12,56426104
2019-03-13,56426104
2019-03-14,56078976
2019-03-15,56078976
2019-03-16,55870573
2019-03-17,55009637
2019-03-18,55009637
2019-03-19,55953455
2019-03-20,57544804
2019-03-21,58756999
2019-03-22,58756999
2019-03-23,58603955
2019-03-24,58603955
2019-03-25,57192904
2019-03-26,56798784
2019-03-27,56798784
2019-03-28,55417432
2019-03-29,53786943
2019-03-30,53786943
2019-03-31,55500664
2019-04-01,55500664
2019-04-02,55461714
2019-04-03,55101847
2019-04-04,55101847
2019-04-05,54525993
2019-04-06,54525993
2019-04-07,54726853
2019-04-08,54726853
2019-04-09,55074596
2019-04-10,55074596
2019-04-11,55821177
2019-04-12,55841429
2019-04-13,56861700
2019-04-14,56424816
2019-04-15,56978248
2019-04-16,58392428
2019-04-17,58392428
2019-04-18,61084769
2019-04-19,61084769
2019-04-20,61240265
2019-04-21,61240265
2019-04-22,61198197
2019-04-23,61198197
2019-04-24,61196761
2019-04-25,61196761
2019-04-26,60724499
2019-04-27,60724499
2019-04-28,61268971
2019-04-29,61268971
2019-04-30,62462555
2019-05-01,62462555
2019-05-02,62228041
2019-05-03,62761672
2019-05-04,63099019
2019-05-05,63099019
2019-05-06,63012571
2019-05-07,62634907
2019-05-08,62634907
2019-05-09,61569394
2019-05-10,61569394
2019-05-11,60506665
2019-05-12,60506665
2019-05-13,59931357
2019-05-14,60396643
2019-05-15,60396643
2019-05-16,60714427
2019-05-17,60714427
2019-05-18,60709290
2019-05-19,60709290
2019-05-20,59965833
2019-05-21,59965833
2019-05-22,59322329
2019-05-23,58748482
2019-05-24,58748482
2019-05-25,59021164
2019-05-26,59021164
2019-05-27,58695379
2019-05-28,58695379
2019-05-29,57942401
2019-05-30,57942401
2019-05-31,57355026
2019-06-01,57355026
2019-06-02,57095710
2019-06-03,57095710
2019-06-04,56343685
2019-06-05,55061207
2019-06-06,55061207
2019-06-07,53121233
2019-06-08,51744784
2019-06-09,49721587
2019-06-10,49721587
2019-06-11,49675446
2019-06-12,49675446
2019-06-13,51942905
2019-06-14,51942905
2019-06-15,51254630
2019-06-16,50828331
2019-06-17,50333904
2019-06-18,50333904
2019-06-19,49922079
2019-06-20,50342943
2019-06-21,50342943
2019-06-22,50234612
2019-06-23,50398375
2019-06-24,50398375
2019-06-25,50061522
2019-06-26,51220041
2019-06-27,51413388
2019-06-28,51413388
2019-06-29,51942426
2019-06-30,52350776
2019-07-01,52350776
2019-07-02,53957788
2019-07-03,55379770
2019-07-04,55379770
2019-07-05,54572940
2019-07-06,53466395
2019-07-07,53466395
2019-07-08,53315449
2019-07-09,53315449
2019-07-10,52928083
2019-07-11,52928083
2019-07-12,54535260
2019-07-13,54535260
2019-07-14,52981871
2019-07-15,52981871
2019-07-16,52965936
2019-07-17,53508906
2019-07-18,53851736
2019-07-19,54306451
2019-07-20,54306451
2019-07-21,55055916
2019-07-22,55055916
2019-07-23,55922937
2019-07-24,55922937
2019-07-25,56047867
2019-07-26,56047867
2019-07-27,55421550
2019-07-28,56538084
2019-07-29,58032579
2019-07-30,60368980
2019-07-31,62880359
2019-08-01,62880359
2019-08-02,66012058
2019-08-03,68106479
2019-08-04,68106479
2019-08-05,68113862
2019-08-06,68113862
2019-08-07,66161063
2019-08-08,66161063
2019-08-09,62910340
2019-08-10,60498236
2019-08-11,60498236
2019-08-12,61938464
2019-08-13,61938464
2019-08-14,65024579
2019-08-15,67900815
2019-08-16,68548392
2019-08-17,68548392
2019-08-18,69131823
2019-08-19,69131823
2019-08-20,70419799
2019-08-21,70419799
2019-08-22,70020270
2019-08-23,70020270
2019-08-24,70079757
2019-08-24,70079757
2019-08-25,70079757
2019-08-25,70079757
2019-08-26,67680260
2019-08-26,67680260
2019-08-27,67680260
2019-08-27,67680260
2019-08-28,64354085
2019-08-29,64354085
2019-08-30,63001281
2019-08-31,63001281
2019-09-01,62564321
2019-09-02,62564321
2019-09-03,63368426
2019-09-04,63368426
2019-09-05,64182048
2019-09-06,64182048
2019-09-07,65441002
2019-09-08,65441002
2019-09-09,65431935
2019-09-10,65431935
2019-09-11,65733217
2019-09-12,65733217
2019-09-13,65733217
2019-09-14,67617963
2019-09-15,69856915
2019-09-16,70492276
2019-09-17,70492276
2019-09-18,68784957
2019-09-19,68784957
2019-09-20,71211662
2019-09-21,71211662
2019-09-22,69576018
2019-09-23,69576018
2019-09-24,68989470
2019-09-25,68989470
2019-09-26,65717103
2019-09-27,65717103
2019-09-28,62863569
2019-09-29,62863569
2019-09-30,61825067
2019-10-01,64392213
2019-10-02,64392213
2019-10-03,65165099
2019-10-04,65165099
2019-10-05,62349262
2019-10-06,59311792
2019-10-07,59311792
2019-10-08,57911264
2019-10-09,57911264
2019-10-10,59483806
2019-10-11,59483806
2019-10-12,61442406
2019-10-13,62863890
2019-10-14,64333752
2019-10-15,64333752
2019-10-16,66258719
2019-10-17,66258719
2019-10-18,66652525
2019-10-19,66652525
2019-10-20,65809858
2019-10-21,65809858
2019-10-22,64958611
2019-10-23,64958611
2019-10-24,64647884
2019-10-25,64647884
2019-10-26,63932745
2019-10-27,63932745
2019-10-28,64649047
2019-10-29,64649047
2019-10-30,65720824
2019-10-31,65996156
2019-11-01,65996156
2019-11-02,67486051
2019-11-03,67486051
2019-11-04,67076791
2019-11-05,67076791
2019-11-06,65957145
2019-11-07,65957145
2019-11-08,65445622
2019-11-09,65445622
2019-11-10,65912387
2019-11-11,65912387
2019-11-12,67968745
2019-11-13,67968745
2019-11-14,69120048
2019-11-15,69120048
2019-11-16,67981427
2019-11-17,67981427
2019-11-18,66034877
2019-11-19,66034877
2019-11-20,66995440
2019-11-21,66995440
2019-11-22,66995440
2019-11-23,66865876
2019-11-24,66865876
2019-11-25,66621965
2019-11-26,67241646
2019-11-27,67241646
2019-11-28,67760115
2019-11-29,67760115
2019-11-30,67990385
2019-12-01,67990385
2019-12-02,67941153
2019-12-03,67941153
2019-12-04,68391338
2019-12-05,68391338
2019-12-06,68391338
2019-12-07,67919692
2019-12-08,67919692
2019-12-09,67578290
2019-12-10,69294859
2019-12-11,69294859
2019-12-12,71978449
2019-12-13,71978449
2019-12-14,71580196
2019-12-15,72269479
2019-12-16,72269479
2019-12-17,70060769
2019-12-18,70060769
2019-12-19,67950486
2019-12-20,67268800
2019-12-21,67268800
2019-12-22,67563670
2019-12-23,67563670
2019-12-24,67378861
2019-12-25,67378861
2019-12-26,66907227
2019-12-27,67928521
2019-12-28,70721605
2019-12-29,70721605
2019-12-30,73078235
2019-12-31,73078235
2020-01-01,76141437
2020-01-02,76137589
2020-01-03,76137589
2020-01-04,79405090
2020-01-05,79405090
2020-01-06,83049756
2020-01-07,82839645
2020-01-08,82839645
2020-01-09,84077044
2020-01-10,84077044
2020-01-11,86406535
2020-01-12,86406535
2020-01-13,90198286
2020-01-14,90198286
2020-01-15,90998595
2020-01-16,90998595
2020-01-17,92566748
2020-01-18,92566748
2020-01-19,91616739
2020-01-20,91616739
2020-01-21,89549555
2020-01-22,85637678
2020-01-23,81355794
2020-01-24,77552782
2020-01-25,73986150
2020-01-26,70286842
2020-01-27,70286842
2020-01-28,67955051
2020-01-29,67955051
2020-01-30,66834867
2020-01-31,66834867
2020-02-01,67517634
2020-02-02,68655409
2020-02-03,68655409
2020-02-04,68282997
2020-02-05,68282997
2020-02-06,67528654
2020-02-07,67528654
2020-02-08,65420898
2020-02-09,65420898
2020-02-10,63429870
2020-02-11,63429870
2020-02-12,63862883
2020-02-13,63862883
2020-02-14,61809449
2020-02-15,61809449
2020-02-16,61329939
2020-02-17,63297063
2020-02-18,62880704
2020-02-19,62880704
2020-02-20,62884590
2020-02-21,62884590
2020-02-22,63173397
2020-02-23,63173397
2020-02-24,62919400
2020-02-25,62919400
2020-02-26,62785617
2020-02-27,62785617
2020-02-28,64117454
2020-02-29,64117454
2020-03-01,64237665
2020-03-02,64237665
2020-03-03,63169398
2020-03-04,63169398
2020-03-05,62182462
2020-03-06,62182462
2020-03-07,61284823
2020-03-08,61284823
2020-03-09,61134082
2020-03-10,61380811
2020-03-11,61380811
2020-03-12,61647412
2020-03-13,61647412
2020-03-14,60836366
2020-03-15,60836366
2020-03-16,60853459
2020-03-17,60853459
2020-03-18,60706008
2020-03-19,60706008
2020-03-20,60949141
2020-03-21,61023235
2020-03-22,61082119
2020-03-23,61082119
2020-03-24,61520408
2020-03-25,61520408
2020-03-26,61322312
2020-03-27,61322312
2020-03-28,60784907
2020-03-29,60645752
2020-03-30,60333875
2020-03-31,60333875
2020-04-01,59610259
2020-04-02,58483581
2020-04-03,58483581
2020-04-04,56867207
2020-04-05,56867207
2020-04-06,56645396
2020-04-07,56645396
2020-04-08,57398547
2020-04-09,57398547
2020-04-10,59399124
2020-04-11,61920743
2020-04-12,61851069
2020-04-13,60452503
2020-04-14,58689778
2020-04-15,58330493
2020-04-16,58330493
2020-04-17,58132109
2020-04-18,58004965
2020-04-19,57982948
2020-04-20,57982948
2020-04-21,57463189
2020-04-22,57583149
2020-04-23,57583149
2020-04-24,57671560
2020-04-25,57671560
2020-04-26,56764101
2020-04-27,56951486
2020-04-28,56008976
2020-04-29,56039665
2020-04-30,56213670
2020-05-01,56213670
2020-05-02,56260259
2020-05-03,56000804
2020-05-04,56000804
2020-05-05,55437855
2020-05-06,55850855
2020-05-07,55850855
2020-05-08,56929587
2020-05-09,58029508
2020-05-10,57498216
2020-05-11,57498216
2020-05-12,57342398
2020-05-13,57087516
