date_obj,Dragon%20bitter(m) price
2019-08-25,280
2019-08-25,280
2019-08-26,280
2019-08-26,280
2019-08-27,280
2019-08-27,280
2019-08-28,280
2019-08-29,280
2019-08-30,280
2019-08-31,280
2019-09-01,280
2019-09-02,280
2019-09-03,280
2019-09-04,280
2019-09-05,280
2019-09-06,280
2019-09-07,280
2019-09-08,280
2019-09-09,280
2019-09-10,280
2019-09-11,280
2019-09-12,280
2019-09-13,280
2019-09-14,294
2019-09-15,294
2019-09-16,294
2019-09-17,294
2019-09-18,294
2019-09-19,294
2019-09-20,294
2019-09-21,294
2019-09-22,294
2019-09-23,294
2019-09-24,294
2019-09-25,294
2019-09-26,294
2019-09-27,294
2019-09-28,294
2019-09-29,294
2019-09-30,294
2019-10-01,294
2019-10-02,294
2019-10-03,294
2019-10-04,294
2019-10-05,294
2019-10-06,294
2019-10-07,294
2019-10-08,294
2019-10-09,294
2019-10-10,294
2019-10-11,294
2019-10-12,294
2019-10-13,294
2019-10-14,294
2019-10-15,294
2019-10-16,294
2019-10-17,294
2019-10-18,294
2019-10-19,294
2019-10-20,294
2019-10-21,294
2019-10-22,294
2019-10-23,294
2019-10-24,294
2019-10-25,294
2019-10-26,294
2019-10-27,294
2019-10-28,294
2019-10-29,294
2019-10-30,294
2019-10-31,294
2019-11-01,294
2019-11-02,294
2019-11-03,294
2019-11-04,294
2019-11-05,294
2019-11-06,294
2019-11-07,294
2019-11-08,294
2019-11-09,294
2019-11-10,294
2019-11-11,294
2019-11-12,294
2019-11-13,294
2019-11-14,294
2019-11-15,294
2019-11-16,294
2019-11-17,294
2019-11-18,294
2019-11-19,294
2019-11-20,294
2019-11-21,294
2019-11-22,294
2019-11-23,294
2019-11-24,294
2019-11-25,294
2019-11-26,294
2019-11-27,294
2019-11-28,294
2019-11-29,294
2019-11-30,294
2019-12-01,294
2019-12-02,294
2019-12-03,294
2019-12-04,294
2019-12-05,294
2019-12-06,294
2019-12-07,294
2019-12-08,294
2019-12-09,309
2019-12-10,309
2019-12-11,309
2019-12-12,309
2019-12-13,309
2019-12-14,309
2019-12-15,309
2019-12-16,309
2019-12-17,309
2019-12-18,309
2019-12-19,309
2019-12-20,309
2019-12-21,309
2019-12-22,309
2019-12-23,309
2019-12-24,309
2019-12-25,309
2019-12-26,309
2019-12-27,309
2019-12-28,309
2019-12-29,309
2019-12-30,309
2019-12-31,309
2020-01-01,309
2020-01-02,309
2020-01-03,309
2020-01-04,309
2020-01-05,309
2020-01-06,309
2020-01-07,309
2020-01-08,309
2020-01-09,309
2020-01-10,309
2020-01-11,309
2020-01-12,309
2020-01-13,309
2020-01-14,309
2020-01-15,309
2020-01-16,309
2020-01-17,309
2020-01-18,309
2020-01-19,309
2020-01-20,309
2020-01-21,309
2020-01-22,309
2020-01-23,309
2020-01-24,309
2020-01-25,309
2020-01-26,309
2020-01-27,309
2020-01-28,309
2020-01-29,309
2020-01-30,309
2020-01-31,309
2020-02-01,309
2020-02-02,309
2020-02-03,309
2020-02-04,309
2020-02-05,309
2020-02-06,309
2020-02-07,309
2020-02-08,309
2020-02-09,309
2020-02-10,309
2020-02-11,309
2020-02-12,309
2020-02-13,309
2020-02-14,309
2020-02-15,309
2020-02-16,309
2020-02-17,309
2020-02-18,309
2020-02-19,309
2020-02-20,309
2020-02-21,309
2020-02-22,309
2020-02-23,309
2020-02-24,309
2020-02-25,309
2020-02-26,309
2020-02-27,309
2020-02-28,309
2020-02-29,309
2020-03-01,309
2020-03-02,324
2020-03-03,324
2020-03-04,324
2020-03-05,324
2020-03-06,324
2020-03-07,324
2020-03-08,324
2020-03-09,324
2020-03-10,324
2020-03-11,324
2020-03-12,324
2020-03-13,324
2020-03-14,324
2020-03-15,324
2020-03-16,324
2020-03-17,324
2020-03-18,324
2020-03-19,324
2020-03-20,324
2020-03-21,324
2020-03-22,324
2020-03-23,324
2020-03-24,324
2020-03-25,324
2020-03-26,324
2020-03-27,324
2020-03-28,324
2020-03-29,324
2020-03-30,324
2020-03-31,324
2020-04-01,324
2020-04-02,324
2020-04-03,324
2020-04-04,324
2020-04-05,324
2020-04-06,324
2020-04-07,324
2020-04-08,324
2020-04-09,324
2020-04-10,324
2020-04-11,324
2020-04-12,324
2020-04-13,324
2020-04-14,324
2020-04-15,324
2020-04-16,324
2020-04-17,324
2020-04-18,324
2020-04-19,324
2020-04-20,324
2020-04-21,324
2020-04-22,324
2020-04-23,324
2020-04-24,324
2020-04-25,324
2020-04-26,324
2020-04-27,324
2020-04-28,324
2020-04-29,324
2020-04-30,324
2020-05-01,324
2020-05-02,324
2020-05-03,324
2020-05-04,324
2020-05-05,324
2020-05-06,324
2020-05-07,333
2020-05-08,333
2020-05-09,333
2020-05-10,333
2020-05-11,333
2020-05-12,333
2020-05-13,333
