date_obj,Ankou%20leggings price
2020-02-11,7656564
2020-02-12,7656564
2020-02-13,7656564
2020-02-14,7449146
2020-02-15,7449146
2020-02-16,7449146
2020-02-17,7475648
2020-02-18,7475648
2020-02-19,7475648
2020-02-20,7683582
2020-02-21,7683582
2020-02-22,7683582
2020-02-23,7790966
2020-02-24,7790966
2020-02-25,7790966
2020-02-26,7734617
2020-02-27,7734617
2020-02-28,7825712
2020-02-29,7825712
2020-03-01,7989189
2020-03-02,7989189
2020-03-03,8028251
2020-03-04,8028251
2020-03-05,8028251
2020-03-06,8398693
2020-03-07,8398693
2020-03-08,8398693
2020-03-09,8771224
2020-03-10,8771224
2020-03-11,9179463
2020-03-12,9179463
2020-03-13,9454627
2020-03-14,9454627
2020-03-15,9454627
2020-03-16,9284163
2020-03-17,9284163
2020-03-18,9425245
2020-03-19,9425245
2020-03-20,9602726
2020-03-21,9602726
2020-03-22,9403742
2020-03-23,9403742
2020-03-24,9403742
2020-03-25,9340927
2020-03-26,9340927
2020-03-27,9317145
2020-03-28,9317145
2020-03-29,9274204
2020-03-30,9274204
2020-03-31,9665337
2020-04-01,9665337
2020-04-02,9567700
2020-04-03,9567700
2020-04-04,9404567
2020-04-05,9404567
2020-04-06,9266509
2020-04-07,9266509
2020-04-08,9034625
2020-04-09,9034625
2020-04-10,9034625
2020-04-11,9038470
2020-04-12,9038470
2020-04-13,9038470
2020-04-14,9039647
2020-04-15,9039647
2020-04-16,8959134
2020-04-17,8959134
2020-04-18,9010980
2020-04-19,9010980
2020-04-20,9144085
2020-04-21,9144085
2020-04-22,9227249
2020-04-23,9227249
2020-04-24,9227407
2020-04-25,9227407
2020-04-26,9437855
2020-04-27,9437855
2020-04-28,9440154
2020-04-29,9440154
2020-04-30,9564197
2020-05-01,9564197
2020-05-02,9536086
2020-05-03,9536086
2020-05-04,9384486
2020-05-05,9384486
2020-05-06,9228560
2020-05-07,9228560
2020-05-08,9106151
2020-05-09,9106151
2020-05-10,8778852
2020-05-11,8778852
2020-05-12,8778852
2020-05-13,8631717
