date_obj,Saradomin%20platelegs price
2019-04-05,55551
2019-04-06,53920
2019-04-07,52978
2019-04-08,52857
2019-04-09,52581
2019-04-10,53463
2019-04-11,53379
2019-04-12,52985
2019-04-13,54141
2019-04-14,54888
2019-04-15,55003
2019-04-16,54809
2019-04-17,54927
2019-04-18,55783
2019-04-19,55626
2019-04-20,55720
2019-04-21,55746
2019-04-22,56086
2019-04-23,57098
2019-04-24,56513
2019-04-25,57594
2019-04-26,57291
2019-04-27,56033
2019-04-28,56764
2019-04-29,57405
2019-04-30,57691
2019-05-01,57914
2019-05-02,57192
2019-05-03,56718
2019-05-04,56828
2019-05-05,57947
2019-05-06,57706
2019-05-07,58468
2019-05-08,57497
2019-05-09,57637
2019-05-10,57154
2019-05-11,56636
2019-05-12,57204
2019-05-13,57800
2019-05-14,57835
2019-05-15,57476
2019-05-16,57574
2019-05-17,58215
2019-05-18,58370
2019-05-19,59008
2019-05-20,59538
2019-05-21,59731
2019-05-22,59378
2019-05-23,59637
2019-05-24,59139
2019-05-25,59836
2019-05-26,59571
2019-05-27,59758
2019-05-28,58633
2019-05-29,57832
2019-05-30,57801
2019-05-31,57726
2019-06-01,58045
2019-06-02,58795
2019-06-03,59515
2019-06-04,60814
2019-06-05,61398
2019-06-06,62259
2019-06-07,62961
2019-06-08,63509
2019-06-09,63461
2019-06-10,63461
2019-06-11,63422
2019-06-12,62858
2019-06-13,61750
2019-06-14,61123
2019-06-15,60289
2019-06-16,59902
2019-06-17,58855
2019-06-18,59130
2019-06-19,59199
2019-06-20,58361
2019-06-21,56927
2019-06-22,56816
2019-06-23,56499
2019-06-24,55758
2019-06-25,56140
2019-06-26,57169
2019-06-27,57780
2019-06-28,56925
2019-06-29,56770
2019-06-30,56557
2019-07-01,54947
2019-07-02,54681
2019-07-03,54281
2019-07-04,52825
2019-07-05,52730
2019-07-06,52707
2019-07-07,52822
2019-07-08,52972
2019-07-09,53246
2019-07-10,53978
2019-07-11,53620
2019-07-12,54298
2019-07-13,55687
2019-07-14,55225
2019-07-15,55822
2019-07-16,55666
2019-07-17,54913
2019-07-18,54459
2019-07-19,53961
2019-07-20,54436
2019-07-21,54367
2019-07-22,54056
2019-07-23,54440
2019-07-24,54703
2019-07-25,54170
2019-07-26,54197
2019-07-27,54251
2019-07-28,53534
2019-07-29,52612
2019-07-30,51545
2019-07-31,50585
2019-08-01,50702
2019-08-02,52289
2019-08-03,52993
2019-08-04,53294
2019-08-05,52445
2019-08-06,52808
2019-08-07,52354
2019-08-08,52138
2019-08-09,51828
2019-08-10,51737
2019-08-11,52265
2019-08-12,51857
2019-08-13,51757
2019-08-14,52163
2019-08-15,53315
2019-08-16,54200
2019-08-17,54254
2019-08-18,54991
2019-08-19,56612
2019-08-20,58210
2019-08-21,59257
2019-08-22,60810
2019-08-23,61461
2019-08-24,60613
2019-08-24,60613
2019-08-25,60699
2019-08-25,60699
2019-08-26,61765
2019-08-26,61765
2019-08-27,62790
2019-08-27,62790
2019-08-28,63472
2019-08-29,62864
2019-08-30,63034
2019-08-31,62485
2019-09-01,62049
2019-09-02,62049
2019-09-03,62679
2019-09-04,63541
2019-09-05,64758
2019-09-06,64370
2019-09-07,64981
2019-09-08,65737
2019-09-09,65669
2019-09-10,66724
2019-09-11,67683
2019-09-12,67737
2019-09-13,66203
2019-09-14,66485
2019-09-15,66972
2019-09-16,68002
2019-09-17,68506
2019-09-18,67879
2019-09-19,67503
2019-09-20,67663
2019-09-21,67402
2019-09-22,65341
2019-09-23,63660
2019-09-24,63660
2019-09-25,63839
2019-09-26,62272
2019-09-27,62272
2019-09-28,61565
2019-09-29,60141
2019-09-30,58494
2019-10-01,57578
2019-10-02,56437
2019-10-03,56351
2019-10-04,56242
2019-10-05,56402
2019-10-06,56882
2019-10-07,57182
2019-10-08,57282
2019-10-09,57282
2019-10-10,58026
2019-10-11,58095
2019-10-12,57303
2019-10-13,57377
2019-10-14,58317
2019-10-15,58688
2019-10-16,59323
2019-10-17,59323
2019-10-18,58716
2019-10-19,58123
2019-10-20,58927
2019-10-21,59199
2019-10-22,58385
2019-10-23,57922
2019-10-24,58454
2019-10-25,57126
2019-10-26,56643
2019-10-27,55926
2019-10-28,55509
2019-10-29,55509
2019-10-30,55808
2019-10-31,55890
2019-11-01,55516
2019-11-02,56242
2019-11-03,55681
2019-11-04,55549
2019-11-05,56584
2019-11-06,57711
2019-11-07,58977
2019-11-08,59272
2019-11-09,58738
2019-11-10,58961
2019-11-11,58017
2019-11-12,58074
2019-11-13,57525
2019-11-14,58531
2019-11-15,59085
2019-11-16,59908
2019-11-17,59908
2019-11-18,60323
2019-11-19,60147
2019-11-20,60111
2019-11-21,60111
2019-11-22,59429
2019-11-23,58925
2019-11-24,58084
2019-11-25,57230
2019-11-26,56031
2019-11-27,56031
2019-11-28,56629
2019-11-29,57143
2019-11-30,58310
2019-12-01,59137
2019-12-02,59487
2019-12-03,60338
2019-12-04,60996
2019-12-05,60996
2019-12-06,61011
2019-12-07,59260
2019-12-08,57534
2019-12-09,56029
2019-12-10,57133
2019-12-11,57124
2019-12-12,57728
2019-12-13,57032
2019-12-14,57184
2019-12-15,55969
2019-12-16,55162
2019-12-17,54550
2019-12-18,53814
2019-12-19,52831
2019-12-20,51583
2019-12-21,51181
2019-12-22,50231
2019-12-23,49972
2019-12-24,50463
2019-12-25,51111
2019-12-26,51957
2019-12-27,53266
2019-12-28,54293
2019-12-29,55245
2019-12-30,55471
2019-12-31,55464
2020-01-01,55789
2020-01-02,56526
2020-01-03,57084
2020-01-04,57788
2020-01-05,57979
2020-01-06,55565
2020-01-07,54647
2020-01-08,55346
2020-01-09,55036
2020-01-10,54341
2020-01-11,54091
2020-01-12,54259
2020-01-13,54259
2020-01-14,54450
2020-01-15,53869
2020-01-16,53728
2020-01-17,54363
2020-01-18,53947
2020-01-19,54014
2020-01-20,54529
2020-01-21,54529
2020-01-22,54533
2020-01-23,53433
2020-01-24,53490
2020-01-25,53534
2020-01-26,53932
2020-01-27,54059
2020-01-28,54356
2020-01-29,53690
2020-01-30,53982
2020-01-31,54597
2020-02-01,55163
2020-02-02,54392
2020-02-03,53450
2020-02-04,52707
2020-02-05,51841
2020-02-06,50863
2020-02-07,48944
2020-02-08,48495
2020-02-09,49223
2020-02-10,49675
2020-02-11,50355
2020-02-12,51289
2020-02-13,51096
2020-02-14,51459
2020-02-15,50592
2020-02-16,49882
2020-02-17,49531
2020-02-18,50076
2020-02-19,50420
2020-02-20,50260
2020-02-21,50260
2020-02-22,50445
2020-02-23,50320
2020-02-24,51094
2020-02-25,51470
2020-02-26,51895
2020-02-27,51512
2020-02-28,51977
2020-02-29,51977
2020-03-01,51372
2020-03-02,50234
2020-03-03,50033
2020-03-04,50033
2020-03-05,49859
2020-03-06,50142
2020-03-07,50374
2020-03-08,49239
2020-03-09,49119
2020-03-10,48967
2020-03-11,49010
2020-03-12,48805
2020-03-13,49439
2020-03-14,49808
2020-03-15,49364
2020-03-16,49041
2020-03-17,48349
2020-03-18,48427
2020-03-19,47245
2020-03-20,47644
2020-03-21,48059
2020-03-22,48200
2020-03-23,48249
2020-03-24,48331
2020-03-25,46823
2020-03-26,45832
2020-03-27,45242
2020-03-28,44596
2020-03-29,44645
2020-03-30,44104
2020-03-31,44546
2020-04-01,44746
2020-04-02,44791
2020-04-03,45225
2020-04-04,45286
2020-04-05,44794
2020-04-06,45320
2020-04-07,44466
2020-04-08,43389
2020-04-09,42801
2020-04-10,42010
2020-04-11,41811
2020-04-12,42093
2020-04-13,42513
2020-04-14,42096
2020-04-15,41075
2020-04-16,39870
2020-04-17,39998
2020-04-18,39695
2020-04-19,39868
2020-04-20,40246
2020-04-21,40413
2020-04-22,40570
2020-04-23,40444
2020-04-24,41454
2020-04-25,42108
2020-04-26,42655
2020-04-27,43347
2020-04-28,43579
2020-04-29,43244
2020-04-30,43093
2020-05-01,42727
2020-05-02,42285
2020-05-03,42107
2020-05-04,41645
2020-05-05,41843
2020-05-06,42276
2020-05-07,42899
2020-05-08,42274
2020-05-09,41499
2020-05-10,41691
2020-05-11,41109
2020-05-12,40905
2020-05-13,41679
