date_obj,Mithril%20hasta price
2019-06-17,297
2019-06-18,297
2019-06-19,297
2019-06-20,297
2019-06-21,297
2019-06-22,297
2019-06-23,290
2019-06-24,290
2019-06-25,290
2019-06-26,290
2019-06-27,290
2019-06-28,290
2019-06-29,296
2019-06-30,296
2019-07-01,296
2019-07-02,296
2019-07-03,296
2019-07-04,296
2019-07-05,296
2019-07-06,301
2019-07-07,301
2019-07-08,301
2019-07-09,301
2019-07-10,301
2019-07-11,301
2019-07-12,307
2019-07-13,307
2019-07-14,307
2019-07-15,307
2019-07-16,307
2019-07-17,307
2019-07-18,319
2019-07-19,319
2019-07-20,319
2019-07-21,319
2019-07-22,319
2019-07-23,319
2019-07-24,306
2019-07-25,306
2019-07-26,306
2019-07-27,306
2019-07-28,306
2019-07-29,306
2019-07-30,293
2019-07-31,293
2019-08-01,293
2019-08-02,293
2019-08-03,293
2019-08-04,293
2019-08-05,293
2019-08-06,281
2019-08-07,281
2019-08-08,281
2019-08-09,281
2019-08-10,281
2019-08-11,281
2019-08-12,281
2019-08-13,283
2019-08-14,283
2019-08-15,283
2019-08-16,283
2019-08-17,283
2019-08-18,283
2019-08-19,286
2019-08-20,286
2019-08-21,286
2019-08-22,286
2019-08-23,286
2019-08-24,286
2019-08-24,286
2019-08-25,286
2019-08-25,286
2019-08-26,286
2019-08-26,286
2019-08-27,287
2019-08-27,287
2019-08-28,287
2019-08-29,287
2019-08-30,287
2019-08-31,287
2019-09-01,287
2019-09-02,276
2019-09-03,276
2019-09-04,276
2019-09-05,276
2019-09-06,276
2019-09-07,276
2019-09-08,279
2019-09-09,279
2019-09-10,279
2019-09-11,279
2019-09-12,279
2019-09-13,279
2019-09-14,279
2019-09-15,279
2019-09-16,286
2019-09-17,286
2019-09-18,286
2019-09-19,286
2019-09-20,286
2019-09-21,286
2019-09-22,286
2019-09-23,295
2019-09-24,295
2019-09-25,295
2019-09-26,295
2019-09-27,295
2019-09-28,295
2019-09-29,295
2019-09-30,295
2019-10-01,290
2019-10-02,290
2019-10-03,290
2019-10-04,290
2019-10-05,290
2019-10-06,290
2019-10-07,290
2019-10-08,282
2019-10-09,282
2019-10-10,282
2019-10-11,282
2019-10-12,282
2019-10-13,282
2019-10-14,282
2019-10-15,282
2019-10-16,291
2019-10-17,291
2019-10-18,291
2019-10-19,291
2019-10-20,291
2019-10-21,291
2019-10-22,291
2019-10-23,292
2019-10-24,292
2019-10-25,292
2019-10-26,292
2019-10-27,292
2019-10-28,281
2019-10-29,281
2019-10-30,281
2019-10-31,281
2019-11-01,281
2019-11-02,281
2019-11-03,292
2019-11-04,292
2019-11-05,292
2019-11-06,292
2019-11-07,292
2019-11-08,292
2019-11-09,292
2019-11-10,291
2019-11-11,291
2019-11-12,291
2019-11-13,291
2019-11-14,291
2019-11-15,291
2019-11-16,291
2019-11-17,277
2019-11-18,277
2019-11-19,277
2019-11-20,277
2019-11-21,277
2019-11-22,277
2019-11-23,277
2019-11-24,277
2019-11-25,277
2019-11-26,279
2019-11-27,279
2019-11-28,279
2019-11-29,279
2019-11-30,279
2019-12-01,279
2019-12-02,279
2019-12-03,279
2019-12-04,279
2019-12-05,279
2019-12-06,278
2019-12-07,278
2019-12-08,278
2019-12-09,278
2019-12-10,278
2019-12-11,278
2019-12-12,278
2019-12-13,269
2019-12-14,269
2019-12-15,269
2019-12-16,269
2019-12-17,269
2019-12-18,269
2019-12-19,269
2019-12-20,269
2019-12-21,271
2019-12-22,271
2019-12-23,271
2019-12-24,271
2019-12-25,271
2019-12-26,271
2019-12-27,271
2019-12-28,258
2019-12-29,258
2019-12-30,258
2019-12-31,258
2020-01-01,258
2020-01-02,258
2020-01-03,248
2020-01-04,248
2020-01-05,248
2020-01-06,248
2020-01-07,248
2020-01-08,248
2020-01-09,248
2020-01-10,248
2020-01-11,248
2020-01-12,248
2020-01-13,248
2020-01-14,248
2020-01-15,248
2020-01-16,250
2020-01-17,250
2020-01-18,250
2020-01-19,250
2020-01-20,250
2020-01-21,250
2020-01-22,250
2020-01-23,250
2020-01-24,250
2020-01-25,250
2020-01-26,250
2020-01-27,245
2020-01-28,245
2020-01-29,245
2020-01-30,245
2020-01-31,245
2020-02-01,245
2020-02-02,252
2020-02-03,252
2020-02-04,252
2020-02-05,252
2020-02-06,252
2020-02-07,252
2020-02-08,255
2020-02-09,255
2020-02-10,255
2020-02-11,255
2020-02-12,255
2020-02-13,255
2020-02-14,246
2020-02-15,246
2020-02-16,246
2020-02-17,246
2020-02-18,246
2020-02-19,249
2020-02-20,249
2020-02-21,249
2020-02-22,249
2020-02-23,249
2020-02-24,237
2020-02-25,237
2020-02-26,237
2020-02-27,237
2020-02-28,237
2020-02-29,237
2020-03-01,232
2020-03-02,232
2020-03-03,232
2020-03-04,232
2020-03-05,232
2020-03-06,232
2020-03-07,239
2020-03-08,239
2020-03-09,239
2020-03-10,239
2020-03-11,239
2020-03-12,244
2020-03-13,244
2020-03-14,244
2020-03-15,244
2020-03-16,244
2020-03-17,246
2020-03-18,246
2020-03-19,246
2020-03-20,246
2020-03-21,246
2020-03-22,241
2020-03-23,241
2020-03-24,241
2020-03-25,241
2020-03-26,241
2020-03-27,241
2020-03-28,241
2020-03-29,241
2020-03-30,253
2020-03-31,253
2020-04-01,253
2020-04-02,253
2020-04-03,258
2020-04-04,258
2020-04-05,258
2020-04-06,250
2020-04-07,250
2020-04-08,250
2020-04-09,250
2020-04-10,245
2020-04-11,245
2020-04-12,245
2020-04-13,239
2020-04-14,239
2020-04-15,239
2020-04-16,239
2020-04-17,240
2020-04-18,240
2020-04-19,244
2020-04-20,244
2020-04-21,244
2020-04-22,257
2020-04-23,257
2020-04-24,257
2020-04-25,257
2020-04-26,269
2020-04-27,269
2020-04-28,269
2020-04-29,260
2020-04-30,260
2020-05-01,260
2020-05-02,260
2020-05-03,258
2020-05-04,258
2020-05-05,258
2020-05-06,258
2020-05-07,260
2020-05-08,260
2020-05-09,260
2020-05-10,270
2020-05-11,270
2020-05-12,270
2020-05-13,270
