date_obj,Adamant%20helm%20(h4) price
2019-03-15,2356
2019-03-16,2474
2019-03-17,2467
2019-03-18,2467
2019-03-19,2566
2019-03-20,2449
2019-03-21,2524
2019-03-22,2524
2019-03-23,2651
2019-03-24,2651
2019-03-25,2782
2019-03-26,2922
2019-03-27,2922
2019-03-28,3067
2019-03-29,3111
2019-03-30,3111
2019-03-31,3120
2019-04-01,3070
2019-04-02,3070
2019-04-03,3011
2019-04-04,3011
2019-04-05,3106
2019-04-06,3106
2019-04-07,3105
2019-04-08,3105
2019-04-09,3102
2019-04-10,3102
2019-04-11,3037
2019-04-12,3030
2019-04-13,2943
2019-04-14,2816
2019-04-15,2945
2019-04-16,3093
2019-04-17,3108
2019-04-18,3115
2019-04-19,3117
2019-04-20,3049
2019-04-21,3049
2019-04-22,2899
2019-04-23,2754
2019-04-24,2628
2019-04-25,2528
2019-04-26,2593
2019-04-27,2593
2019-04-28,2691
2019-04-29,2691
2019-04-30,2825
2019-05-01,2825
2019-05-02,2967
2019-05-03,3101
2019-05-04,3103
2019-05-05,3103
2019-05-06,3106
2019-05-07,3112
2019-05-08,3112
2019-05-09,3116
2019-05-10,3116
2019-05-11,3147
2019-05-12,3135
2019-05-13,3128
2019-05-14,3136
2019-05-15,3136
2019-05-16,3120
2019-05-17,3120
2019-05-18,3123
2019-05-19,3123
2019-05-20,3105
2019-05-21,3105
2019-05-22,3117
2019-05-23,3117
2019-05-24,3137
2019-05-25,3137
2019-05-26,3108
2019-05-27,3108
2019-05-28,3101
2019-05-29,3103
2019-05-30,3103
2019-05-31,3103
2019-06-01,3103
2019-06-02,3104
2019-06-03,3104
2019-06-04,3106
2019-06-05,3106
2019-06-06,3104
2019-06-07,3104
2019-06-08,3107
2019-06-09,3107
2019-06-10,3105
2019-06-11,3105
2019-06-12,3105
2019-06-13,3105
2019-06-14,3101
2019-06-15,3101
2019-06-16,3105
2019-06-17,3105
2019-06-18,3124
2019-06-19,3124
2019-06-20,3105
2019-06-21,3105
2019-06-22,2974
2019-06-23,2974
2019-06-24,2846
2019-06-25,2846
2019-06-26,2717
2019-06-27,2839
2019-06-28,2839
2019-06-29,2965
2019-06-30,3095
2019-07-01,3095
2019-07-02,3224
2019-07-03,3224
2019-07-04,3207
2019-07-05,3207
2019-07-06,3120
2019-07-07,3120
2019-07-08,2967
2019-07-09,2850
2019-07-10,2850
2019-07-11,2715
2019-07-12,2715
2019-07-13,2587
2019-07-14,2531
2019-07-15,2531
2019-07-16,2531
2019-07-17,2454
2019-07-18,2454
2019-07-19,2342
2019-07-20,2342
2019-07-21,2239
2019-07-22,2239
2019-07-23,2224
2019-07-24,2224
2019-07-25,2224
2019-07-26,2205
2019-07-27,2205
2019-07-28,2277
2019-07-29,2277
2019-07-30,2192
2019-07-31,2192
2019-08-01,2082
2019-08-02,2082
2019-08-03,2022
2019-08-04,2022
2019-08-05,1988
2019-08-06,1988
2019-08-07,1905
2019-08-08,1905
2019-08-09,1878
2019-08-10,1969
2019-08-11,1969
2019-08-12,2035
2019-08-13,2035
2019-08-14,2010
2019-08-15,2010
2019-08-16,1975
2019-08-17,1975
2019-08-18,1989
2019-08-19,1989
2019-08-20,1927
2019-08-21,1927
2019-08-22,1839
2019-08-23,1839
2019-08-24,1926
2019-08-24,1926
2019-08-25,1926
2019-08-25,1926
2019-08-26,2014
2019-08-27,2014
2019-08-27,2014
2019-08-28,2008
2019-08-29,2008
2019-08-30,2041
2019-08-31,2041
2019-09-01,2032
2019-09-02,2032
2019-09-03,2008
2019-09-04,2008
2019-09-05,2010
2019-09-06,2010
2019-09-07,2060
2019-09-08,2060
2019-09-09,2101
2019-09-10,2101
2019-09-11,2123
2019-09-12,2123
2019-09-13,2114
2019-09-14,2114
2019-09-15,2031
2019-09-16,2031
2019-09-17,2074
2019-09-18,2059
2019-09-19,2059
2019-09-20,2013
2019-09-21,2013
2019-09-22,2013
2019-09-23,2085
2019-09-24,2085
2019-09-25,2138
2019-09-26,2138
2019-09-27,2218
2019-09-28,2218
2019-09-29,2170
2019-09-30,2170
2019-10-01,2158
2019-10-02,2158
2019-10-03,2149
2019-10-04,2149
2019-10-05,2069
2019-10-06,2023
2019-10-07,2023
2019-10-08,2007
2019-10-09,2007
2019-10-10,2015
2019-10-11,2015
2019-10-12,2015
2019-10-13,2010
2019-10-14,2010
2019-10-15,2048
2019-10-16,2048
2019-10-17,2034
2019-10-18,2034
2019-10-19,2009
2019-10-20,2009
2019-10-21,2014
2019-10-22,2014
2019-10-23,2008
2019-10-24,2008
2019-10-25,2013
2019-10-26,2013
2019-10-27,2110
2019-10-28,2110
2019-10-29,2214
2019-10-30,2214
2019-10-31,2224
2019-11-01,2224
2019-11-02,2334
2019-11-03,2334
2019-11-04,2283
2019-11-05,2283
2019-11-06,2283
2019-11-07,2271
2019-11-08,2271
2019-11-09,2199
2019-11-10,2199
2019-11-11,2100
2019-11-12,2100
2019-11-13,2017
2019-11-14,2017
2019-11-15,2044
2019-11-16,2044
2019-11-17,2050
2019-11-18,2050
2019-11-19,1979
2019-11-20,1979
2019-11-21,1926
2019-11-22,1926
2019-11-23,1867
2019-11-24,1867
2019-11-25,1855
2019-11-26,1855
2019-11-27,1882
2019-11-28,1882
2019-11-29,1972
2019-11-30,1972
2019-12-01,2071
2019-12-02,2071
2019-12-03,2146
2019-12-04,2146
2019-12-05,2146
2019-12-06,2164
2019-12-07,2164
2019-12-08,2164
2019-12-09,2114
2019-12-10,2114
2019-12-11,2114
2019-12-12,2052
2019-12-13,2052
2019-12-14,2129
2019-12-15,2129
2019-12-16,2129
2019-12-17,2173
2019-12-18,2173
2019-12-19,2173
2019-12-20,2200
2019-12-21,2200
2019-12-22,2197
2019-12-23,2197
2019-12-24,2197
2019-12-25,2130
2019-12-26,2130
2019-12-27,2060
2019-12-28,2060
2019-12-29,2017
2019-12-30,2017
2019-12-31,1930
2020-01-01,1930
2020-01-02,1842
2020-01-03,1842
2020-01-04,1821
2020-01-05,1821
2020-01-06,1821
2020-01-07,1859
2020-01-08,1859
2020-01-09,1859
2020-01-10,1785
2020-01-11,1785
2020-01-12,1739
2020-01-13,1739
2020-01-14,1739
2020-01-15,1680
2020-01-16,1680
2020-01-17,1710
2020-01-18,1710
2020-01-19,1777
2020-01-20,1777
2020-01-21,1797
2020-01-22,1797
2020-01-23,1868
2020-01-24,1868
2020-01-25,1876
2020-01-26,1876
2020-01-27,1896
2020-01-28,1896
2020-01-29,1885
2020-01-30,1885
2020-01-31,1872
2020-02-01,1872
2020-02-02,1880
2020-02-03,1880
2020-02-04,1894
2020-02-05,1894
2020-02-06,1954
2020-02-07,1954
2020-02-08,1948
2020-02-09,1948
2020-02-10,1871
2020-02-11,1871
2020-02-12,1843
2020-02-13,1843
2020-02-14,1777
2020-02-15,1777
2020-02-16,1777
2020-02-17,1719
2020-02-18,1719
2020-02-19,1756
2020-02-20,1756
2020-02-21,1756
2020-02-22,1765
2020-02-23,1765
2020-02-24,1854
2020-02-25,1854
2020-02-26,1918
2020-02-27,1918
2020-02-28,2014
2020-02-29,2014
2020-03-01,2013
2020-03-02,2013
2020-03-03,1938
2020-03-04,1938
2020-03-05,1948
2020-03-06,1948
2020-03-07,1940
2020-03-08,1940
2020-03-09,1982
2020-03-10,1982
2020-03-11,1941
2020-03-12,1941
2020-03-13,1898
2020-03-14,1898
2020-03-15,1861
2020-03-16,1861
2020-03-17,1887
2020-03-18,1887
2020-03-19,1886
2020-03-20,1919
2020-03-21,1919
2020-03-22,1834
2020-03-23,1834
2020-03-24,1763
2020-03-25,1789
2020-03-26,1774
2020-03-27,1774
2020-03-28,1796
2020-03-29,1830
2020-03-30,1781
2020-03-31,1743
2020-04-01,1689
2020-04-02,1756
2020-04-03,1756
2020-04-04,1761
2020-04-05,1761
2020-04-06,1780
2020-04-07,1780
2020-04-08,1813
2020-04-09,1845
2020-04-10,1845
2020-04-11,1765
2020-04-12,1749
2020-04-13,1749
2020-04-14,1713
2020-04-15,1660
2020-04-16,1660
2020-04-17,1731
2020-04-18,1816
2020-04-19,1851
2020-04-20,1851
2020-04-21,1808
2020-04-22,1743
2020-04-23,1749
2020-04-24,1780
2020-04-25,1780
2020-04-26,1758
2020-04-27,1714
2020-04-28,1707
2020-04-29,1707
2020-04-30,1715
2020-05-01,1715
2020-05-02,1713
2020-05-03,1722
2020-05-04,1722
2020-05-05,1766
2020-05-06,1791
2020-05-07,1791
2020-05-08,1738
2020-05-09,1722
2020-05-10,1722
2020-05-11,1746
2020-05-12,1746
2020-05-13,1699
