date_obj,Mithril%20platebody%20(t) price
2019-04-07,4621
2019-04-08,4445
2019-04-09,4242
2019-04-10,4111
2019-04-11,3955
2019-04-12,3837
2019-04-13,3740
2019-04-14,3639
2019-04-15,3566
2019-04-16,3496
2019-04-17,3454
2019-04-18,3298
2019-04-19,3190
2019-04-20,3073
2019-04-21,3007
2019-04-22,2925
2019-04-23,2855
2019-04-24,2884
2019-04-25,2916
2019-04-26,3003
2019-04-27,3049
2019-04-28,3049
2019-04-29,3017
2019-04-30,3045
2019-05-01,3064
2019-05-02,3099
2019-05-03,3146
2019-05-04,3078
2019-05-05,3172
2019-05-06,3115
2019-05-07,3040
2019-05-08,3011
2019-05-09,2957
2019-05-10,3032
2019-05-11,3175
2019-05-12,3305
2019-05-13,3378
2019-05-14,3457
2019-05-15,3544
2019-05-16,3593
2019-05-17,3503
2019-05-18,3505
2019-05-19,3538
2019-05-20,3525
2019-05-21,3512
2019-05-22,3431
2019-05-23,3342
2019-05-24,3330
2019-05-25,3429
2019-05-26,3558
2019-05-27,3553
2019-05-28,3578
2019-05-29,3483
2019-05-30,3337
2019-05-31,3292
2019-06-01,3311
2019-06-02,3253
2019-06-03,3315
2019-06-04,3448
2019-06-05,3384
2019-06-06,3310
2019-06-07,3440
2019-06-08,3479
2019-06-09,3348
2019-06-10,3348
2019-06-11,3390
2019-06-12,3468
2019-06-13,3479
2019-06-14,3481
2019-06-15,3432
2019-06-16,3433
2019-06-17,3373
2019-06-18,3290
2019-06-19,3206
2019-06-20,3175
2019-06-21,3189
2019-06-22,3208
2019-06-23,3193
2019-06-24,3236
2019-06-25,3329
2019-06-26,3461
2019-06-27,3535
2019-06-28,3535
2019-06-29,3593
2019-06-30,3657
2019-07-01,3766
2019-07-02,3942
2019-07-03,4080
2019-07-04,4134
2019-07-05,4341
2019-07-06,4491
2019-07-07,4543
2019-07-08,4618
2019-07-09,4792
2019-07-10,4836
2019-07-11,4693
2019-07-12,4606
2019-07-13,4499
2019-07-14,4437
2019-07-15,4437
2019-07-16,4385
2019-07-17,4443
2019-07-18,4528
2019-07-19,4558
2019-07-20,4607
2019-07-21,4714
2019-07-22,4832
2019-07-23,4981
2019-07-24,4845
2019-07-25,5010
2019-07-26,4967
2019-07-27,4960
2019-07-28,5024
2019-07-29,4840
2019-07-30,4684
2019-07-31,4593
2019-08-01,4601
2019-08-02,4476
2019-08-03,4382
2019-08-04,4439
2019-08-05,4557
2019-08-06,4694
2019-08-07,4812
2019-08-08,4812
2019-08-09,4935
2019-08-10,5087
2019-08-11,5087
2019-08-12,5225
2019-08-13,5232
2019-08-14,5198
2019-08-15,4965
2019-08-16,5010
2019-08-17,5010
2019-08-18,5005
2019-08-19,5170
2019-08-20,5383
2019-08-21,5220
2019-08-22,5422
2019-08-23,5344
2019-08-24,5484
2019-08-24,5484
2019-08-25,5484
2019-08-25,5484
2019-08-26,5532
2019-08-26,5532
2019-08-27,5509
2019-08-27,5509
2019-08-28,5474
2019-08-29,5529
2019-08-30,5529
2019-08-31,5736
2019-09-01,5681
2019-09-02,5681
2019-09-03,5656
2019-09-04,5786
2019-09-05,5955
2019-09-06,5955
2019-09-07,6070
2019-09-08,6131
2019-09-09,6124
2019-09-10,6124
2019-09-11,6214
2019-09-12,6239
2019-09-13,6331
2019-09-14,6313
2019-09-15,6290
2019-09-16,6130
2019-09-17,6110
2019-09-18,6160
2019-09-19,6004
2019-09-20,6004
2019-09-21,6027
2019-09-22,6018
2019-09-23,6179
2019-09-24,6179
2019-09-25,6353
2019-09-26,6332
2019-09-27,6332
2019-09-28,6487
2019-09-29,6487
2019-09-30,6387
2019-10-01,6701
2019-10-02,6701
2019-10-03,6908
2019-10-04,7212
2019-10-05,7543
2019-10-06,7814
2019-10-07,7925
2019-10-08,7975
2019-10-09,7975
2019-10-10,8293
2019-10-11,8293
2019-10-12,8317
2019-10-13,8513
2019-10-14,8412
2019-10-15,8412
2019-10-16,8166
2019-10-17,8166
2019-10-18,7914
2019-10-19,8197
2019-10-20,8528
2019-10-21,8528
2019-10-22,8835
2019-10-23,8916
2019-10-24,8632
2019-10-25,8279
2019-10-26,8309
2019-10-27,8181
2019-10-28,8088
2019-10-29,8088
2019-10-30,7860
2019-10-31,7479
2019-11-01,7226
2019-11-02,7115
2019-11-03,7225
2019-11-04,7578
2019-11-05,7578
2019-11-06,7564
2019-11-07,7429
2019-11-08,7273
2019-11-09,7099
2019-11-10,6951
2019-11-11,6862
2019-11-12,6862
2019-11-13,6773
2019-11-14,6773
2019-11-15,6738
2019-11-16,6824
2019-11-17,6824
2019-11-18,6700
2019-11-19,6700
2019-11-20,6676
2019-11-21,6676
2019-11-22,6515
2019-11-23,6346
2019-11-24,6304
2019-11-25,6368
2019-11-26,6116
2019-11-27,6116
2019-11-28,6152
2019-11-29,6152
2019-11-30,6207
2019-12-01,6230
2019-12-02,6388
2019-12-03,6179
2019-12-04,5918
2019-12-05,5918
2019-12-06,5696
2019-12-07,5493
2019-12-08,5493
2019-12-09,5477
2019-12-10,5343
2019-12-11,5343
2019-12-12,5158
2019-12-13,5290
2019-12-14,5290
2019-12-15,5256
2019-12-16,5256
2019-12-17,5250
2019-12-18,5250
2019-12-19,5037
2019-12-20,5111
2019-12-21,4856
2019-12-22,4705
2019-12-23,4480
2019-12-24,4498
2019-12-25,4459
2019-12-26,4459
2019-12-27,4446
2019-12-28,4395
2019-12-29,4395
2019-12-30,4352
2019-12-31,4352
2020-01-01,4177
2020-01-02,4129
2020-01-03,4129
2020-01-04,4078
2020-01-05,3959
2020-01-06,3886
2020-01-07,3778
2020-01-08,3778
2020-01-09,3615
2020-01-10,3676
2020-01-11,3745
2020-01-12,3743
2020-01-13,3743
2020-01-14,3814
2020-01-15,3941
2020-01-16,4092
2020-01-17,4217
2020-01-18,4217
2020-01-19,4385
2020-01-20,4306
2020-01-21,4306
2020-01-22,4183
2020-01-23,4251
2020-01-24,4435
2020-01-25,4612
2020-01-26,4803
2020-01-27,5005
2020-01-28,5190
2020-01-29,5450
2020-01-30,5690
2020-01-31,5806
2020-02-01,5791
2020-02-02,5913
2020-02-03,5913
2020-02-04,5976
2020-02-05,6106
2020-02-06,6174
2020-02-07,6222
2020-02-08,6437
2020-02-09,6741
2020-02-10,6598
2020-02-11,6295
2020-02-12,6173
2020-02-13,6173
2020-02-14,5920
2020-02-15,5775
2020-02-16,5581
2020-02-17,5324
2020-02-18,5057
2020-02-19,4880
2020-02-20,4876
2020-02-21,4876
2020-02-22,4851
2020-02-23,5078
2020-02-24,5332
2020-02-25,5540
2020-02-26,5817
2020-02-27,6054
2020-02-28,6312
2020-02-29,6312
2020-03-01,6500
2020-03-02,6775
2020-03-03,6974
2020-03-04,6974
2020-03-05,7057
2020-03-06,7200
2020-03-07,7263
2020-03-08,7248
2020-03-09,7242
2020-03-10,7231
2020-03-11,7424
2020-03-12,7348
2020-03-13,7063
2020-03-14,6934
2020-03-15,6621
2020-03-16,6407
2020-03-17,6136
2020-03-18,6116
2020-03-19,5906
2020-03-20,5774
2020-03-21,5529
2020-03-22,5285
2020-03-23,5256
2020-03-24,5279
2020-03-25,5200
2020-03-26,5111
2020-03-27,5258
2020-03-28,5201
2020-03-29,5063
2020-03-30,4948
2020-03-31,4707
2020-04-01,4519
2020-04-02,4463
2020-04-03,4463
2020-04-04,4641
2020-04-05,4651
2020-04-06,4736
2020-04-07,4704
2020-04-08,4831
2020-04-09,4972
2020-04-10,5084
2020-04-11,5183
2020-04-12,5225
2020-04-13,5358
2020-04-14,5540
2020-04-15,5547
2020-04-16,5458
2020-04-17,5489
2020-04-18,5612
2020-04-19,5559
2020-04-20,5764
2020-04-21,5913
2020-04-22,5984
2020-04-23,6108
2020-04-24,6130
2020-04-25,6260
2020-04-26,6465
2020-04-27,6439
2020-04-28,6243
2020-04-29,6266
2020-04-30,6342
2020-05-01,6330
2020-05-02,6391
2020-05-03,6390
2020-05-04,6545
2020-05-05,6635
2020-05-06,6520
2020-05-07,6244
2020-05-08,6192
2020-05-09,6256
2020-05-10,6398
2020-05-11,6312
2020-05-12,6540
2020-05-13,6669
