date_obj,Saw price
2019-09-06,349
2019-09-07,339
2019-09-08,322
2019-09-09,305
2019-09-10,289
2019-09-11,275
2019-09-12,268
2019-09-13,261
2019-09-14,247
2019-09-15,234
2019-09-16,222
2019-09-17,212
2019-09-18,218
2019-09-19,229
2019-09-20,240
2019-09-21,252
2019-09-22,263
2019-09-23,274
2019-09-24,283
2019-09-25,297
2019-09-26,290
2019-09-27,275
2019-09-28,261
2019-09-29,250
2019-09-30,244
2019-10-01,249
2019-10-02,259
2019-10-03,266
2019-10-04,267
2019-10-05,275
2019-10-06,278
2019-10-07,275
2019-10-08,281
2019-10-09,295
2019-10-10,294
2019-10-11,302
2019-10-12,289
2019-10-13,297
2019-10-14,309
2019-10-15,309
2019-10-16,318
2019-10-17,321
2019-10-18,334
2019-10-19,339
2019-10-20,337
2019-10-21,336
2019-10-22,350
2019-10-23,342
2019-10-24,334
2019-10-25,330
2019-10-26,318
2019-10-27,302
2019-10-28,286
2019-10-29,272
2019-10-30,272
2019-10-31,262
2019-11-01,248
2019-11-02,235
2019-11-03,224
2019-11-04,221
2019-11-05,228
2019-11-06,238
2019-11-07,248
2019-11-08,249
2019-11-09,258
2019-11-10,256
2019-11-11,258
2019-11-12,270
2019-11-13,283
2019-11-14,296
2019-11-15,298
2019-11-16,283
2019-11-17,282
2019-11-18,295
2019-11-19,308
2019-11-20,316
2019-11-21,318
2019-11-22,329
2019-11-23,331
2019-11-24,335
2019-11-25,344
2019-11-26,353
2019-11-27,336
2019-11-28,340
2019-11-29,334
2019-11-30,334
2019-12-01,317
2019-12-02,304
2019-12-03,302
2019-12-04,304
2019-12-05,307
2019-12-06,306
2019-12-07,304
2019-12-08,302
2019-12-09,298
2019-12-10,295
2019-12-11,299
2019-12-12,299
2019-12-13,313
2019-12-14,328
2019-12-15,341
2019-12-16,354
2019-12-17,371
2019-12-18,364
2019-12-19,345
2019-12-20,344
2019-12-21,353
2019-12-22,355
2019-12-23,360
2019-12-24,350
2019-12-25,352
2019-12-26,359
2019-12-27,354
2019-12-28,363
2019-12-29,353
2019-12-30,353
2019-12-31,362
2020-01-01,372
2020-01-02,378
2020-01-03,377
2020-01-04,379
2020-01-05,386
2020-01-06,389
2020-01-07,381
2020-01-08,361
2020-01-09,358
2020-01-10,349
2020-01-11,343
2020-01-12,337
2020-01-13,331
2020-01-14,314
2020-01-15,319
2020-01-16,306
2020-01-17,290
2020-01-18,294
2020-01-19,298
2020-01-20,305
2020-01-21,314
2020-01-22,300
2020-01-23,297
2020-01-24,289
2020-01-25,281
2020-01-26,273
2020-01-27,260
2020-01-28,257
2020-01-29,255
2020-01-30,256
2020-01-31,262
2020-02-01,250
2020-02-02,246
2020-02-03,236
2020-02-04,231
2020-02-05,234
2020-02-06,243
2020-02-07,234
2020-02-08,240
2020-02-09,228
2020-02-10,231
2020-02-11,226
2020-02-12,234
2020-02-13,245
2020-02-14,242
2020-02-15,240
2020-02-16,242
2020-02-17,252
2020-02-18,258
2020-02-19,270
2020-02-20,283
2020-02-21,298
2020-02-22,301
2020-02-23,312
2020-02-24,324
2020-02-25,334
2020-02-26,344
2020-02-27,350
2020-02-28,353
2020-02-29,348
2020-03-01,355
2020-03-02,357
2020-03-03,363
2020-03-04,358
2020-03-05,366
2020-03-06,352
2020-03-07,361
2020-03-08,376
2020-03-09,385
2020-03-10,379
2020-03-11,376
2020-03-12,372
2020-03-13,358
2020-03-14,356
2020-03-15,365
2020-03-16,379
2020-03-17,381
2020-03-18,382
2020-03-19,395
2020-03-20,382
2020-03-21,362
2020-03-22,343
2020-03-23,325
2020-03-24,308
2020-03-25,292
2020-03-26,277
2020-03-27,263
2020-03-28,263
2020-03-29,267
2020-03-30,278
2020-03-31,286
2020-04-01,296
2020-04-02,308
2020-04-03,316
2020-04-04,322
2020-04-05,310
2020-04-06,306
2020-04-07,303
2020-04-08,301
2020-04-09,309
2020-04-10,325
2020-04-11,321
2020-04-12,323
2020-04-13,331
2020-04-14,325
2020-04-15,310
2020-04-16,298
2020-04-17,304
2020-04-18,308
2020-04-19,304
2020-04-20,303
2020-04-21,303
2020-04-22,301
2020-04-23,304
2020-04-24,309
2020-04-25,311
2020-04-26,316
2020-04-27,308
2020-04-28,305
2020-04-29,303
2020-04-30,296
2020-05-01,296
2020-05-02,290
2020-05-03,297
2020-05-04,304
2020-05-05,304
2020-05-06,304
2020-05-07,289
2020-05-08,289
2020-05-09,285
2020-05-10,283
2020-05-11,287
2020-05-12,289
2020-05-13,282
