date_obj,Black%20warhammer price
2019-08-24,369
2019-08-24,369
2019-08-25,369
2019-08-25,369
2019-08-26,356
2019-08-27,356
2019-08-27,356
2019-08-28,363
2019-08-29,363
2019-08-30,364
2019-08-31,364
2019-09-01,364
2019-09-02,364
2019-09-03,369
2019-09-04,369
2019-09-05,368
2019-09-06,368
2019-09-07,360
2019-09-08,373
2019-09-09,373
2019-09-10,366
2019-09-11,355
2019-09-12,355
2019-09-13,354
2019-09-14,354
2019-09-15,368
2019-09-16,368
2019-09-17,369
2019-09-18,369
2019-09-19,368
2019-09-20,368
2019-09-21,365
2019-09-22,365
2019-09-23,368
2019-09-24,368
2019-09-25,362
2019-09-26,362
2019-09-27,357
2019-09-28,357
2019-09-29,351
2019-09-30,351
2019-10-01,355
2019-10-02,355
2019-10-03,359
2019-10-04,359
2019-10-05,358
2019-10-06,359
2019-10-07,359
2019-10-08,356
2019-10-09,356
2019-10-10,361
2019-10-11,361
2019-10-12,359
2019-10-13,360
2019-10-14,360
2019-10-15,350
2019-10-16,350
2019-10-17,353
2019-10-18,353
2019-10-19,349
2019-10-20,349
2019-10-21,345
2019-10-22,345
2019-10-23,347
2019-10-24,347
2019-10-25,343
2019-10-26,343
2019-10-27,335
2019-10-28,335
2019-10-29,337
2019-10-30,337
2019-10-31,340
2019-11-01,340
2019-11-02,341
2019-11-03,341
2019-11-04,358
2019-11-05,358
2019-11-06,358
2019-11-07,374
2019-11-08,374
2019-11-09,375
2019-11-10,375
2019-11-11,362
2019-11-12,362
2019-11-13,354
2019-11-14,354
2019-11-15,361
2019-11-16,361
2019-11-17,353
2019-11-18,353
2019-11-19,345
2019-11-20,345
2019-11-21,350
2019-11-22,350
2019-11-23,353
2019-11-24,353
2019-11-25,351
2019-11-26,351
2019-11-27,354
2019-11-28,354
2019-11-29,348
2019-11-30,348
2019-12-01,342
2019-12-02,342
2019-12-03,335
2019-12-04,335
2019-12-05,335
2019-12-06,326
2019-12-07,326
2019-12-08,327
2019-12-09,327
2019-12-10,339
2019-12-11,339
2019-12-12,339
2019-12-13,352
2019-12-14,352
2019-12-15,355
2019-12-16,355
2019-12-17,355
2019-12-18,355
2019-12-19,355
2019-12-20,369
2019-12-21,369
2019-12-22,373
2019-12-23,373
2019-12-24,376
2019-12-25,376
2019-12-26,384
2019-12-27,384
2019-12-28,386
2019-12-29,386
2019-12-30,400
2019-12-31,400
2020-01-01,403
2020-01-02,403
2020-01-03,405
2020-01-04,405
2020-01-05,400
2020-01-06,400
2020-01-07,398
2020-01-08,398
2020-01-09,382
2020-01-10,368
2020-01-11,355
2020-01-12,348
2020-01-13,348
2020-01-14,336
2020-01-15,331
2020-01-16,331
2020-01-17,332
2020-01-18,332
2020-01-19,335
2020-01-20,335
2020-01-21,343
2020-01-22,343
2020-01-23,337
2020-01-24,337
2020-01-25,338
2020-01-26,338
2020-01-27,343
2020-01-28,343
2020-01-29,342
2020-01-30,342
2020-01-31,344
2020-02-01,344
2020-02-02,354
2020-02-03,354
2020-02-04,364
2020-02-05,364
2020-02-06,364
2020-02-07,364
2020-02-08,372
2020-02-09,372
2020-02-10,368
2020-02-11,368
2020-02-12,359
2020-02-13,359
2020-02-14,343
2020-02-15,343
2020-02-16,339
2020-02-17,330
2020-02-18,330
2020-02-19,324
2020-02-20,324
2020-02-21,311
2020-02-22,313
2020-02-23,313
2020-02-24,316
2020-02-25,316
2020-02-26,327
2020-02-27,327
2020-02-28,326
2020-02-29,326
2020-03-01,337
2020-03-02,337
2020-03-03,329
2020-03-04,329
2020-03-05,322
2020-03-06,322
2020-03-07,322
2020-03-08,325
2020-03-09,325
2020-03-10,328
2020-03-11,328
2020-03-12,338
2020-03-13,338
2020-03-14,353
2020-03-15,353
2020-03-16,369
2020-03-17,369
2020-03-18,364
2020-03-19,364
2020-03-20,369
2020-03-21,369
2020-03-22,367
2020-03-23,367
2020-03-24,348
2020-03-25,336
2020-03-26,334
2020-03-27,332
2020-03-28,332
2020-03-29,328
2020-03-30,343
2020-03-31,343
2020-04-01,334
2020-04-02,344
2020-04-03,344
2020-04-04,344
2020-04-05,335
2020-04-06,331
2020-04-07,325
2020-04-08,332
2020-04-09,336
2020-04-10,336
2020-04-11,341
2020-04-12,327
2020-04-13,320
2020-04-14,315
2020-04-15,308
2020-04-16,308
2020-04-17,305
2020-04-18,308
2020-04-19,311
2020-04-20,312
2020-04-21,310
2020-04-22,309
2020-04-23,306
2020-04-24,307
2020-04-25,314
2020-04-26,323
2020-04-27,335
2020-04-28,349
2020-04-29,353
2020-04-30,354
2020-05-01,354
2020-05-02,351
2020-05-03,355
2020-05-04,357
2020-05-05,357
2020-05-06,347
2020-05-07,337
2020-05-08,337
2020-05-09,340
2020-05-10,338
2020-05-11,338
2020-05-12,344
2020-05-13,348
