date_obj,Guthix%20platebody price
2019-03-27,39331
2019-03-28,39447
2019-03-29,39257
2019-03-30,39257
2019-03-31,39130
2019-04-01,39591
2019-04-02,39618
2019-04-03,39696
2019-04-04,40427
2019-04-05,41015
2019-04-06,41518
2019-04-07,42016
2019-04-08,42596
2019-04-09,42503
2019-04-10,43197
2019-04-11,42370
2019-04-12,41791
2019-04-13,41502
2019-04-14,40833
2019-04-15,41419
2019-04-16,41629
2019-04-17,41182
2019-04-18,40742
2019-04-19,40046
2019-04-20,39769
2019-04-21,40524
2019-04-22,40008
2019-04-23,40139
2019-04-24,40464
2019-04-25,39706
2019-04-26,39201
2019-04-27,39619
2019-04-28,40176
2019-04-29,40784
2019-04-30,40377
2019-05-01,41236
2019-05-02,41507
2019-05-03,41864
2019-05-04,41733
2019-05-05,41731
2019-05-06,41532
2019-05-07,41187
2019-05-08,40498
2019-05-09,40915
2019-05-10,40420
2019-05-11,39706
2019-05-12,39083
2019-05-13,39101
2019-05-14,39611
2019-05-15,39611
2019-05-16,39748
2019-05-17,39748
2019-05-18,40516
2019-05-19,41205
2019-05-20,41936
2019-05-21,42707
2019-05-22,43565
2019-05-23,44183
2019-05-24,44560
2019-05-25,45099
2019-05-26,44941
2019-05-27,44852
2019-05-28,44982
2019-05-29,45253
2019-05-30,44660
2019-05-31,44331
2019-06-01,44852
2019-06-02,45186
2019-06-03,44618
2019-06-04,44112
2019-06-05,42904
2019-06-06,42943
2019-06-07,43304
2019-06-08,42460
2019-06-09,41329
2019-06-10,41329
2019-06-11,40196
2019-06-12,39938
2019-06-13,40842
2019-06-14,40762
2019-06-15,40762
2019-06-16,41361
2019-06-17,41086
2019-06-18,41628
2019-06-19,41958
2019-06-20,42000
2019-06-21,41523
2019-06-22,41731
2019-06-23,42458
2019-06-24,41848
2019-06-25,41563
2019-06-26,41106
2019-06-27,40657
2019-06-28,40657
2019-06-29,40397
2019-06-30,40726
2019-07-01,40726
2019-07-02,40721
2019-07-03,40337
2019-07-04,39533
2019-07-05,39365
2019-07-06,39403
2019-07-07,39950
2019-07-08,40019
2019-07-09,39527
2019-07-10,39646
2019-07-11,39847
2019-07-12,39852
2019-07-13,39852
2019-07-14,40016
2019-07-15,40315
2019-07-16,40281
2019-07-17,40720
2019-07-18,40890
2019-07-19,40871
2019-07-20,41467
2019-07-21,41857
2019-07-22,42000
2019-07-23,42670
2019-07-24,42670
2019-07-25,43158
2019-07-26,42859
2019-07-27,42972
2019-07-28,42292
2019-07-29,43179
2019-07-30,43570
2019-07-31,43892
2019-08-01,43527
2019-08-02,43162
2019-08-03,43232
2019-08-04,42432
2019-08-05,41211
2019-08-06,40773
2019-08-07,41608
2019-08-08,41608
2019-08-09,41889
2019-08-10,42340
2019-08-11,42340
2019-08-12,41880
2019-08-13,42095
2019-08-14,41672
2019-08-15,41788
2019-08-16,41272
2019-08-17,41272
2019-08-18,41419
2019-08-19,42043
2019-08-20,43153
2019-08-21,43153
2019-08-22,42940
2019-08-23,42940
2019-08-24,43351
2019-08-24,43351
2019-08-25,43351
2019-08-25,43351
2019-08-26,42765
2019-08-26,42765
2019-08-27,43105
2019-08-27,43105
2019-08-28,43064
2019-08-29,43650
2019-08-30,43399
2019-08-31,43399
2019-09-01,42680
2019-09-02,42680
2019-09-03,42598
2019-09-04,42814
2019-09-05,42814
2019-09-06,43014
2019-09-07,43168
2019-09-08,44104
2019-09-09,44104
2019-09-10,43759
2019-09-11,43955
2019-09-12,44530
2019-09-13,45466
2019-09-14,45769
2019-09-15,45308
2019-09-16,44200
2019-09-17,43526
2019-09-18,42623
2019-09-19,42623
2019-09-20,42647
2019-09-21,42082
2019-09-22,41421
2019-09-23,41930
2019-09-24,41930
2019-09-25,42421
2019-09-26,42787
2019-09-27,42787
2019-09-28,42105
2019-09-29,42105
2019-09-30,41649
2019-10-01,41554
2019-10-02,41554
2019-10-03,41495
2019-10-04,41176
2019-10-05,40354
2019-10-06,40491
2019-10-07,41127
2019-10-08,41580
2019-10-09,41580
2019-10-10,41184
2019-10-11,41184
2019-10-12,41682
2019-10-13,42385
2019-10-14,42775
2019-10-15,42775
2019-10-16,42511
2019-10-17,42511
2019-10-18,42170
2019-10-19,41450
2019-10-20,41506
2019-10-21,42138
2019-10-22,43026
2019-10-23,43511
2019-10-24,42615
2019-10-25,41939
2019-10-26,41605
2019-10-27,41623
2019-10-28,42029
2019-10-29,42029
2019-10-30,41787
2019-10-31,41314
2019-11-01,39980
2019-11-02,39759
2019-11-03,39508
2019-11-04,39935
2019-11-05,39935
2019-11-06,39943
2019-11-07,39684
2019-11-08,39761
2019-11-09,39376
2019-11-10,39242
2019-11-11,39101
2019-11-12,39101
2019-11-13,39305
2019-11-14,39389
2019-11-15,39971
2019-11-16,40115
2019-11-17,40115
2019-11-18,40280
2019-11-19,39949
2019-11-20,40079
2019-11-21,40079
2019-11-22,40482
2019-11-23,40897
2019-11-24,40856
2019-11-25,40926
2019-11-26,41239
2019-11-27,41239
2019-11-28,41837
2019-11-29,41837
2019-11-30,42143
2019-12-01,43204
2019-12-02,43620
2019-12-03,43586
2019-12-04,43468
2019-12-05,43468
2019-12-06,43440
2019-12-07,42640
2019-12-08,42640
2019-12-09,42434
2019-12-10,42870
2019-12-11,42774
2019-12-12,42774
2019-12-13,42822
2019-12-14,42564
2019-12-15,42413
2019-12-16,42278
2019-12-17,41896
2019-12-18,41896
2019-12-19,42422
2019-12-20,42563
2019-12-21,43081
2019-12-22,42902
2019-12-23,42839
2019-12-24,42414
2019-12-25,42171
2019-12-26,42171
2019-12-27,42449
2019-12-28,41805
2019-12-29,41805
2019-12-30,41038
2019-12-31,41204
2020-01-01,40532
2020-01-02,40692
2020-01-03,40139
2020-01-04,40157
2020-01-05,40723
2020-01-06,40723
2020-01-07,41315
2020-01-08,41315
2020-01-09,41539
2020-01-10,40870
2020-01-11,41225
2020-01-12,41445
2020-01-13,41445
2020-01-14,41460
2020-01-15,41577
2020-01-16,42114
2020-01-17,41986
2020-01-18,41986
2020-01-19,42303
2020-01-20,42128
2020-01-21,42128
2020-01-22,42699
2020-01-23,42115
2020-01-24,41199
2020-01-25,40727
2020-01-26,40315
2020-01-27,40464
2020-01-28,40608
2020-01-29,40299
2020-01-30,40130
2020-01-31,40828
2020-02-01,40654
2020-02-02,40823
2020-02-03,40653
2020-02-04,40973
2020-02-05,40646
2020-02-06,40276
2020-02-07,40276
2020-02-08,40070
2020-02-09,39640
2020-02-10,40191
2020-02-11,40215
2020-02-12,40469
2020-02-13,40469
2020-02-14,39635
2020-02-15,39857
2020-02-16,39469
2020-02-17,39730
2020-02-18,39491
2020-02-19,39491
2020-02-20,39678
2020-02-21,39678
2020-02-22,39124
2020-02-23,39439
2020-02-24,39188
2020-02-25,39379
2020-02-26,39731
2020-02-27,40229
2020-02-28,39822
2020-02-29,39822
2020-03-01,39916
2020-03-02,40065
2020-03-03,40637
2020-03-04,40637
2020-03-05,40836
2020-03-06,40681
2020-03-07,41084
2020-03-08,41159
2020-03-09,41019
2020-03-10,40320
2020-03-11,40316
2020-03-12,40861
2020-03-13,40971
2020-03-14,41139
2020-03-15,41363
2020-03-16,42045
2020-03-17,41708
2020-03-18,40756
2020-03-19,39985
2020-03-20,39510
2020-03-21,38936
2020-03-22,38953
2020-03-23,39509
2020-03-24,39214
2020-03-25,39652
2020-03-26,39581
2020-03-27,39708
2020-03-28,39660
2020-03-29,39661
2020-03-30,39907
2020-03-31,40040
2020-04-01,40209
2020-04-02,39662
2020-04-03,39662
2020-04-04,39126
2020-04-05,39267
2020-04-06,39305
2020-04-07,39195
2020-04-08,38734
2020-04-09,38851
2020-04-10,39074
2020-04-11,39291
2020-04-12,39275
2020-04-13,39510
2020-04-14,39497
2020-04-15,39203
2020-04-16,38826
2020-04-17,38609
2020-04-18,38430
2020-04-19,38821
2020-04-20,38854
2020-04-21,38940
2020-04-22,39102
2020-04-23,39124
2020-04-24,39588
2020-04-25,40007
2020-04-26,40097
2020-04-27,40748
2020-04-28,40856
2020-04-29,41087
2020-04-30,40058
2020-05-01,39766
2020-05-02,40368
2020-05-03,40310
2020-05-04,40494
2020-05-05,40073
2020-05-06,39813
2020-05-07,40258
2020-05-08,40265
2020-05-09,40133
2020-05-10,39816
2020-05-11,39483
2020-05-12,39131
2020-05-13,39474
