date_obj,Fury%20ornament%20kit price
2018-11-13,2069211
2018-11-14,2027388
2018-11-15,1985625
2018-11-16,1956833
2018-11-17,1943335
2018-11-18,1938576
2018-11-19,1940446
2018-11-20,1933955
2018-11-21,1937436
2018-11-22,1933823
2018-11-23,1892358
2018-11-24,1866230
2018-11-25,1834561
2018-11-26,1839159
2018-11-27,1849600
2018-11-28,1848080
2018-11-29,1865362
2018-12-01,1964907
2018-12-02,1983783
2018-12-03,1978094
2018-12-04,1968432
2018-12-05,1992770
2018-12-07,2045301
2018-12-09,1992133
2018-12-10,1931964
2018-12-11,1929000
2018-12-12,1923749
2018-12-13,1916112
2018-12-14,1921150
2018-12-15,1927715
2018-12-16,1982033
2018-12-17,1969101
2018-12-18,1944362
2018-12-19,1940472
2018-12-20,1939326
2018-12-21,1931902
2018-12-22,1923406
2018-12-23,1938605
2018-12-24,1931684
2018-12-25,1948219
2018-12-26,1944920
2018-12-27,1957120
2018-12-28,1965577
2018-12-29,1941979
2018-12-30,1940616
2018-12-31,1937530
2019-01-01,1905615
2019-01-02,1889568
2019-01-03,1898606
2019-01-04,1901172
2019-01-05,1895168
2019-01-06,1843812
2019-01-08,1831539
2019-01-10,1796933
2019-01-11,1725772
2019-01-12,1642758
2019-01-13,1597258
2019-01-14,1574498
2019-01-15,1523628
2019-01-16,1504326
2019-01-17,1480361
2019-01-18,1464020
2019-01-19,1483815
2019-01-20,1528695
2019-01-21,1560151
2019-01-22,1571052
2019-01-23,1587752
2019-01-24,1575692
2019-01-25,1565116
2019-01-26,1554465
2019-01-27,1537201
2019-01-29,1538682
2019-01-30,1537616
2019-01-31,1545582
2019-02-01,1546988
2019-02-02,1553336
2019-02-03,1567410
2019-02-04,1589821
2019-02-05,1587827
2019-02-06,1567480
2019-02-07,1568026
2019-02-08,1553393
2019-02-09,1562218
2019-02-10,1563121
2019-02-11,1538426
2019-02-12,1519158
2019-02-13,1504292
2019-02-14,1490438
2019-02-15,1474908
2019-02-16,1435125
2019-02-17,1416641
2019-02-18,1430641
2019-02-19,1423515
2019-02-20,1429089
2019-02-21,1423756
2019-02-22,1416648
2019-02-23,1445188
2019-02-24,1468398
2019-02-25,1482018
2019-02-26,1550802
2019-02-27,1605045
2019-02-28,1609350
2019-03-01,1630621
2019-03-02,1654041
2019-03-03,1717369
2019-03-04,1710213
2019-03-05,1697287
2019-03-06,1746674
2019-03-07,1756915
2019-03-08,1736239
2019-03-09,1727632
2019-03-10,1735124
2019-03-11,1745403
2019-03-12,1719294
2019-03-13,1711262
2019-03-14,1677105
2019-03-15,1653722
2019-03-16,1708186
2019-03-17,1781182
2019-03-18,1778577
2019-03-19,1786581
2019-03-20,1785028
2019-03-21,1778319
2019-03-22,1799053
2019-03-23,1822642
2019-03-24,1800401
2019-03-25,1819249
2019-03-26,1829896
2019-03-27,1835960
2019-03-28,1828487
2019-03-29,1806655
2019-03-30,1785802
2019-03-31,1788264
2019-04-01,1795509
2019-04-02,1791780
2019-04-03,1798008
2019-04-04,1777120
2019-04-05,1802997
2019-04-06,1787926
2019-04-07,1779235
2019-04-08,1781778
2019-04-09,1787217
2019-04-10,1784722
2019-04-11,1769442
2019-04-12,1696124
2019-04-13,1669945
2019-04-14,1699270
2019-04-15,1704804
2019-04-16,1708261
2019-04-17,1706409
2019-04-18,1671900
2019-04-19,1656844
2019-04-20,1693507
2019-04-21,1734247
2019-04-22,1737099
2019-04-23,1739755
2019-04-24,1752492
2019-04-25,1743568
2019-04-26,1751406
2019-04-27,1770559
2019-04-28,1837291
2019-04-29,1853128
2019-04-30,1849096
2019-05-01,1854629
2019-05-02,1909088
2019-05-03,1917133
2019-05-04,1950377
2019-05-05,1942080
2019-05-06,1958836
2019-05-07,2018548
2019-05-08,1980409
2019-05-09,1921626
2019-05-10,1844412
2019-05-11,1770287
2019-05-12,1733038
2019-05-13,1716755
2019-05-14,1701162
2019-05-15,1685585
2019-05-16,1658953
2019-05-17,1625538
2019-05-18,1589908
2019-05-19,1550233
2019-05-20,1502938
2019-05-21,1491439
2019-05-22,1491116
2019-05-23,1477386
2019-05-24,1488453
2019-05-25,1497435
2019-05-26,1494242
2019-05-27,1503369
2019-05-28,1516092
2019-05-29,1533534
2019-05-30,1577608
2019-05-31,1644168
2019-06-01,1626431
2019-06-02,1637019
2019-06-03,1689388
2019-06-04,1757878
2019-06-05,1683798
2019-06-06,1618918
2019-06-07,1667153
2019-06-08,1735909
2019-06-09,1750291
2019-06-10,1739770
2019-06-11,1720879
2019-06-12,1703914
2019-06-13,1679698
2019-06-14,1655031
2019-06-15,1654777
2019-06-16,1657656
2019-06-17,1667964
2019-06-18,1642997
2019-06-19,1643498
2019-06-20,1648642
2019-06-21,1626986
2019-06-22,1614830
2019-06-23,1581286
2019-06-24,1539686
2019-06-25,1485174
2019-06-26,1455391
2019-06-27,1492185
2019-06-28,1472158
2019-06-29,1501013
2019-06-30,1534121
2019-07-01,1610828
2019-07-02,1626597
2019-07-03,1623698
2019-07-04,1657364
2019-07-05,1692006
2019-07-06,1705490
2019-07-07,1745335
2019-07-08,1807740
2019-07-09,1819488
2019-07-10,1824655
2019-07-11,1861674
2019-07-12,1860502
2019-07-13,1833928
2019-07-14,1858895
2019-07-15,1836936
2019-07-16,1821642
2019-07-17,1780235
2019-07-18,1758861
2019-07-19,1759949
2019-07-20,1758040
2019-07-21,1755593
2019-07-22,1740639
2019-07-23,1726717
2019-07-24,1715634
2019-07-25,1729614
2019-07-26,1744074
2019-07-27,1785802
2019-07-28,1812690
2019-07-29,1803918
2019-07-30,1771721
2019-07-31,1771331
2019-08-01,1785264
2019-08-02,1836597
2019-08-03,1880045
2019-08-04,1928752
2019-08-05,1964150
2019-08-06,1893366
2019-08-07,1880137
2019-08-08,1884335
2019-08-09,1942845
2019-08-10,1963620
2019-08-11,1965121
2019-08-12,1967895
2019-08-13,1940856
2019-08-14,1896596
2019-08-15,1869349
2019-08-16,1844063
2019-08-17,1862099
2019-08-18,1868992
2019-08-19,1865588
2019-08-20,1870096
2019-08-21,1838972
2019-08-22,1841072
2019-08-23,1844547
2019-08-24,1862931
2019-08-24,1862931
2019-08-25,1943562
2019-08-25,1943562
2019-08-26,2023072
2019-08-27,2035041
2019-08-27,2035041
2019-08-28,2006394
2019-08-29,2003052
2019-08-30,1990668
2019-08-31,1973096
2019-09-01,1959769
2019-09-02,1968038
2019-09-03,1973514
2019-09-04,1999720
2019-09-05,1988166
2019-09-06,1978806
2019-09-07,1986635
2019-09-08,2003598
2019-09-09,2024974
2019-09-10,2052914
2019-09-11,2060054
2019-09-12,2061895
2019-09-13,2103152
2019-09-14,2090864
2019-09-15,2086693
2019-09-16,2088251
2019-09-17,2071751
2019-09-18,2057601
2019-09-19,2053936
2019-09-20,2066135
2019-09-21,2066128
2019-09-22,2056697
2019-09-23,2050574
2019-09-24,2028977
2019-09-25,2023634
2019-09-26,2010534
2019-09-27,2000363
2019-09-28,1980714
2019-09-29,1947947
2019-09-30,1928762
2019-10-01,1888660
2019-10-02,1854429
2019-10-03,1825263
2019-10-04,1762627
2019-10-05,1682247
2019-10-06,1642085
2019-10-07,1630287
2019-10-08,1629718
2019-10-09,1663770
2019-10-10,1744203
2019-10-11,1738498
2019-10-12,1729773
2019-10-13,1736614
2019-10-14,1738028
2019-10-15,1727697
2019-10-16,1724837
2019-10-17,1726870
2019-10-18,1759868
2019-10-19,1791503
2019-10-20,1778701
2019-10-21,1771909
2019-10-22,1765496
2019-10-23,1763732
2019-10-24,1747073
2019-10-25,1744376
2019-10-26,1763619
2019-10-27,1790748
2019-10-28,1769229
2019-10-29,1780075
2019-10-30,1771087
2019-10-31,1769257
2019-11-01,1790208
2019-11-02,1795615
2019-11-03,1863863
2019-11-04,1882251
2019-11-05,1869750
2019-11-06,1860982
2019-11-07,1879665
2019-11-08,1919670
2019-11-09,2009098
2019-11-10,2098380
2019-11-11,2091054
2019-11-12,2075477
2019-11-13,2050224
2019-11-14,2037514
2019-11-15,1987608
2019-11-16,2000370
2019-11-17,1965916
2019-11-18,1955566
2019-11-19,1954743
2019-11-20,1950628
2019-11-21,1925960
2019-11-22,1933037
2019-11-23,1945330
2019-11-24,1914860
2019-11-25,1897741
2019-11-26,1906647
2019-11-27,1899161
2019-11-28,1924413
2019-11-29,1919582
2019-11-30,1899734
2019-12-01,1890972
2019-12-02,1886530
2019-12-03,1881865
2019-12-04,1862544
2019-12-05,1860774
2019-12-06,1835943
2019-12-07,1802071
2019-12-08,1809571
2019-12-09,1842604
2019-12-10,1855942
2019-12-11,1832097
2019-12-12,1844504
2019-12-13,1879362
2019-12-14,1881998
2019-12-15,1876762
2019-12-16,1928888
2019-12-17,1963618
2019-12-18,1967540
2019-12-19,1972998
2019-12-20,2014470
2019-12-21,2050944
2019-12-22,2010027
2019-12-23,1948017
2019-12-24,1925293
2019-12-25,1948156
2019-12-26,1964165
2019-12-27,2001396
2019-12-28,2039040
2019-12-29,2105617
2019-12-30,2081703
2019-12-31,2060902
2020-01-01,2016286
2020-01-02,2000018
2020-01-03,2001903
2020-01-04,2087933
2020-01-05,2074092
2020-01-06,2049145
2020-01-07,2032962
2020-01-08,2010562
2020-01-09,2006681
2020-01-10,2026500
2020-01-11,2029182
2020-01-12,2042708
2020-01-13,2043742
2020-01-14,2048621
2020-01-15,2053266
2020-01-16,2058568
2020-01-17,2049422
2020-01-18,2038873
2020-01-19,2040983
2020-01-20,2043075
2020-01-21,2038151
2020-01-22,2025517
2020-01-23,2024676
2020-01-24,1999494
2020-01-25,1980036
2020-01-26,1970755
2020-01-27,1943351
2020-01-28,1898785
2020-01-29,1873849
2020-01-30,1826612
2020-01-31,1754363
2020-02-01,1715619
2020-02-02,1717321
2020-02-03,1769402
2020-02-04,1745586
2020-02-05,1730842
2020-02-06,1774904
2020-02-07,1746391
2020-02-08,1739213
2020-02-09,1711603
2020-02-10,1732723
2020-02-11,1699251
2020-02-12,1668563
2020-02-13,1607315
2020-02-14,1616205
2020-02-15,1648049
2020-02-16,1641362
2020-02-17,1604562
2020-02-18,1582983
2020-02-19,1577845
2020-02-20,1577070
2020-02-21,1583541
2020-02-22,1599289
2020-02-23,1611262
2020-02-24,1644230
2020-02-25,1657107
2020-02-26,1659098
2020-02-27,1671950
2020-02-28,1682587
2020-02-29,1710725
2020-03-01,1699902
2020-03-02,1651197
2020-03-03,1654596
2020-03-04,1660359
2020-03-05,1656519
2020-03-06,1695735
2020-03-07,1745215
2020-03-08,1747682
2020-03-09,1765628
2020-03-10,1797877
2020-03-11,1832946
2020-03-12,1810362
2020-03-13,1811856
2020-03-14,1794424
2020-03-15,1784067
2020-03-16,1764466
2020-03-17,1758885
2020-03-18,1743002
2020-03-19,1749659
2020-03-20,1758245
2020-03-21,1803715
2020-03-22,1879337
2020-03-23,1860524
2020-03-24,1841426
2020-03-25,1805664
2020-03-26,1801764
2020-03-27,1794891
2020-03-28,1764972
2020-03-29,1735170
2020-03-30,1713292
2020-03-31,1693755
2020-04-01,1726257
2020-04-02,1716310
2020-04-03,1717355
2020-04-04,1713090
2020-04-05,1685226
2020-04-06,1668639
2020-04-07,1655718
2020-04-08,1648449
2020-04-09,1627069
2020-04-10,1594078
2020-04-11,1566977
2020-04-12,1557839
2020-04-13,1552005
2020-04-14,1568819
2020-04-15,1604694
2020-04-16,1665125
2020-04-17,1713388
2020-04-18,1756347
2020-04-19,1831202
2020-04-20,1830429
2020-04-21,1837163
2020-04-22,1821771
2020-04-23,1811390
2020-04-24,1855702
2020-04-25,1899157
2020-04-26,1951363
2020-04-27,1975230
2020-04-28,2035465
2020-04-29,2033288
2020-04-30,2009223
2020-05-01,2018314
2020-05-02,2031986
2020-05-03,2038356
2020-05-04,2025745
2020-05-05,2010140
2020-05-06,1991450
2020-05-07,1984796
2020-05-08,1960093
2020-05-09,1932719
2020-05-10,1882457
2020-05-11,1832551
2020-05-12,1860410
2020-05-13,1852662
