date_obj,Bronze%20gold-trimmed%20set%20(lg) price
2019-03-23,287446
2019-03-24,287446
2019-03-25,283875
2019-03-26,285836
2019-03-27,285836
2019-03-28,290691
2019-03-29,286699
2019-03-30,286699
2019-03-31,286151
2019-04-01,286151
2019-04-02,286738
2019-04-03,286738
2019-04-04,287909
2019-04-05,287909
2019-04-06,288723
2019-04-07,288723
2019-04-08,292257
2019-04-09,292257
2019-04-10,299312
2019-04-11,299312
2019-04-12,306201
2019-04-13,306201
2019-04-14,306949
2019-04-15,306949
2019-04-16,308455
2019-04-17,308455
2019-04-18,308523
2019-04-19,308523
2019-04-20,305313
2019-04-21,305313
2019-04-22,298587
2019-04-23,298587
2019-04-24,289806
2019-04-25,289806
2019-04-26,279399
2019-04-27,279399
2019-04-28,265673
2019-04-29,265673
2019-04-30,252505
2019-05-01,252505
2019-05-02,242356
2019-05-03,240091
2019-05-04,240091
2019-05-05,235495
2019-05-06,235495
2019-05-07,230668
2019-05-08,230668
2019-05-09,225495
2019-05-10,225495
2019-05-11,223212
2019-05-12,222543
2019-05-13,222543
2019-05-14,219139
2019-05-15,219139
2019-05-16,220221
2019-05-17,220221
2019-05-18,223869
2019-05-19,223869
2019-05-20,221821
2019-05-21,221821
2019-05-22,226180
2019-05-23,226180
2019-05-24,227072
2019-05-25,227072
2019-05-26,224490
2019-05-27,224490
2019-05-28,222301
2019-05-29,222301
2019-05-30,219042
2019-05-31,219042
2019-06-01,223008
2019-06-02,223008
2019-06-03,220568
2019-06-04,220568
2019-06-05,221084
2019-06-06,221084
2019-06-07,225401
2019-06-08,225401
2019-06-09,222634
2019-06-10,222634
2019-06-11,221073
2019-06-12,221073
2019-06-13,219176
2019-06-14,219176
2019-06-15,220086
2019-06-16,225468
2019-06-17,225468
2019-06-18,224564
2019-06-19,224564
2019-06-20,221626
2019-06-21,221626
2019-06-22,220510
2019-06-23,220510
2019-06-24,222292
2019-06-25,222292
2019-06-26,223318
2019-06-27,222458
2019-06-28,222458
2019-06-29,222018
2019-06-30,222018
2019-07-01,223688
2019-07-02,223688
2019-07-03,223235
2019-07-04,223235
2019-07-05,225458
2019-07-06,225458
2019-07-07,224320
2019-07-08,224320
2019-07-09,229206
2019-07-10,229206
2019-07-11,232504
2019-07-12,232504
2019-07-13,233445
2019-07-14,240125
2019-07-15,240125
2019-07-16,240125
2019-07-17,248371
2019-07-18,248371
2019-07-19,248371
2019-07-20,250863
2019-07-21,250863
2019-07-22,248350
2019-07-23,248350
2019-07-24,245674
2019-07-25,245674
2019-07-26,245674
2019-07-27,240798
2019-07-28,240798
2019-07-29,236944
2019-07-30,236944
2019-07-31,236330
2019-08-01,236330
2019-08-02,234305
2019-08-03,234305
2019-08-04,234288
2019-08-05,234288
2019-08-06,232539
2019-08-07,232539
2019-08-08,229985
2019-08-09,229985
2019-08-10,230058
2019-08-11,230058
2019-08-12,232098
2019-08-13,232098
2019-08-14,232098
2019-08-15,233171
2019-08-16,233347
2019-08-17,233347
2019-08-18,233347
2019-08-19,232002
2019-08-20,232002
2019-08-21,232002
2019-08-22,233674
2019-08-23,233674
2019-08-24,233912
2019-08-24,233912
2019-08-25,233912
2019-08-25,233912
2019-08-26,233912
2019-08-27,238364
2019-08-27,238364
2019-08-28,238364
2019-08-29,242482
2019-08-30,242482
2019-08-31,247851
2019-09-01,254886
2019-09-02,254886
2019-09-03,264110
2019-09-04,264110
2019-09-05,272273
2019-09-06,272273
2019-09-07,271371
2019-09-08,271371
2019-09-09,281391
2019-09-10,281391
2019-09-11,284655
2019-09-12,284655
2019-09-13,284655
2019-09-14,287273
2019-09-15,287273
2019-09-16,288838
2019-09-17,288838
2019-09-18,291373
2019-09-19,291373
2019-09-20,291373
2019-09-21,289848
2019-09-22,289848
2019-09-23,287961
2019-09-24,287961
2019-09-25,284597
2019-09-26,284597
2019-09-27,283044
2019-09-28,283044
2019-09-29,280114
2019-09-30,280114
2019-10-01,273720
2019-10-02,273720
2019-10-03,273720
2019-10-04,274237
2019-10-05,274237
2019-10-06,271001
2019-10-07,271001
2019-10-08,271431
2019-10-09,271431
2019-10-10,266179
2019-10-11,266179
2019-10-12,266322
2019-10-13,266322
2019-10-14,266410
2019-10-15,266410
2019-10-16,261740
2019-10-17,261740
2019-10-18,263368
2019-10-19,263368
2019-10-20,262944
2019-10-21,262944
2019-10-22,264478
2019-10-23,264478
2019-10-24,272725
2019-10-25,272725
2019-10-26,271850
2019-10-27,271850
2019-10-28,266365
2019-10-29,266365
2019-10-30,266365
2019-10-31,262536
2019-11-01,262536
2019-11-02,262460
2019-11-03,262460
2019-11-04,258776
2019-11-05,258776
2019-11-06,258776
2019-11-07,261989
2019-11-08,261989
2019-11-09,257902
2019-11-10,257902
2019-11-11,253743
2019-11-12,253743
2019-11-13,253743
2019-11-14,249123
2019-11-15,249123
2019-11-16,246702
2019-11-17,246702
2019-11-18,245088
2019-11-19,245088
2019-11-20,242196
2019-11-21,242196
2019-11-22,242196
2019-11-23,240172
2019-11-24,240172
2019-11-25,239129
2019-11-26,239129
2019-11-27,239129
2019-11-28,237676
2019-11-29,237676
2019-11-30,241216
2019-12-01,241216
2019-12-02,241216
2019-12-03,240158
2019-12-04,240158
2019-12-05,240158
2019-12-06,244226
2019-12-07,244226
2019-12-08,244226
2019-12-09,245639
2019-12-10,245639
2019-12-11,245101
2019-12-12,245101
2019-12-13,245101
2019-12-14,246149
2019-12-15,245477
2019-12-16,245477
2019-12-17,247383
2019-12-18,247383
2019-12-19,247383
2019-12-20,252011
2019-12-21,252011
2019-12-22,257756
2019-12-23,257756
2019-12-24,261465
2019-12-25,261465
2019-12-26,267030
2019-12-27,267030
2019-12-28,269121
2019-12-29,269121
2019-12-30,272869
2019-12-31,272869
2020-01-01,275708
2020-01-02,275708
2020-01-03,276093
2020-01-04,276093
2020-01-05,272358
2020-01-06,272358
2020-01-07,269953
2020-01-08,269953
2020-01-09,272430
2020-01-10,272430
2020-01-11,273810
2020-01-12,273810
2020-01-13,276811
2020-01-14,276811
2020-01-15,276408
2020-01-16,276408
2020-01-17,278750
2020-01-18,278750
2020-01-19,278448
2020-01-20,278448
2020-01-21,278448
2020-01-22,283106
2020-01-23,283106
2020-01-24,285132
2020-01-25,285132
2020-01-26,292459
2020-01-27,292459
2020-01-28,301915
2020-01-29,301915
2020-01-30,299525
2020-01-31,299525
2020-02-01,299759
2020-02-02,299759
2020-02-03,301749
2020-02-04,301749
2020-02-05,301749
2020-02-06,297666
2020-02-07,297666
2020-02-08,301597
2020-02-09,301597
2020-02-10,301818
2020-02-11,301818
2020-02-12,298186
2020-02-13,298186
2020-02-14,300572
2020-02-15,300572
2020-02-16,300572
2020-02-17,300872
2020-02-18,300872
2020-02-19,302465
2020-02-20,302465
2020-02-21,297496
2020-02-22,297496
2020-02-23,297847
2020-02-24,297847
2020-02-25,295027
2020-02-26,295027
2020-02-27,296762
2020-02-28,296762
2020-02-29,294396
2020-03-01,294396
2020-03-02,292359
2020-03-03,292359
2020-03-04,292644
2020-03-05,292644
2020-03-06,294818
2020-03-07,294818
2020-03-08,295182
2020-03-09,295182
2020-03-10,295294
2020-03-11,295294
2020-03-12,292292
2020-03-13,292292
2020-03-14,291979
2020-03-15,291979
2020-03-16,291452
2020-03-17,291452
2020-03-18,289145
2020-03-19,289145
2020-03-20,290734
2020-03-21,290734
2020-03-22,290456
2020-03-23,290456
2020-03-24,289004
2020-03-25,289004
2020-03-26,293648
2020-03-27,293648
2020-03-28,294919
2020-03-29,292492
2020-03-30,290155
2020-03-31,290155
2020-04-01,288596
2020-04-02,288596
2020-04-03,292139
2020-04-04,292139
2020-04-05,292578
2020-04-06,292978
2020-04-07,292978
2020-04-08,290671
2020-04-09,290671
2020-04-10,292262
2020-04-11,295912
2020-04-12,295912
2020-04-13,297555
2020-04-14,296955
2020-04-15,296301
2020-04-16,296301
2020-04-17,294822
2020-04-18,293892
2020-04-19,292560
2020-04-20,292560
2020-04-21,288038
2020-04-22,284817
2020-04-23,284817
2020-04-24,280736
2020-04-25,280736
2020-04-26,278373
2020-04-27,275337
2020-04-28,273638
2020-04-29,273638
2020-04-30,272209
2020-05-01,272209
2020-05-02,269930
2020-05-03,269930
2020-05-04,267409
2020-05-05,267409
2020-05-06,265444
2020-05-07,265444
2020-05-08,264100
2020-05-09,262715
2020-05-10,262715
2020-05-11,259024
2020-05-12,259024
2020-05-13,257616
