date_obj,Bandana%20eyepatch%20(white) price
2019-03-15,1260
2019-03-16,1260
2019-03-17,1199
2019-03-18,1199
2019-03-19,1199
2019-03-20,1199
2019-03-21,1199
2019-03-22,1199
2019-03-23,1199
2019-03-24,1199
2019-03-25,1199
2019-03-26,1199
2019-03-27,1199
2019-03-28,1199
2019-03-29,1199
2019-03-30,1199
2019-03-31,1199
2019-04-01,1199
2019-04-02,1199
2019-04-03,1199
2019-04-04,1199
2019-04-05,1199
2019-04-06,1199
2019-04-07,1199
2019-04-08,1199
2019-04-09,1199
2019-04-10,1146
2019-04-11,1146
2019-04-12,1146
2019-04-13,1146
2019-04-14,1146
2019-04-15,1146
2019-04-16,1146
2019-04-17,1146
2019-04-18,1146
2019-04-19,1146
2019-04-20,1146
2019-04-21,1146
2019-04-22,1090
2019-04-23,1090
2019-04-24,1090
2019-04-25,1090
2019-04-26,1090
2019-04-27,1090
2019-04-28,1090
2019-04-29,1090
2019-04-30,1090
2019-05-01,1090
2019-05-02,1090
2019-05-03,1090
2019-05-04,1045
2019-05-05,1045
2019-05-06,1045
2019-05-07,1045
2019-05-08,1045
2019-05-09,1045
2019-05-10,1045
2019-05-11,1045
2019-05-12,1045
2019-05-13,1045
2019-05-14,1045
2019-05-15,1045
2019-05-16,1045
2019-05-17,1045
2019-05-18,1008
2019-05-19,1008
2019-05-20,1008
2019-05-21,1008
2019-05-22,1008
2019-05-23,1008
2019-05-24,1008
2019-05-25,1008
2019-05-26,1008
2019-05-27,1008
2019-05-28,1008
2019-05-29,1008
2019-05-30,1008
2019-05-31,1008
2019-06-01,1008
2019-06-02,1008
2019-06-03,964
2019-06-04,964
2019-06-05,964
2019-06-06,964
2019-06-07,964
2019-06-08,964
2019-06-09,964
2019-06-10,964
2019-06-11,964
2019-06-12,964
2019-06-13,964
2019-06-14,964
2019-06-15,964
2019-06-16,964
2019-06-17,964
2019-06-18,964
2019-06-19,964
2019-06-20,964
2019-06-21,964
2019-06-22,964
2019-06-23,916
2019-06-24,916
2019-06-25,916
2019-06-26,916
2019-06-27,916
2019-06-28,916
2019-06-29,916
2019-06-30,916
2019-07-01,916
2019-07-02,916
2019-07-03,916
2019-07-04,916
2019-07-05,916
2019-07-06,916
2019-07-07,916
2019-07-08,916
2019-07-09,916
2019-07-10,916
2019-07-11,872
2019-07-12,872
2019-07-13,872
2019-07-14,872
2019-07-15,872
2019-07-16,872
2019-07-17,872
2019-07-18,872
2019-07-19,872
2019-07-20,872
2019-07-21,872
2019-07-22,872
2019-07-23,872
2019-07-24,872
2019-07-25,872
2019-07-26,872
2019-07-27,872
2019-07-28,872
2019-07-29,830
2019-07-30,830
2019-07-31,830
2019-08-01,830
2019-08-02,830
2019-08-03,830
2019-08-04,830
2019-08-05,830
2019-08-06,830
2019-08-07,830
2019-08-08,830
2019-08-09,830
2019-08-10,830
2019-08-11,830
2019-08-12,830
2019-08-13,830
2019-08-14,830
2019-08-15,830
2019-08-16,855
2019-08-17,855
2019-08-18,855
2019-08-19,855
2019-08-20,855
2019-08-21,855
2019-08-22,855
2019-08-23,855
2019-08-24,855
2019-08-24,855
2019-08-25,855
2019-08-25,855
2019-08-26,855
2019-08-27,855
2019-08-27,855
2019-08-28,855
2019-08-29,855
2019-08-30,855
2019-08-31,855
2019-09-01,855
2019-09-02,855
2019-09-03,855
2019-09-04,855
2019-09-05,855
2019-09-06,855
2019-09-07,855
2019-09-08,855
2019-09-09,827
2019-09-10,827
2019-09-11,827
2019-09-12,827
2019-09-13,827
2019-09-14,827
2019-09-15,827
2019-09-16,827
2019-09-17,827
2019-09-18,827
2019-09-19,827
2019-09-20,827
2019-09-21,827
2019-09-22,827
2019-09-23,827
2019-09-24,827
2019-09-25,827
2019-09-26,827
2019-09-27,827
2019-09-28,827
2019-09-29,827
2019-09-30,827
2019-10-01,827
2019-10-02,827
2019-10-03,827
2019-10-04,827
2019-10-05,787
2019-10-06,787
2019-10-07,787
2019-10-08,787
2019-10-09,787
2019-10-10,787
2019-10-11,787
2019-10-12,787
2019-10-13,787
2019-10-14,787
2019-10-15,787
2019-10-16,787
2019-10-17,787
2019-10-18,787
2019-10-19,787
2019-10-20,787
2019-10-21,787
2019-10-22,787
2019-10-23,787
2019-10-24,787
2019-10-25,787
2019-10-26,787
2019-10-27,787
2019-10-28,787
2019-10-29,783
2019-10-30,783
2019-10-31,783
2019-11-01,783
2019-11-02,783
2019-11-03,783
2019-11-04,783
2019-11-05,783
2019-11-06,783
2019-11-07,783
2019-11-08,783
2019-11-09,783
2019-11-10,783
2019-11-11,783
2019-11-12,783
2019-11-13,783
2019-11-14,783
2019-11-15,783
2019-11-16,783
2019-11-17,783
2019-11-18,783
2019-11-19,783
2019-11-20,783
2019-11-21,783
2019-11-22,783
2019-11-23,783
2019-11-24,783
2019-11-25,783
2019-11-26,783
2019-11-27,783
2019-11-28,783
2019-11-29,783
2019-11-30,759
2019-12-01,759
2019-12-02,759
2019-12-03,759
2019-12-04,759
2019-12-05,759
2019-12-06,759
2019-12-07,759
2019-12-08,759
2019-12-09,759
2019-12-10,759
2019-12-11,759
2019-12-12,759
2019-12-13,759
2019-12-14,759
2019-12-15,759
2019-12-16,759
2019-12-17,759
2019-12-18,759
2019-12-19,759
2019-12-20,759
2019-12-21,759
2019-12-22,759
2019-12-23,759
2019-12-24,759
2019-12-25,759
2019-12-26,759
2019-12-27,723
2019-12-28,723
2019-12-29,723
2019-12-30,723
2019-12-31,723
2020-01-01,723
2020-01-02,723
2020-01-03,723
2020-01-04,723
2020-01-05,723
2020-01-06,723
2020-01-07,723
2020-01-08,723
2020-01-09,723
2020-01-10,723
2020-01-11,723
2020-01-12,723
2020-01-13,723
2020-01-14,723
2020-01-15,723
2020-01-16,723
2020-01-17,723
2020-01-18,723
2020-01-19,723
2020-01-20,723
2020-01-21,698
2020-01-22,698
2020-01-23,698
2020-01-24,698
2020-01-25,698
2020-01-26,698
2020-01-27,698
2020-01-28,698
2020-01-29,698
2020-01-30,698
2020-01-31,698
2020-02-01,698
2020-02-02,698
2020-02-03,698
2020-02-04,698
2020-02-05,698
2020-02-06,698
2020-02-07,698
2020-02-08,698
2020-02-09,698
2020-02-10,670
2020-02-11,670
2020-02-12,670
2020-02-13,670
2020-02-14,670
2020-02-15,670
2020-02-16,670
2020-02-17,670
2020-02-18,670
2020-02-19,670
2020-02-20,670
2020-02-21,670
2020-02-22,670
2020-02-23,670
2020-02-24,670
2020-02-25,670
2020-02-26,670
2020-02-27,670
2020-02-28,670
2020-02-29,670
2020-03-01,670
2020-03-02,670
2020-03-03,659
2020-03-04,659
2020-03-05,659
2020-03-06,659
2020-03-07,659
2020-03-08,659
2020-03-09,659
2020-03-10,659
2020-03-11,659
2020-03-12,659
2020-03-13,659
2020-03-14,659
2020-03-15,659
2020-03-16,659
2020-03-17,659
2020-03-18,659
2020-03-19,659
2020-03-20,659
2020-03-21,659
2020-03-22,659
2020-03-23,659
2020-03-24,640
2020-03-25,640
2020-03-26,640
2020-03-27,640
2020-03-28,640
2020-03-29,640
2020-03-30,640
2020-03-31,640
2020-04-01,640
2020-04-02,640
2020-04-03,640
2020-04-04,640
2020-04-05,640
2020-04-06,640
2020-04-07,640
2020-04-08,640
2020-04-09,640
2020-04-10,610
2020-04-11,610
2020-04-12,610
2020-04-13,610
2020-04-14,610
2020-04-15,610
2020-04-16,610
2020-04-17,610
2020-04-18,610
2020-04-19,610
2020-04-20,610
2020-04-21,610
2020-04-22,610
2020-04-23,610
2020-04-24,610
2020-04-25,610
2020-04-26,610
2020-04-27,585
2020-04-28,585
2020-04-29,585
2020-04-30,585
2020-05-01,585
2020-05-02,585
2020-05-03,585
2020-05-04,585
2020-05-05,585
2020-05-06,585
2020-05-07,585
2020-05-08,585
2020-05-09,585
2020-05-10,585
2020-05-11,585
2020-05-12,585
2020-05-13,585
