date_obj,Black%20gold-trimmed%20set%20(sk) price
2019-03-24,715751
2019-03-25,715751
2019-03-26,711240
2019-03-27,711240
2019-03-28,711240
2019-03-29,711240
2019-03-30,711240
2019-03-31,711240
2019-04-01,711240
2019-04-02,711240
2019-04-03,711240
2019-04-04,711240
2019-04-05,711240
2019-04-06,711240
2019-04-07,711240
2019-04-08,711240
2019-04-09,713464
2019-04-10,713464
2019-04-11,713464
2019-04-12,713464
2019-04-13,713464
2019-04-14,713464
2019-04-15,713464
2019-04-16,713464
2019-04-17,713464
2019-04-18,713464
2019-04-19,721066
2019-04-20,721066
2019-04-21,721066
2019-04-22,721066
2019-04-23,721066
2019-04-24,721066
2019-04-25,721066
2019-04-26,691367
2019-04-27,691367
2019-04-28,691367
2019-04-29,691367
2019-04-30,691367
2019-05-01,691367
2019-05-02,691367
2019-05-03,691367
2019-05-04,691367
2019-05-05,660501
2019-05-06,660501
2019-05-07,660501
2019-05-08,660501
2019-05-09,660501
2019-05-10,660501
2019-05-11,660501
2019-05-12,660501
2019-05-13,631255
2019-05-14,631255
2019-05-15,631255
2019-05-16,631255
2019-05-17,631255
2019-05-18,631255
2019-05-19,631255
2019-05-20,631255
2019-05-21,602828
2019-05-22,602828
2019-05-23,602828
2019-05-24,602828
2019-05-25,602828
2019-05-26,602828
2019-05-27,602828
2019-05-28,602828
2019-05-29,576146
2019-05-30,576146
2019-05-31,576146
2019-06-01,576146
2019-06-02,576146
2019-06-03,576146
2019-06-04,576146
2019-06-05,553056
2019-06-06,553056
2019-06-07,553056
2019-06-08,553056
2019-06-09,553056
2019-06-10,553056
2019-06-11,553056
2019-06-12,553056
2019-06-13,532847
2019-06-14,532847
2019-06-15,532847
2019-06-16,532847
2019-06-17,532847
2019-06-18,532847
2019-06-19,532847
2019-06-20,511245
2019-06-21,511245
2019-06-22,511245
2019-06-23,511245
2019-06-24,511245
2019-06-25,511245
2019-06-26,511245
2019-06-27,511245
2019-06-28,493726
2019-06-29,493726
2019-06-30,493726
2019-07-01,493726
2019-07-02,493726
2019-07-03,493726
2019-07-04,493726
2019-07-05,493726
2019-07-06,493726
2019-07-07,493726
2019-07-08,493726
2019-07-09,493898
2019-07-10,493898
2019-07-11,493898
2019-07-12,493898
2019-07-13,493898
2019-07-14,493898
2019-07-15,493898
2019-07-16,493898
2019-07-17,493898
2019-07-18,493898
2019-07-19,493898
2019-07-20,506408
2019-07-21,506408
2019-07-22,506408
2019-07-23,506408
2019-07-24,506408
2019-07-25,506408
2019-07-26,506408
2019-07-27,506408
2019-07-28,506408
2019-07-29,506408
2019-07-30,506408
2019-07-31,506408
2019-08-01,506408
2019-08-02,520242
2019-08-03,520242
2019-08-04,520242
2019-08-05,520242
2019-08-06,520242
2019-08-07,520242
2019-08-08,520242
2019-08-09,520242
2019-08-10,520242
2019-08-11,520242
2019-08-12,520242
2019-08-13,520242
2019-08-14,520242
2019-08-15,534965
2019-08-16,534965
2019-08-17,534965
2019-08-18,534965
2019-08-19,534965
2019-08-20,534965
2019-08-21,534965
2019-08-22,534965
2019-08-23,534965
2019-08-24,534965
2019-08-24,534965
2019-08-25,534965
2019-08-25,534965
2019-08-26,534965
2019-08-27,534965
2019-08-27,534965
2019-08-28,534965
2019-08-29,548794
2019-08-30,548794
2019-08-31,548794
2019-09-01,548794
2019-09-02,548794
2019-09-03,548794
2019-09-04,548794
2019-09-05,548794
2019-09-06,548794
2019-09-07,548794
2019-09-08,548794
2019-09-09,548794
2019-09-10,548794
2019-09-11,548794
2019-09-12,564545
2019-09-13,564545
2019-09-14,564545
2019-09-15,564545
2019-09-16,564545
2019-09-17,564545
2019-09-18,564545
2019-09-19,564545
2019-09-20,564545
2019-09-21,564545
2019-09-22,564545
2019-09-23,564545
2019-09-24,564545
2019-09-25,564545
2019-09-26,564545
2019-09-27,564545
2019-09-28,573948
2019-09-29,573948
2019-09-30,573948
2019-10-01,573948
2019-10-02,573948
2019-10-03,573948
2019-10-04,573948
2019-10-05,573948
2019-10-06,573948
2019-10-07,573948
2019-10-08,573948
2019-10-09,573948
2019-10-10,576875
2019-10-11,576875
2019-10-12,576875
2019-10-13,576875
2019-10-14,576875
2019-10-15,576875
2019-10-16,576875
2019-10-17,576875
2019-10-18,576875
2019-10-19,576875
2019-10-20,576875
2019-10-21,576875
2019-10-22,576875
2019-10-23,576875
2019-10-24,576875
2019-10-25,587905
2019-10-26,587905
2019-10-27,587905
2019-10-28,587905
2019-10-29,587905
2019-10-30,587905
2019-10-31,587905
2019-11-01,587905
2019-11-02,587905
2019-11-03,587905
2019-11-04,587905
2019-11-05,587905
2019-11-06,587905
2019-11-07,587905
2019-11-08,594556
2019-11-09,594556
2019-11-10,594556
2019-11-11,594556
2019-11-12,594556
2019-11-13,594556
2019-11-14,594556
2019-11-15,594556
2019-11-16,594556
2019-11-17,594556
2019-11-18,594556
2019-11-19,594556
2019-11-20,594556
2019-11-21,594556
2019-11-22,608852
2019-11-23,608852
2019-11-24,608852
2019-11-25,608852
2019-11-26,608852
2019-11-27,608852
2019-11-28,608852
2019-11-29,608852
2019-11-30,608852
2019-12-01,608852
2019-12-02,608852
2019-12-03,608852
2019-12-04,608852
2019-12-05,608852
2019-12-06,608852
2019-12-07,608852
2019-12-08,608852
2019-12-09,627135
2019-12-10,627135
2019-12-11,627135
2019-12-12,627135
2019-12-13,627135
2019-12-14,627135
2019-12-15,627135
2019-12-16,627135
2019-12-17,627135
2019-12-18,627135
2019-12-19,627135
2019-12-20,627135
2019-12-21,627135
2019-12-22,639290
2019-12-23,639290
2019-12-24,639290
2019-12-25,639290
2019-12-26,639290
2019-12-27,639290
2019-12-28,639290
2019-12-29,639290
2019-12-30,639290
2019-12-31,639290
2020-01-01,639290
2020-01-02,637933
2020-01-03,637933
2020-01-04,637933
2020-01-05,637933
2020-01-06,637933
2020-01-07,637933
2020-01-08,637933
2020-01-09,637933
2020-01-10,637933
2020-01-11,637933
2020-01-12,637933
2020-01-13,637933
2020-01-14,637933
2020-01-15,637933
2020-01-16,632600
2020-01-17,632600
2020-01-18,632600
2020-01-19,632600
2020-01-20,632600
2020-01-21,632600
2020-01-22,632600
2020-01-23,632600
2020-01-24,632600
2020-01-25,632600
2020-01-26,632600
2020-01-27,632600
2020-01-28,627558
2020-01-29,627558
2020-01-30,627558
2020-01-31,627558
2020-02-01,627558
2020-02-02,627558
2020-02-03,627558
2020-02-04,627558
2020-02-05,627558
2020-02-06,627558
2020-02-07,627558
2020-02-08,627558
2020-02-09,631763
2020-02-10,631763
2020-02-11,631763
2020-02-12,631763
2020-02-13,631763
2020-02-14,631763
2020-02-15,631763
2020-02-16,631763
2020-02-17,631763
2020-02-18,631763
2020-02-19,627974
2020-02-20,627974
2020-02-21,627974
2020-02-22,627974
2020-02-23,627974
2020-02-24,627974
2020-02-25,627974
2020-02-26,627974
2020-02-27,627974
2020-02-28,627974
2020-02-29,627974
2020-03-01,627974
2020-03-02,632524
2020-03-03,632524
2020-03-04,632524
2020-03-05,632524
2020-03-06,632524
2020-03-07,632524
2020-03-08,632524
2020-03-09,632524
2020-03-10,632524
2020-03-11,632524
2020-03-12,613823
2020-03-13,613823
2020-03-14,613823
2020-03-15,613823
2020-03-16,613823
2020-03-17,613823
2020-03-18,613823
2020-03-19,613823
2020-03-20,597411
2020-03-21,597411
2020-03-22,597411
2020-03-23,597411
2020-03-24,597411
2020-03-25,597411
2020-03-26,583636
2020-03-27,583636
2020-03-28,583636
2020-03-29,583636
2020-03-30,583636
2020-03-31,583636
2020-04-01,583636
2020-04-02,587117
2020-04-03,587117
2020-04-04,587117
2020-04-05,587117
2020-04-06,587117
2020-04-07,587117
2020-04-08,587117
2020-04-09,587117
2020-04-10,582340
2020-04-11,582340
2020-04-12,582340
2020-04-13,582340
2020-04-14,582340
2020-04-15,582340
2020-04-16,582340
2020-04-17,582340
2020-04-18,569251
2020-04-19,569251
2020-04-20,569251
2020-04-21,569251
2020-04-22,569251
2020-04-23,569251
2020-04-24,548382
2020-04-25,548382
2020-04-26,548382
2020-04-27,548382
2020-04-28,548382
2020-04-29,548382
2020-04-30,531684
2020-05-01,531684
2020-05-02,531684
2020-05-03,531684
2020-05-04,531684
2020-05-05,531684
2020-05-06,531684
2020-05-07,509436
2020-05-08,509436
2020-05-09,509436
2020-05-10,509436
2020-05-11,509436
2020-05-12,509436
2020-05-13,509436
