date_obj,Iron%20trimmed%20set%20(sk) price
2019-04-04,357973
2019-04-05,357973
2019-04-06,357973
2019-04-07,357973
2019-04-08,357973
2019-04-09,357973
2019-04-10,357973
2019-04-11,357973
2019-04-12,357973
2019-04-13,357973
2019-04-14,355077
2019-04-15,355077
2019-04-16,355077
2019-04-17,355077
2019-04-18,355077
2019-04-19,355077
2019-04-20,355077
2019-04-21,355077
2019-04-22,355077
2019-04-23,355077
2019-04-24,355077
2019-04-25,355077
2019-04-26,355077
2019-04-27,339995
2019-04-28,339995
2019-04-29,339995
2019-04-30,339995
2019-05-01,339995
2019-05-02,339995
2019-05-03,339995
2019-05-04,339995
2019-05-05,339995
2019-05-06,339995
2019-05-07,323969
2019-05-08,323969
2019-05-09,323969
2019-05-10,323969
2019-05-11,323969
2019-05-12,323969
2019-05-13,323969
2019-05-14,323969
2019-05-15,323969
2019-05-16,323969
2019-05-17,323969
2019-05-18,323969
2019-05-19,323969
2019-05-20,323969
2019-05-21,307986
2019-05-22,307986
2019-05-23,307986
2019-05-24,307986
2019-05-25,307986
2019-05-26,307986
2019-05-27,307986
2019-05-28,307986
2019-05-29,307986
2019-05-30,307986
2019-05-31,307986
2019-06-01,307986
2019-06-02,307986
2019-06-03,307123
2019-06-04,307123
2019-06-05,307123
2019-06-06,307123
2019-06-07,307123
2019-06-08,307123
2019-06-09,307123
2019-06-10,307123
2019-06-11,307123
2019-06-12,307123
2019-06-13,307123
2019-06-14,307123
2019-06-15,307123
2019-06-16,314015
2019-06-17,314015
2019-06-18,314015
2019-06-19,314015
2019-06-20,314015
2019-06-21,314015
2019-06-22,314015
2019-06-23,314015
2019-06-24,314015
2019-06-25,314015
2019-06-26,314015
2019-06-27,314015
2019-06-28,314015
2019-06-29,319898
2019-06-30,319898
2019-07-01,319898
2019-07-02,319898
2019-07-03,319898
2019-07-04,319898
2019-07-05,319898
2019-07-06,319898
2019-07-07,319898
2019-07-08,319898
2019-07-09,319898
2019-07-10,319898
2019-07-11,319898
2019-07-12,319898
2019-07-13,319898
2019-07-14,320225
2019-07-15,320225
2019-07-16,320225
2019-07-17,320225
2019-07-18,320225
2019-07-19,320225
2019-07-20,320225
2019-07-21,320225
2019-07-22,320225
2019-07-23,320225
2019-07-24,320225
2019-07-25,320225
2019-07-26,320225
2019-07-27,320225
2019-07-28,320225
2019-07-29,320225
2019-07-30,320225
2019-07-31,320225
2019-08-01,324838
2019-08-02,324838
2019-08-03,324838
2019-08-04,324838
2019-08-05,324838
2019-08-06,324838
2019-08-07,324838
2019-08-08,324838
2019-08-09,324838
2019-08-10,324838
2019-08-11,324838
2019-08-12,324838
2019-08-13,324838
2019-08-14,324838
2019-08-15,324838
2019-08-16,324838
2019-08-17,324838
2019-08-18,321530
2019-08-19,321530
2019-08-20,321530
2019-08-21,321530
2019-08-22,321530
2019-08-23,321530
2019-08-24,321530
2019-08-24,321530
2019-08-25,321530
2019-08-25,321530
2019-08-26,321530
2019-08-26,321530
2019-08-27,321530
2019-08-27,321530
2019-08-28,321530
2019-08-29,321530
2019-08-30,321530
2019-08-31,321530
2019-09-01,314696
2019-09-02,314696
2019-09-03,314696
2019-09-04,314696
2019-09-05,314696
2019-09-06,314696
2019-09-07,314696
2019-09-08,314696
2019-09-09,314696
2019-09-10,314696
2019-09-11,314696
2019-09-12,314696
2019-09-13,314696
2019-09-14,314696
2019-09-15,314696
2019-09-16,314696
2019-09-17,316027
2019-09-18,316027
2019-09-19,316027
2019-09-20,316027
2019-09-21,316027
2019-09-22,316027
2019-09-23,316027
2019-09-24,316027
2019-09-25,316027
2019-09-26,316027
2019-09-27,316027
2019-09-28,316027
2019-09-29,316027
2019-09-30,316027
2019-10-01,316027
2019-10-02,316027
2019-10-03,316027
2019-10-04,316027
2019-10-05,316027
2019-10-06,316027
2019-10-07,320548
2019-10-08,320548
2019-10-09,320548
2019-10-10,320548
2019-10-11,320548
2019-10-12,320548
2019-10-13,320548
2019-10-14,320548
2019-10-15,320548
2019-10-16,320548
2019-10-17,320548
2019-10-18,320548
2019-10-19,320548
2019-10-20,320548
2019-10-21,320548
2019-10-22,320548
2019-10-23,320548
2019-10-24,320548
2019-10-25,320548
2019-10-26,325948
2019-10-27,325948
2019-10-28,325948
2019-10-29,325948
2019-10-30,325948
2019-10-31,325948
2019-11-01,325948
2019-11-02,325948
2019-11-03,325948
2019-11-04,325948
2019-11-05,325948
2019-11-06,325948
2019-11-07,325948
2019-11-08,325948
2019-11-09,325948
2019-11-10,325948
2019-11-11,325948
2019-11-12,330701
2019-11-13,330701
2019-11-14,330701
2019-11-15,330701
2019-11-16,330701
2019-11-17,330701
2019-11-18,330701
2019-11-19,330701
2019-11-20,330701
2019-11-21,330701
2019-11-22,330701
2019-11-23,330701
2019-11-24,330701
2019-11-25,330701
2019-11-26,330701
2019-11-27,330701
2019-11-28,330701
2019-11-29,330701
2019-11-30,330701
2019-12-01,330911
2019-12-02,330911
2019-12-03,330911
2019-12-04,330911
2019-12-05,330911
2019-12-06,330911
2019-12-07,330911
2019-12-08,330911
2019-12-09,330911
2019-12-10,330911
2019-12-11,330911
2019-12-12,330911
2019-12-13,330911
2019-12-14,330911
2019-12-15,330911
2019-12-16,320745
2019-12-17,320745
2019-12-18,320745
2019-12-19,320745
2019-12-20,320745
2019-12-21,320745
2019-12-22,320745
2019-12-23,320745
2019-12-24,320745
2019-12-25,320745
2019-12-26,320745
2019-12-27,320745
2019-12-28,320745
2019-12-29,320745
2019-12-30,320745
2019-12-31,329896
2020-01-01,329896
2020-01-02,329896
2020-01-03,329896
2020-01-04,329896
2020-01-05,329896
2020-01-06,329896
2020-01-07,329896
2020-01-08,329896
2020-01-09,329896
2020-01-10,329896
2020-01-11,329896
2020-01-12,329896
2020-01-13,329896
2020-01-14,329896
2020-01-15,329896
2020-01-16,329896
2020-01-17,329896
2020-01-18,341686
2020-01-19,341686
2020-01-20,341686
2020-01-21,341686
2020-01-22,341686
2020-01-23,341686
2020-01-24,341686
2020-01-25,341686
2020-01-26,341686
2020-01-27,341686
2020-01-28,341686
2020-01-29,341686
2020-01-30,341686
2020-01-31,341686
2020-02-01,341686
2020-02-02,341686
2020-02-03,341686
2020-02-04,341686
2020-02-05,341686
2020-02-06,341686
2020-02-07,346784
2020-02-08,346784
2020-02-09,346784
2020-02-10,346784
2020-02-11,346784
2020-02-12,346784
2020-02-13,346784
2020-02-14,346784
2020-02-15,346784
2020-02-16,346784
2020-02-17,346784
2020-02-18,346784
2020-02-19,346784
2020-02-20,346784
2020-02-21,346784
2020-02-22,346784
2020-02-23,346784
2020-02-24,346784
2020-02-25,346784
2020-02-26,346784
2020-02-27,346784
2020-02-28,352886
2020-02-29,352886
2020-03-01,352886
2020-03-02,352886
2020-03-03,352886
2020-03-04,352886
2020-03-05,352886
2020-03-06,352886
2020-03-07,352886
2020-03-08,352886
2020-03-09,352886
2020-03-10,352886
2020-03-11,352886
2020-03-12,352886
2020-03-13,352886
2020-03-14,352886
2020-03-15,352886
2020-03-16,352886
2020-03-17,352886
2020-03-18,361025
2020-03-19,361025
2020-03-20,361025
2020-03-21,361025
2020-03-22,361025
2020-03-23,361025
2020-03-24,361025
2020-03-25,361025
2020-03-26,361025
2020-03-27,361025
2020-03-28,361025
2020-03-29,361025
2020-03-30,361025
2020-03-31,361025
2020-04-01,365064
2020-04-02,365064
2020-04-03,365064
2020-04-04,365064
2020-04-05,365064
2020-04-06,365064
2020-04-07,365064
2020-04-08,365064
2020-04-09,365064
2020-04-10,365064
2020-04-11,365064
2020-04-12,365064
2020-04-13,365064
2020-04-14,362123
2020-04-15,362123
2020-04-16,362123
2020-04-17,362123
2020-04-18,362123
2020-04-19,362123
2020-04-20,362123
2020-04-21,362123
2020-04-22,362123
2020-04-23,362123
2020-04-24,362123
2020-04-25,362123
2020-04-26,354265
2020-04-27,354265
2020-04-28,354265
2020-04-29,354265
2020-04-30,354265
2020-05-01,354265
2020-05-02,354265
2020-05-03,354265
2020-05-04,354265
2020-05-05,354265
2020-05-06,354265
2020-05-07,354265
2020-05-08,354265
2020-05-09,357506
2020-05-10,357506
2020-05-11,357506
2020-05-12,357506
2020-05-13,357506
